キャラクター,タイトル,
花井 千里[9]（はない ちさと）,絶対可憐チルドレン,
東野 将（とうの まさる）,絶対可憐チルドレン,
すみれ、よしこ,絶対可憐チルドレン,
黒木 大（くろき ひろし）,絶対可憐チルドレン,
火下 省吾（ひげ しょうご）,絶対可憐チルドレン,
河村 タケシ（かわむら タケシ）,絶対可憐チルドレン,
皆本夫人,絶対可憐チルドレン,
明石 好美（あかし よしみ）,絶対可憐チルドレン,
明石 秋江（あかし あきえ）,絶対可憐チルドレン,
野上 大作（のがみ だいさく）,絶対可憐チルドレン,
野上 マリ（のがみ マリ）,絶対可憐チルドレン,
野上 ユウキ（のがみ ユウキ）,絶対可憐チルドレン,
三宮警察庁長官,絶対可憐チルドレン,
三宮夫人,絶対可憐チルドレン,
早乙女 英治（さおとめ　えいじ）,絶対可憐チルドレン,
宇津美 清司郎（うつみ せいしろう）,絶対可憐チルドレン,
志賀 忠士（しが ただし）,絶対可憐チルドレン,
菊池 カンジ（きくち カンジ）,絶対可憐チルドレン,
芥 リュウ（あくた リュウ）,絶対可憐チルドレン,
夏見 イワオ（なつみ イワオ）,絶対可憐チルドレン,
宿木 明夫（やどりぎ あきお）,絶対可憐チルドレン,
犬神 初（いぬがみ はじめ）,絶対可憐チルドレン,
伊-八号（い-はちごう）,絶対可憐チルドレン,
伊-九号（い-きゅうごう）,絶対可憐チルドレン,
蕾見 不二子（つぼみ ふじこ）,絶対可憐チルドレン,
兵部 京介（ひょうぶ きょうすけ）,絶対可憐チルドレン,
フェザー,絶対可憐チルドレン,
京介（きょうすけ）,絶対可憐チルドレン,
槍手（やりて）,絶対可憐チルドレン,
若山 菜々子（わかやま ななこ）,絶対可憐チルドレン,
やまべ,絶対可憐チルドレン,
美神,絶対可憐チルドレン,
横島,絶対可憐チルドレン,
おキヌ,絶対可憐チルドレン,
織田信長,絶対可憐チルドレン,
綾崎ハヤテ,絶対可憐チルドレン,
三千院ナギ,絶対可憐チルドレン,
タマ,絶対可憐チルドレン,
花菱美希,絶対可憐チルドレン,
朝風理沙,絶対可憐チルドレン,
桂ヒナギク,絶対可憐チルドレン,
春風千桜,絶対可憐チルドレン,
可憐Girl's,絶対可憐チルドレン,
ピロシキスキー大佐,絶対可憐チルドレン,
威河 弘徽（たけかわ こうき）,絶対可憐チルドレン,
落葉（おちば）,絶対可憐チルドレン,
ドリー,絶対可憐チルドレン,
レナルド・ハント,絶対可憐チルドレン,
ソフィア・カークランド,絶対可憐チルドレン,
ジャニス・ウッドストック,絶対可憐チルドレン,
嵐山 由岐（あらしやま ゆき）,絶対可憐チルドレン,
ステファノ・パラシオス,絶対可憐チルドレン,
実験体602号,絶対可憐チルドレン,
ザ・チルドレン,絶対可憐チルドレン,
野上 葵,絶対可憐チルドレン,
賢木 修二,絶対可憐チルドレン,
兵部 京介,絶対可憐チルドレン,
皆本 光一,絶対可憐チルドレン,
パンドラ,絶対可憐チルドレン,
明石 薫,絶対可憐チルドレン,
三宮 紫穂,絶対可憐チルドレン,
逢沢歩（あいざわ あゆむ）,絶対少年,13
深山美紀（みやま みき）,絶対少年,
深山美玖（みやま みく）,絶対少年,
阪倉亮介（さかくら りょうすけ）,絶対少年,
海野潮音（うんの しおね）,絶対少年,
鏑木拓馬（かぶらき たくま）,絶対少年,
わっくん,絶対少年,
鈴木平五郎（すずき へいごろう）,絶対少年,
藤堂麻子（とうどう あさこ）,絶対少年,
須河原晶（すかわら あきら）,絶対少年,
深山美佳（みやま みか）,絶対少年,
稀代秋之（きしろ あきゆき）,絶対少年,
逢沢淳子（あいざわ じゅんこ）,絶対少年,
堂丸史郎（どうまる しろう）,絶対少年,
オカカ婆（オカカばばあ）,絶対少年,
タルト,絶対少年,
ロク,絶対少年,
御子柴（みこしば）さん,絶対少年,
谷川希紗（たにがわ きさ、小説版では“たにかわ きさ”）,絶対少年,
大和理絵子（やまと りえこ）,絶対少年,
真壁正樹（まかべ まさき）,絶対少年,
小早川成基（こばやかわ しげき）,絶対少年,
羽鳥次郎（はとり じろう）,絶対少年,
逢沢歩,絶対少年,
深山美佳,絶対少年,
須河原晶,絶対少年,
土岐宮はな（ときみや はな）,絶対少年,
オカカ婆,絶対少年,
マテリアルフェアリー,絶対少年,
マテリアルイーヴル,絶対少年,
猫おどり,絶対少年,
じーさん,絶体絶命でんぢゃらすじーさん,13
孫 / 洋助（ようすけ）,絶体絶命でんぢゃらすじーさん,
校長,絶体絶命でんぢゃらすじーさん,
ゲベ,絶体絶命でんぢゃらすじーさん,
コウテイ（校庭）,絶体絶命でんぢゃらすじーさん,
最強さん,絶体絶命でんぢゃらすじーさん,
マッスル竹田とステップ長谷川,絶体絶命でんぢゃらすじーさん,
ちゃむらい,絶体絶命でんぢゃらすじーさん,
りゅぬぁってゃ,絶体絶命でんぢゃらすじーさん,
近所のガキ,絶体絶命でんぢゃらすじーさん,
近所のガキその1,絶体絶命でんぢゃらすじーさん,
近所のガキその2,絶体絶命でんぢゃらすじーさん,
作者（曽山）,絶体絶命でんぢゃらすじーさん,
じーさん号,絶体絶命でんぢゃらすじーさん,
不良,絶体絶命でんぢゃらすじーさん,
巨乳仙人,絶体絶命でんぢゃらすじーさん,
芸術仙人,絶体絶命でんぢゃらすじーさん,
ブサイク仙人,絶体絶命でんぢゃらすじーさん,
木下部長,絶体絶命でんぢゃらすじーさん,
本屋さん,絶体絶命でんぢゃらすじーさん,
ツボイさん,絶体絶命でんぢゃらすじーさん,
医者,絶体絶命でんぢゃらすじーさん,
佐藤さん,絶体絶命でんぢゃらすじーさん,
クトゥ屋の店長,絶体絶命でんぢゃらすじーさん,
鳥人間と口人間,絶体絶命でんぢゃらすじーさん,
てるてるさん,絶体絶命でんぢゃらすじーさん,
のぼるくん,絶体絶命でんぢゃらすじーさん,
お仕置きのささきさん,絶体絶命でんぢゃらすじーさん,
堀内さんと杉本さん,絶体絶命でんぢゃらすじーさん,
ゴノレフ会長,絶体絶命でんぢゃらすじーさん,
スター☆森脇,絶体絶命でんぢゃらすじーさん,
ジミーちゃん,絶体絶命でんぢゃらすじーさん,
ミラクル仮面,絶体絶命でんぢゃらすじーさん,
リンダ,絶体絶命でんぢゃらすじーさん,
リアルなヘンタイ,絶体絶命でんぢゃらすじーさん,
巨獣神メテオカオスデーモン,絶体絶命でんぢゃらすじーさん,
サツ力一（さつりき はじめ）,絶体絶命でんぢゃらすじーさん,
本当のおじいちゃん,絶体絶命でんぢゃらすじーさん,
おばあちゃん,絶体絶命でんぢゃらすじーさん,
G・サンジャー,絶体絶命でんぢゃらすじーさん,
サイフォー・とし太,絶体絶命でんぢゃらすじーさん,
耳沢リー,絶体絶命でんぢゃらすじーさん,
ヅラひこ,絶体絶命でんぢゃらすじーさん,
おけつワンワン,絶体絶命でんぢゃらすじーさん,
平野,絶体絶命でんぢゃらすじーさん,
ぴゅーちゃん,絶体絶命でんぢゃらすじーさん,
キモイよオジサン,絶体絶命でんぢゃらすじーさん,
マモール教授、せーふてぃGさん,絶体絶命でんぢゃらすじーさん,
じーさん車,絶体絶命でんぢゃらすじーさん,
じーさんロボ,絶体絶命でんぢゃらすじーさん,
金・二九満（きん・にくまん）,絶体絶命でんぢゃらすじーさん,
鳳凰（ほうおう）,絶体絶命でんぢゃらすじーさん,
ゴリ裸（ゴリら）,絶体絶命でんぢゃらすじーさん,
実写くん,絶体絶命でんぢゃらすじーさん,
天井院（てんじょういん）,絶体絶命でんぢゃらすじーさん,
床弾坊（ゆかだんぼう）,絶体絶命でんぢゃらすじーさん,
火ダルマくん,絶体絶命でんぢゃらすじーさん,
半・分太（はん・ぶんた）,絶体絶命でんぢゃらすじーさん,
三子間弟下ヌ（さんこまでしぬ）,絶体絶命でんぢゃらすじーさん,
ゲーちゃん,絶体絶命でんぢゃらすじーさん,
スーパーうんちくん,絶体絶命でんぢゃらすじーさん,
血出血火（ちでぢか）,絶体絶命でんぢゃらすじーさん,
鼻出下子（はなでかこ）,絶体絶命でんぢゃらすじーさん,
不路仁入雷頭（ふろにはいらず）,絶体絶命でんぢゃらすじーさん,
むしおじさん,絶体絶命でんぢゃらすじーさん,
ズバリアスリドアンバスパボドスコアン,絶体絶命でんぢゃらすじーさん,
ツパン・カーメン,絶体絶命でんぢゃらすじーさん,
ラリルレロンゲロンゲ,絶体絶命でんぢゃらすじーさん,
歯毛野 巣字通（はげの すうつ）,絶体絶命でんぢゃらすじーさん,
ふる ちんのすけ,絶体絶命でんぢゃらすじーさん,
あばれん棒,絶体絶命でんぢゃらすじーさん,
魔星蟲ダークネスクライサー1世,絶体絶命でんぢゃらすじーさん,
幽・0子,絶体絶命でんぢゃらすじーさん,
完くん,絶体絶命でんぢゃらすじーさん,
セルフワン,絶体絶命でんぢゃらすじーさん,
ロボット軍団,絶体絶命でんぢゃらすじーさん,
闇の大魔王,絶体絶命でんぢゃらすじーさん,
ドクタージョウ,絶体絶命でんぢゃらすじーさん,
ユウ,絶体絶命でんぢゃらすじーさん,
メカ軍団,絶体絶命でんぢゃらすじーさん,
夢見関（ゆめみぜき）,絶体絶命でんぢゃらすじーさん,
夢現道（むげんどう）,絶体絶命でんぢゃらすじーさん,
ドルマネー,絶体絶命でんぢゃらすじーさん,
柴田（しばた）,絶体絶命でんぢゃらすじーさん,
ステイル,絶体絶命でんぢゃらすじーさん,
化け物軍団,絶体絶命でんぢゃらすじーさん,
デビルキャット,絶体絶命でんぢゃらすじーさん,
オナライダー,絶体絶命でんぢゃらすじーさん,
スカンクマン、ブーブー仮面、ぷりぷりマスク,絶体絶命でんぢゃらすじーさん,
ドクター・ヘーデル,絶体絶命でんぢゃらすじーさん,
風邪のおまた三郎,絶体絶命でんぢゃらすじーさん,
真・お友だち軍団,絶体絶命でんぢゃらすじーさん,
友達 守,絶体絶命でんぢゃらすじーさん,
二毛足 早男,絶体絶命でんぢゃらすじーさん,
大泥坊,絶体絶命でんぢゃらすじーさん,
個魔我理三,絶体絶命でんぢゃらすじーさん,
爆発 土っ管,絶体絶命でんぢゃらすじーさん,
ミスター・ノーズ,絶体絶命でんぢゃらすじーさん,
あのおかた,絶体絶命でんぢゃらすじーさん,
ライラー,絶体絶命でんぢゃらすじーさん,
カンニン・ブークロ,絶体絶命でんぢゃらすじーさん,
ハナミゾ大王,絶体絶命でんぢゃらすじーさん,
ハナミゾ四天鼻衆,絶体絶命でんぢゃらすじーさん,
豪傑 秘風（ごうけつ ひっぷう）,絶体絶命でんぢゃらすじーさん,
ツーケー,絶体絶命でんぢゃらすじーさん,
でんぢゃ軍,絶体絶命でんぢゃらすじーさん,
オセロげき強じーさん,絶体絶命でんぢゃらすじーさん,
工事現場の三角のやつじーさん。,絶体絶命でんぢゃらすじーさん,
トイプードルじーさん,絶体絶命でんぢゃらすじーさん,
主婦じーさん,絶体絶命でんぢゃらすじーさん,
ふかづめじーさん,絶体絶命でんぢゃらすじーさん,
カタツ無理じーさん,絶体絶命でんぢゃらすじーさん,
カミの毛じーさん,絶体絶命でんぢゃらすじーさん,
でかいケツじーさん,絶体絶命でんぢゃらすじーさん,
ケンタウロスじーさん,絶体絶命でんぢゃらすじーさん,
折りたたみじーさん,絶体絶命でんぢゃらすじーさん,
アイドルグループじじーズ,絶体絶命でんぢゃらすじーさん,
ぢゃらす軍,絶体絶命でんぢゃらすじーさん,
将軍じーさん,絶体絶命でんぢゃらすじーさん,
ドラゴンナイトじーさん,絶体絶命でんぢゃらすじーさん,
鬼じーさん,絶体絶命でんぢゃらすじーさん,
校長じーさん,絶体絶命でんぢゃらすじーさん,
ダークネスじーさん,絶体絶命でんぢゃらすじーさん,
ダップン・ガンマー,絶体絶命でんぢゃらすじーさん,
ゲーリー,絶体絶命でんぢゃらすじーさん,
ベンピー,絶体絶命でんぢゃらすじーさん,
良澄愛美（よしずみ あいみ）,絶対正義ラブフェロモン,13
佐嶋薫子（さしま かおるこ）,絶対正義ラブフェロモン,
関智一（せき ともかず）、セキーマン,絶対正義ラブフェロモン,
高原舞子,絶対正義ラブフェロモン,
ペガセ,絶対正義ラブフェロモン,
究極宇宙基地ガンダガルド,絶対正義ラブフェロモン,
北華音子（ほっけ おとね）,絶対正義ラブフェロモン,
北華妹香（ほっけ まいか）,絶対正義ラブフェロモン,
北華翼（ほっけ よく）,絶対正義ラブフェロモン,
北華可菜子（ほっけ かなし）,絶対正義ラブフェロモン,
北華詩乃（ほっけ うたの）,絶対正義ラブフェロモン,
アクマコ2,絶対正義ラブフェロモン,
戦闘員28号,絶対正義ラブフェロモン,
戦闘員17号,絶対正義ラブフェロモン,
ギガアント皇帝（ギガアントこうてい）,絶対正義ラブフェロモン,
アンアント姫（アンアントひめ）,絶対正義ラブフェロモン,
レヴィアタン,絶対防衛レヴィアタン,13
バハムート,絶対防衛レヴィアタン,
ヨルムンガンド,絶対防衛レヴィアタン,
シロップ,絶対防衛レヴィアタン,
ケートー,絶対防衛レヴィアタン,
ツチノコ、エインセル,絶対防衛レヴィアタン,
ムシュフシュ,絶対防衛レヴィアタン,
スフィンクス,絶対防衛レヴィアタン,
ガルグイユ,絶対防衛レヴィアタン,
オルテッド,絶対防衛レヴィアタン,
ワイバーン,絶対防衛レヴィアタン,
コカトリス,絶対防衛レヴィアタン,
ニンジャ,絶対防衛レヴィアタン,
リザードマン,絶対防衛レヴィアタン,
ファイヤードレイク,絶対防衛レヴィアタン,
謎の少年,絶対防衛レヴィアタン,
ヘケト,絶対防衛レヴィアタン,
ユルルングル,絶対防衛レヴィアタン,
パーソナリティ,絶対防衛レヴィアタン,
アクアフォール,絶対防衛レヴィアタン,
エイボリアス,絶対防衛レヴィアタン,
ルーカサイト,絶対防衛レヴィアタン,
グロブリン,絶対防衛レヴィアタン,
トリプ,絶対防衛レヴィアタン,
柱,絶対防衛レヴィアタン,
日向 仁（ひゅうが じん）,絶対無敵ライジンオー,13
月城 飛鳥（つきしろ あすか）,絶対無敵ライジンオー,
星山 吼児（ほしやま こうじ）,絶対無敵ライジンオー,
白鳥 マリア（しらとり マリア）,絶対無敵ライジンオー,
小島 勉（こじま つとむ）,絶対無敵ライジンオー,
春野 きらら（はるの きらら）,絶対無敵ライジンオー,
今村 あきら（いまむら あきら）,絶対無敵ライジンオー,
池田 れいこ（いけだ れいこ）,絶対無敵ライジンオー,
真野 美紀（まの みき）,絶対無敵ライジンオー,
高森 ひろし（たかもり ひろし）,絶対無敵ライジンオー,
石塚 織絵（いしづか おりえ）,絶対無敵ライジンオー,
栗木 容子（くりき ようこ）,絶対無敵ライジンオー,
小川 よしあき（おがわ よしあき）,絶対無敵ライジンオー,
坂井 ときえ（さかい ときえ）,絶対無敵ライジンオー,
近藤 ひでのり（こんどう ひでのり）,絶対無敵ライジンオー,
佐藤 大介（さとう だいすけ）,絶対無敵ライジンオー,
泉 ゆう（いずみ ゆう）,絶対無敵ライジンオー,
島田 愛子（しまだ あいこ）,絶対無敵ライジンオー,
篠田 俊太郎（しのだ しゅんたろう）,絶対無敵ライジンオー,
姫木 るる子（ひめき るるこ）,絶対無敵ライジンオー,
矢沢 永吉郎（やざわ えいきちろう）,絶対無敵ライジンオー,
キャロル,絶対無敵ライジンオー,
武田（たけだ）長官,絶対無敵ライジンオー,
内田（うちだ）教頭,絶対無敵ライジンオー,
大宮 恵津子（おおみや えつこ）,絶対無敵ライジンオー,
谷口 六郎（たにぐち ろくろう）,絶対無敵ライジンオー,
中山、安瀬、金子、健二、酒井、幸彦、川瀬、浩太郎,絶対無敵ライジンオー,
藤波 洋一（ふじなみ よういち）、倉林 あや（くらばやし あや）,絶対無敵ライジンオー,
泉 ルリコ（いずみ ルリこ）,絶対無敵ライジンオー,
日向 忠太郎（ひゅうが ちゅうたろう）,絶対無敵ライジンオー,
日向 陽太郎（ひゅうがようたろう）,絶対無敵ライジンオー,
飛鳥の父,絶対無敵ライジンオー,
飛鳥の母,絶対無敵ライジンオー,
れいこの両親,絶対無敵ライジンオー,
ときえの両親,絶対無敵ライジンオー,
大介の母,絶対無敵ライジンオー,
佐藤 タイ子、佐藤 忠介、佐藤 昇介、佐藤 ミク朗,絶対無敵ライジンオー,
ヨッパーのパパ,絶対無敵ライジンオー,
ヨッパーのママ,絶対無敵ライジンオー,
ヨッパーの祖父,絶対無敵ライジンオー,
シッポ,絶対無敵ライジンオー,
皇帝ワルーサ,絶対無敵ライジンオー,
ベルゼブ,絶対無敵ライジンオー,
ファルゼブ,絶対無敵ライジンオー,
タイダー,絶対無敵ライジンオー,
ゴクドー,絶対無敵ライジンオー,
エルドラン,絶対無敵ライジンオー,
山口 実（やまぐち みのる）,絶対無敵ライジンオー,
山口 梢（やまぐち こずえ）,絶対無敵ライジンオー,
和尚,絶対無敵ライジンオー,
ヤクザ,絶対無敵ライジンオー,
銀行強盗,絶対無敵ライジンオー,
レオニ,絶対無敵ライジンオー,
レオニの父,絶対無敵ライジンオー,
荒木源蔵、荒木純,絶対無敵ライジンオー,
ライジンメダル,絶対無敵ライジンオー,
ライジンブレス,絶対無敵ライジンオー,
ライジンコマンダー,絶対無敵ライジンオー,
剣王【ケンオー】,絶対無敵ライジンオー,
武装,絶対無敵ライジンオー,
必殺技,絶対無敵ライジンオー,
鳳王【ホウオー】,絶対無敵ライジンオー,
獣王【ジュウオー】,絶対無敵ライジンオー,
ライジンオー,絶対無敵ライジンオー,
バクリュウドラゴン,絶対無敵ライジンオー,
バクリュウオー,絶対無敵ライジンオー,
ゴッドライジンオー,絶対無敵ライジンオー,
からくり雷神王,絶対無敵ライジンオー,
ジャークサタン,絶対無敵ライジンオー,
グレートジャークサタン,絶対無敵ライジンオー,
アークダーマ,絶対無敵ライジンオー,
オーピー,絶対無敵ライジンオー,
エキゾースト,絶対無敵ライジンオー,
ダストロン,絶対無敵ライジンオー,
デストラー,絶対無敵ライジンオー,
デザートス,絶対無敵ライジンオー,
ヤクザード,絶対無敵ライジンオー,
アクシデン,絶対無敵ライジンオー,
ビッグタイガー,絶対無敵ライジンオー,
ドクノイズ,絶対無敵ライジンオー,
カビリアン,絶対無敵ライジンオー,
アブラー,絶対無敵ライジンオー,
デッドベア,絶対無敵ライジンオー,
アツイドン,絶対無敵ライジンオー,
ヨナキング,絶対無敵ライジンオー,
イタイゾー,絶対無敵ライジンオー,
スカイダー,絶対無敵ライジンオー,
バイキンデビル,絶対無敵ライジンオー,
オウボウダー,絶対無敵ライジンオー,
タコボンブ,絶対無敵ライジンオー,
ゴウトロン,絶対無敵ライジンオー,
ジャークライジンオー,絶対無敵ライジンオー,
ボーソウル,絶対無敵ライジンオー,
イカルダー,絶対無敵ライジンオー,
ノラネゴン,絶対無敵ライジンオー,
タイフーン,絶対無敵ライジンオー,
ライフラー,絶対無敵ライジンオー,
ユラース,絶対無敵ライジンオー,
ダルマンダー,絶対無敵ライジンオー,
サタンJr,絶対無敵ライジンオー,
スーパー邪悪獣,絶対無敵ライジンオー,
スイガラー,絶対無敵ライジンオー,
ベジベジ,絶対無敵ライジンオー,
テレノドン,絶対無敵ライジンオー,
バケヤシキン,絶対無敵ライジンオー,
オドール,絶対無敵ライジンオー,
サムイドン,絶対無敵ライジンオー,
デンキー,絶対無敵ライジンオー,
オセッカイザー,絶対無敵ライジンオー,
ラクガキング,絶対無敵ライジンオー,
ガンターン,絶対無敵ライジンオー,
スベール,絶対無敵ライジンオー,
ゴキブロン,絶対無敵ライジンオー,
バトール,絶対無敵ライジンオー,
ハッカルー,絶対無敵ライジンオー,
スモーラー,絶対無敵ライジンオー,
オジサーン,絶対無敵ライジンオー,
コドモスキー,絶対無敵ライジンオー,
ブラックタイダー,絶対無敵ライジンオー,
満潮 永澄（みちしお ながすみ）,瀬戸の花嫁,13
永澄の父,瀬戸の花嫁,
永澄の母,瀬戸の花嫁,
永澄の祖母,瀬戸の花嫁,
永澄の祖父,瀬戸の花嫁,
瀬戸 燦（せと さん）,瀬戸の花嫁,
瀬戸 豪三郎（せと ごうざぶろう）,瀬戸の花嫁,
瀬戸 蓮（せと れん）,瀬戸の花嫁,
政（まさ）,瀬戸の花嫁,
巻（まき）,瀬戸の花嫁,
シャーク藤代（シャーク ふじしろ）,瀬戸の花嫁,
オクトパス中島（オクトパス なかじま）,瀬戸の花嫁,
エラ呼吸三兄弟（ブリ夫、アジ太郎、マグ郎）,瀬戸の花嫁,
腹マイトの銀二,瀬戸の花嫁,
泉（せん）,瀬戸の花嫁,
銀（ぎん）,瀬戸の花嫁,
江戸前 留奈（えどまえ るな）,瀬戸の花嫁,
ルナパパ,瀬戸の花嫁,
相模 天王（さがみ　あまの）,瀬戸の花嫁,
釜田（かまた）,瀬戸の花嫁,
釜田スギ夫,瀬戸の花嫁,
ボブ,瀬戸の花嫁,
マイケル,瀬戸の花嫁,
猿飛 秀吉（さるとび ひでよし）,瀬戸の花嫁,
銭形 巡（ぜにがた まわり）,瀬戸の花嫁,
委員長（いいんちょう）,瀬戸の花嫁,
三河 海（みかわ かい）,瀬戸の花嫁,
不知火 明乃 明星（しらぬい あけの みょうじょう）,瀬戸の花嫁,
サーたん,瀬戸の花嫁,
駿河 由比 輝（するが ゆひ てる）,瀬戸の花嫁,
天王山,瀬戸の花嫁,
猿飛 悟（さるとび さとり）,瀬戸の花嫁,
剣士長,瀬戸の花嫁,
源 義魚（みなもとの よしうお）,瀬戸の花嫁,
店長,瀬戸の花嫁,
平目曹長,瀬戸の花嫁,
緒呆突丸子（おほーつくまるこ）,瀬戸の花嫁,
蕗（ふき）,瀬戸の花嫁,
子猫（こねこ）,瀬戸の花嫁,
斎藤友紀,瀬戸の花嫁,
埼玉番長軍団,瀬戸の花嫁,
日渡秋春,瀬戸の花嫁,
日渡冬夏,瀬戸の花嫁,
穂坂みずき,瀬戸の花嫁,
桐生夕妃,瀬戸の花嫁,
エティエンヌ・ローラン・ド・バーバレラ,瀬戸の花嫁,
仙波タケシ,瀬戸の花嫁,
宮前ほのか,瀬戸の花嫁,
日渡龍一郎,瀬戸の花嫁,
桐生鬼丸斎之新・羅刹,瀬戸の花嫁,
穂坂里名,瀬戸の花嫁,
Z俺ダム,瀬戸の花嫁,
瀬戸燦,瀬戸の花嫁,
満潮永澄,瀬戸の花嫁,
橘 うらら（たちばな うらら）,セラフィムコール,13
栗本 雪菜（くりもと ゆきな）,セラフィムコール,
寺本 たんぽぽ（てらもと たんぽぽ）,セラフィムコール,
紅 かすみ（くれない かすみ）,セラフィムコール,
村雨 紫苑・村雨 桜（むらさめ しおん・むらさめ さくら）,セラフィムコール,
桜瀬 ちなみ（おうせ ちなみ）,セラフィムコール,
松本 くるみ（まつもと くるみ）,セラフィムコール,
凛堂 あやか（りんどう あやか）,セラフィムコール,
楠 初摘（くすのき はつみ）,セラフィムコール,
柊 彩乃（ひいらぎ さえの）,セラフィムコール,
横浜ネオ・アクロポリス,セラフィムコール,
海邦高校,セラフィムコール,
バトルスタジアム,セラフィムコール,
暁光院家,セラフィムコール,
村雨家,セラフィムコール,
ヒロイン達の自宅,セラフィムコール,
橘うららの家,セラフィムコール,
栗本雪菜の家,セラフィムコール,
寺本たんぽぽの家,セラフィムコール,
紅かすみの家,セラフィムコール,
桜瀬ちなみの家,セラフィムコール,
松本くるみの家,セラフィムコール,
凛堂あやかの家,セラフィムコール,
楠初摘の家,セラフィムコール,
柊彩乃の家,セラフィムコール,
栗本 雪菜,セラフィムコール,
寺本 たんぽぽ,セラフィムコール,
桜瀬 ちなみ,セラフィムコール,
楠 初摘,セラフィムコール,
村雨 紫苑,セラフィムコール,
村雨 桜,セラフィムコール,
柊 彩乃,セラフィムコール,
凛堂 あやか,セラフィムコール,
紅 かすみ,セラフィムコール,
松本 くるみ,セラフィムコール,
橘 うらら,セラフィムコール,
高山 警部（たかやま けいぶ）,セラフィムコール,
みやび,セラフィムコール,
中沢 翔太郎（なかざわ しょうたろう）,セラフィムコール,
ローゼンクランツ先生,セラフィムコール,
三条 ルル（さんじょう ルル）,セラフィムコール,
ゼロ,ゼロから始める魔法の書,13
獣の傭兵（けもののようへい）,ゼロから始める魔法の書,
アルバス,ゼロから始める魔法の書,
ホルデム,ゼロから始める魔法の書,
ソーレナ,ゼロから始める魔法の書,
古着屋の店主,ゼロから始める魔法の書,
ロシェル,ゼロから始める魔法の書,
ロシェルの父,ゼロから始める魔法の書,
七番（ななばん）,ゼロから始める魔法の書,
ウルス,ゼロから始める魔法の書,
フェーリア,ゼロから始める魔法の書,
カル,ゼロから始める魔法の書,
ティーオ,ゼロから始める魔法の書,
トーレス・ナダ・ガディオ,ゼロから始める魔法の書,
ティト,ゼロから始める魔法の書,
アムニル,ゼロから始める魔法の書,
ラウル,ゼロから始める魔法の書,
ゴーダ,ゼロから始める魔法の書,
リーリ,ゼロから始める魔法の書,
盲目の神父（もうもくのしんぷ）,ゼロから始める魔法の書,
背徳,ゼロから始める魔法の書,
ユードライト,ゼロから始める魔法の書,
ジェマ,ゼロから始める魔法の書,
バルセル,ゼロから始める魔法の書,
レイラント・タンガー,ゼロから始める魔法の書,
ジェマの父親,ゼロから始める魔法の書,
オルルクス,ゼロから始める魔法の書,
サナレ,ゼロから始める魔法の書,
アルゲントゥム,ゼロから始める魔法の書,
あの方,ゼロから始める魔法の書,
名もなき悪魔の王（なもなきあくまのおう）[8],ゼロから始める魔法の書,
欲望と渇望の辻より睥睨せし絶望の王（よくぼうとかつぼうのつじよりへいげいせしぜつぼうのおう）,ゼロから始める魔法の書,
万里を掌握せし千眼の哨（ばんりをしょうあくせしせんがんのしょう）[12],ゼロから始める魔法の書,
悍ましき夢の唄い手（おぞましきゆめのうたいて）[12],ゼロから始める魔法の書,
東隼人（あずまはやと）,0戦はやと,13
一色強吾（いっしききょうご）,0戦はやと,
石川八衛門（いしかわはちえもん[注釈 2]）,0戦はやと,
大山,0戦はやと,
細川,0戦はやと,
小川,0戦はやと,
中野、大久保、代々木、四谷,0戦はやと,
江原、太田、原田,0戦はやと,
太田康助（おおたこうすけ）,0戦はやと,
平川,0戦はやと,
宮本大尉,0戦はやと,
紫雲隊,0戦はやと,
団中佐,0戦はやと,
モロタイ基地司令部,0戦はやと,
原田司令官,0戦はやと,
軍医,0戦はやと,
和田主計中尉,0戦はやと,
一色ユカリ,0戦はやと,
ちよ、はな、とみ,0戦はやと,
ルイズ・フランソワーズ・ル・ブラン・ド・ラ・ヴァリエール,ゼロの使い魔,13
平賀才人（ひらが さいと）,ゼロの使い魔,
デルフリンガー,ゼロの使い魔,
タバサ（シャルロット・エレーヌ・オルレアン）,ゼロの使い魔,
キュルケ・アウグスタ・フレデリカ・フォン・アンハルツ・ツェルプストー,ゼロの使い魔,
ティファニア・ウエストウッド,ゼロの使い魔,
ギーシュ・ド・グラモン,ゼロの使い魔,
モンモランシー・マルガリタ・ラ・フェール・ド・モンモランシ,ゼロの使い魔,
マリコルヌ・ド・グランドプレ,ゼロの使い魔,
レイナール,ゼロの使い魔,
ギムリ,ゼロの使い魔,
ヴィリエ・ド・ロレーヌ,ゼロの使い魔,
ペリッソン,ゼロの使い魔,
スティックス,ゼロの使い魔,
ケティ・ド・ラ・ロッタ,ゼロの使い魔,
ベアトリス・イヴォンヌ・フォン・クルデンホルフ,ゼロの使い魔,
ブリジッタ,ゼロの使い魔,
シエスタ,ゼロの使い魔,
マルトー,ゼロの使い魔,
オスマン,ゼロの使い魔,
ロングビル,ゼロの使い魔,
ジャン・コルベール,ゼロの使い魔,
シュヴルーズ,ゼロの使い魔,
ギトー,ゼロの使い魔,
アンリエッタ・ド・トリステイン,ゼロの使い魔,
マリアンヌ,ゼロの使い魔,
マザリーニ,ゼロの使い魔,
エレオノール・アルベルティーヌ・ル・ブラン・ド・ラ・ブロワ・ド・ラ・ヴァリエール,ゼロの使い魔,
