キャラクター,タイトル,
堀田（ほった）,男どアホウ甲子園,
村野天才、小町秀才、山里鬼才、螢野光、井戸中神童、窓外雪夫,男どアホウ甲子園,
池畑 三四郎（いけはた さんしろう）（北城中→明和高校→東城大武蔵高校→早稲田大学）,男どアホウ甲子園,
川島（かわしま）（阿倍野西高校）,男どアホウ甲子園,
天王寺 三郎（てんのうじ さぶろう）（阿倍野西高校）,男どアホウ甲子園,
土方 玄（ひじかた げん）（東城大武蔵高校）,男どアホウ甲子園,
三原 武司（みはら たけし）（松山南海高校）,男どアホウ甲子園,
岐阜六商の山猿（本名不明）,男どアホウ甲子園,
伊賀 蘭丸（いが らんまる）（明和高校）,男どアホウ甲子園,
神宮 響（じんぐう ひびき）（慶應義塾大学）,男どアホウ甲子園,
鬼塚 幽次郎（おにづか ゆうじろう）（早稲田大学）,男どアホウ甲子園,
小野田 信長（おのだ のぶなが）（阪神タイガース）,男どアホウ甲子園,
風見 天神丸（かざみ てんじんまる）（中日ドラゴンズ）,男どアホウ甲子園,
景浦 安武（かげうら やすたけ）（南海ホークス）,男どアホウ甲子園,
朝野 あゆみ（あさの あゆみ）（北城中→明和高校）,男どアホウ甲子園,
千代子,男どアホウ甲子園,
村山実,男どアホウ甲子園,
金田正泰,男どアホウ甲子園,
小山正明,男どアホウ甲子園,
江夏豊,男どアホウ甲子園,
田淵幸一,男どアホウ甲子園,
梅本正之,男どアホウ甲子園,
王貞治,男どアホウ甲子園,
長島茂雄,男どアホウ甲子園,
御苑生奈々子（みそのお ななこ）,おにいさまへ…,4
奈々子の父,おにいさまへ…,
奈々子の母,おにいさまへ…,
信夫マリ子（しのぶ マリこ）,おにいさまへ…,
一の宮蕗子（いちのみや ふきこ）,おにいさまへ…,
朝霞れい（あさか れい）,おにいさまへ…,
折原薫（おりはら かおる）,おにいさまへ…,
辺見武彦（へんみ たけひこ）,おにいさまへ…,
一の宮貴（いちのみや たかし）,おにいさまへ…,
智子（ともこ）,おにいさまへ…,
三咲（みさき）,おにいさまへ…,
姫小路 秋人（ひめのこうじ あきと）,お兄ちゃんだけど愛さえあれば関係ないよねっ,4
姫小路 秋子（ひめのこうじ あきこ）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
那須原 アナスタシア（なすはら アナスタシア、Nasuhara Anastasia）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
猿渡 銀兵衛 春臣（さわたり ぎんべえ はるおみ）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
二階堂 嵐（にかいどう あらし）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
鷹ノ宮 ありさ（たかのみや ありさ）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
神野 薫子（じんの かおるこ）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
冴木 静香（さえき しずか）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
龍崎 玲花（りゅうざき れいか）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
媛川 鮎美（ひめかわ あゆみ）,お兄ちゃんだけど愛さえあれば関係ないよねっ,
秋男（あきお） / アキーオ,お兄ちゃんだけど愛さえあれば関係ないよねっ,
秋菜（あきな） / アキーナ,お兄ちゃんだけど愛さえあれば関係ないよねっ,
高梨 奈緒（たかなし なお）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,4
高梨 修輔（たかなし しゅうすけ）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
土浦 彩葉（つちうら いろは）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
近藤 繭佳（こんどう まゆか）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
高梨 修司（たかなし しゅうじ）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
高梨 菜々香（たかなし ななか）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
楠原 尋乃（くすはら ひろの）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
加藤 春華（かとう はるか）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
AGE探検隊（All Genre Ero たんけんたい）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
岸川 啓一郎（きしかわ けいいちろう）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
山代 拓実（やましろ たくみ）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
黒崎 大吾（くろさき だいご）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
静留（しずる）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
松代 莉智香（まつしろ りちか）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
谷田貝 凛（やたがい りん）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
谷田貝 蘭（やたがい らん）,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,
水原 朋也（みずはら ともや）,お姉ちゃんが来た,4
水原 一香（みずはら いちか）,お姉ちゃんが来た,
藤咲 美奈（ふじさき みな）,お姉ちゃんが来た,
早坂 ルリ（はやさか ルリ）,お姉ちゃんが来た,
望月 マリナ（もちづき マリナ）,お姉ちゃんが来た,
花園 美鶴（はなぞの みつる）,お姉ちゃんが来た,
早坂 孝喜（はやさか こうき）,お姉ちゃんが来た,
水原 夕子（みずはら ゆうこ）,お姉ちゃんが来た,
水原 正也（みずはら まさや）,お姉ちゃんが来た,
藤 総一郎（ふじ そういちろう）,お姉ちゃんが来た,
朋也の母,お姉ちゃんが来た,
Piece,お姉ちゃんが来た,
サミアどん,おねがい!サミアどん,4
シル・ターナー,おねがい!サミアどん,
ロバート・ターナー,おねがい!サミアどん,
ジェーン・ターナー,おねがい!サミアどん,
チビ,おねがい!サミアどん,
アン・ホプキンス,おねがい!サミアどん,
ハリー,おねがい!サミアどん,
サミ子,おねがい!サミアどん,
草薙桂（くさなぎ けい）,おねがい☆ティーチャー,4
風見みずほ（かざみ みずほ）,おねがい☆ティーチャー,
縁川小石（へりかわ こいし）,おねがい☆ティーチャー,
水澄楓（みすみ かえで）,おねがい☆ティーチャー,
森野苺（もりの いちご）,おねがい☆ティーチャー,
間雲漂介（まぐも ひょうすけ）,おねがい☆ティーチャー,
四道跨（しどう またぐ）,おねがい☆ティーチャー,
まりえ,おねがい☆ティーチャー,
風見はつほ（かざみ はつほ）,おねがい☆ティーチャー,
風見まほ（かざみ まほ）,おねがい☆ティーチャー,
みるる,おねがい☆ティーチャー,
裁判官,おねがい☆ティーチャー,
山田正臣（やまだ まさおみ）,おねがい☆ティーチャー,
江田島みのる（えだじま みのる）,おねがい☆ティーチャー,
江田島このは（えだじま このは）,おねがい☆ティーチャー,
天堂（てんどう）,おねがい☆ティーチャー,
なっちゃん,おねがい☆ティーチャー,
草薙こずえ（くさなぎ こずえ）,おねがい☆ティーチャー,
神城 麻郁（かみしろ まいく）,おねがい☆ツインズ,4
宮藤 深衣奈（みやふじ みいな）,おねがい☆ツインズ,
小野寺 樺恋（おのでら かれん）,おねがい☆ツインズ,
島崎 康生（しまざき こうせい）,おねがい☆ツインズ,
四道 晴子（しどう はるこ）,おねがい☆ツインズ,
佐川 秋那（さがわ あきな）,おねがい☆ツインズ,
真下 双葉（ました ふたば）,おねがい☆ツインズ,
織部 椿（おりべ つばき）,おねがい☆ツインズ,
草薙 桂（くさなぎ けい）,おねがい☆ツインズ,
森野 苺（もりの いちご）,おねがい☆ツインズ,
四道 跨（しどう またぐ）,おねがい☆ツインズ,
風見 みずほ（かざみ みずほ）,おねがい☆ツインズ,
まりえ,おねがい☆ツインズ,
社 裕香（やしろ ゆうか）,おねがい☆ツインズ,
菊池 浩美（きくち ひろみ）,おねがい☆ツインズ,
Q太郎（キューたろう）,新オバケのQ太郎,4
P子（ピーこ）,新オバケのQ太郎,
O次郎（オーじろう）,新オバケのQ太郎,
U子（ユーこ）,新オバケのQ太郎,
ドロンパ,新オバケのQ太郎,
ペロンパ,新オバケのQ太郎,
X蔵（エックスぞう）,新オバケのQ太郎,
おZ（おゼット）,新オバケのQ太郎,
Y助（ワイすけ）,新オバケのQ太郎,
Q助（キュウすけ）,新オバケのQ太郎,
大原 正太（おおはら しょうた）,新オバケのQ太郎,
大原 伸一（おおはら しんいち）,新オバケのQ太郎,
小泉 美子（こいずみ よしこ）,新オバケのQ太郎,
西郷 強（さいごう つよし）,新オバケのQ太郎,
木佐 キザオ（きざ キザオ）,新オバケのQ太郎,
ハカセ,新オバケのQ太郎,
小池さん（こいけ）,新オバケのQ太郎,
神成さん（かみなり）,新オバケのQ太郎,
大原 正助（おおはら しょうすけ）,新オバケのQ太郎,
大原 節子（おおはら せつこ）,新オバケのQ太郎,
ユカリ,新オバケのQ太郎,
イナリ,新オバケのQ太郎,
ブンブク・タヌキ,新オバケのQ太郎,
河伊 伊奈子（かわい いなこ）,新オバケのQ太郎,
先生,新オバケのQ太郎,
ヒョーロク,新オバケのQ太郎,
岩見（いわみ）さん,新オバケのQ太郎,
青山 ミドリ（あおやま ミドリ）,新オバケのQ太郎,
エジサン,新オバケのQ太郎,
ネコ,新オバケのQ太郎,
Q太郎,新オバケのQ太郎,
大原正太,新オバケのQ太郎,
正太の妻,新オバケのQ太郎,
博勢,新オバケのQ太郎,
西郷強,新オバケのQ太郎,
木佐キザオ,新オバケのQ太郎,
小泉美子,新オバケのQ太郎,
神成さん,新オバケのQ太郎,
7年後（7年あとのQちゃん一家）,新オバケのQ太郎,
20年後（20年後のオバケのQ太郎）,新オバケのQ太郎,
チョコレートのおばけ ホーリー,おばけのホーリー,4
キャンディのおばけ キャンディ,おばけのホーリー,
ピーマンのおばけ ピートン,おばけのホーリー,
トイレットペーパーのおばけ トレッパー,おばけのホーリー,
マジョリーヌ,おばけのホーリー,
カカラス,おばけのホーリー,
ニャンギラス,おばけのホーリー,
高山香織,おばけのホーリー,
野村雪ノ助、野村梅ノ助,おばけのホーリー,
おまわりさん,おばけのホーリー,
泥棒,おばけのホーリー,
科学者（サイエンスじいさん）,おばけのホーリー,
おばけ研究家,おばけのホーリー,
不動産屋,おばけのホーリー,
マジョババ,おばけのホーリー,
ロージー,おばけのホーリー,
ショコラじいさん,おばけのホーリー,
ウリウリ,おばけのホーリー,
モップのおばけ モップス,おばけのホーリー,
トマトのおばけ トマトマト,おばけのホーリー,
やかんのおばけ ケットルン,おばけのホーリー,
クレヨンのおばけ カクゾー,おばけのホーリー,
プチトマトのおばけ プッチー,おばけのホーリー,
電気スタンドのおばけ ピッカリン,おばけのホーリー,
透明なおばけ ボイスン,おばけのホーリー,
マイクのおばけ マイクロン,おばけのホーリー,
毛糸のおばけ ムクムク,おばけのホーリー,
パンのおばけ パパン,おばけのホーリー,
ソフトクリームのおばけ クリーム,おばけのホーリー,
電子レンジのおばけ レンジマル,おばけのホーリー,
アイスのおばけ アイスくん,おばけのホーリー,
包帯のおばけ グルグルン,おばけのホーリー,
トレーニングのおばけ ムキムキン,おばけのホーリー,
台風のおばけ フクゾー,おばけのホーリー,
ゴボウのおばけ ゴボンジャ,おばけのホーリー,
電話のおばけ ベルベル,おばけのホーリー,
マットのおばけ マットン,おばけのホーリー,
ウォークマンのおばけ ステレオン,おばけのホーリー,
アイロンのおばけ ペッタロン,おばけのホーリー,
ジャンケンのおばけ グーキー,おばけのホーリー,
ジャンケンのおばけ チョキー,おばけのホーリー,
ジャンケンのおばけ パーキー,おばけのホーリー,
石けんのおばけ バブルン,おばけのホーリー,
召使いのおばけ ブロックン,おばけのホーリー,
時計のおばけ カッチンコ,おばけのホーリー,
イチゴのおばけ スローリー,おばけのホーリー,
リモコンのおばけ シャトルン,おばけのホーリー,
ラッパのおばけ パッパラパ,おばけのホーリー,
たわしのおばけ タワシン,おばけのホーリー,
ダイヤモンドのおばけ キラキラン,おばけのホーリー,
笑い茸のおばけ ケラケラ,おばけのホーリー,
リボンのおばけ リボンヌ,おばけのホーリー,
ジグソーパズルのおばけ パズルン,おばけのホーリー,
塩のおばけ ソルトン,おばけのホーリー,
ピーマンのおばけ ピートリン,おばけのホーリー,
風邪のおばけ セキコンコン,おばけのホーリー,
ホテルにいたおばけ ゴーストン,おばけのホーリー,
料理人のおばけ クッキングー,おばけのホーリー,
スタンプのおばけ スタンプー,おばけのホーリー,
絵の具のおばけ カラフルン,おばけのホーリー,
かかしのおばけ カカーシン,おばけのホーリー,
テレビのおばけ テレビン,おばけのホーリー,
ピーマンのおばけ ピーママン,おばけのホーリー,
ヘアーセットのおばけ ブラッシー,おばけのホーリー,
鏡のおばけ ミラクルン,おばけのホーリー,
ガマグチのおばけ ガバチョ,おばけのホーリー,
探偵のおばけ コロンボン,おばけのホーリー,
タオルのおばけ タオリン,おばけのホーリー,
ナスのおばけ,おばけのホーリー,
歯医者,おばけのホーリー,
キヨシ,おばけのホーリー,
インチキおぢさん,おばけのホーリー,
ニャンタロウ,おばけのホーリー,
バラキュラ,おばけのホーリー,
カカオくん,おばけのホーリー,
ユメミ,おばけのホーリー,
吉田A児,おばけのホーリー,
ガリ勉,おばけのホーリー,
ヘンナモノスキー,おばけのホーリー,
イジワルーヌ,おばけのホーリー,
カルレオーレ,おばけのホーリー,
マジョベティ,おばけのホーリー,
マジョビアンカ,おばけのホーリー,
シツケルダー,おばけのホーリー,
王様,おばけのホーリー,
マリアカラス,おばけのホーリー,
子カラス,おばけのホーリー,
ダジャレア,おばけのホーリー,
スティンキー,おばけのホーリー,
カウン太,おばけのホーリー,
ロザンナ,おばけのホーリー,
スパルタン,おばけのホーリー,
ベビル,おばけのホーリー,
マジョガレッタ,おばけのホーリー,
サンタ,おばけのホーリー,
マジョデブリン,おばけのホーリー,
メロナップル,おばけのホーリー,
女の子,おばけのホーリー,
魔法の木馬 プライリー,おばけのホーリー,
イジワルイザ,おばけのホーリー,
キングワン,おばけのホーリー,
キングツー,おばけのホーリー,
キングスリー,おばけのホーリー,
ボヨヨン,おばけのホーリー,
ヤブコフ,おばけのホーリー,
ミンミン,おばけのホーリー,
マジョリーヌそっくりの王女様,おばけのホーリー,
スパンク,おはよう!スパンク,4
森村 愛子,おはよう!スパンク,
お咲さん,おはよう!スパンク,
藤波,おはよう!スパンク,
キャット,おはよう!スパンク,
トラ吉,おはよう!スパンク,
芳村 科子,おはよう!スパンク,
篠田 亮一,おはよう!スパンク,
美原 せりの,おはよう!スパンク,
池上 玲,おはよう!スパンク,
池上 類,おはよう!スパンク,
大山,おはよう!スパンク,
先生,おはよう!スパンク,
塚原 誠也,おはよう!スパンク,
篠田 双葉,おはよう!スパンク,
警官,おはよう!スパンク,
愛子の母,おはよう!スパンク,
島田 翔（しまだしょう）,おはよう!スパンク,
アンナ,おはよう!スパンク,
神月 紀（かみつき のり）,お前はまだグンマを知らない,4
轟 二矢（とどろき おとや）,お前はまだグンマを知らない,
轟 一矢（とどろき かずや）,お前はまだグンマを知らない,
篠岡 京（しのおか きょう）,お前はまだグンマを知らない,
家城 瑛南（いえき てるな）,お前はまだグンマを知らない,
木村 仁達（きむら にたつ）,お前はまだグンマを知らない,
古頃 康貴（こころ やすき）,お前はまだグンマを知らない,
沼尾有久（ぬまお ありひさ）,お前はまだグンマを知らない,
相良 シーナ（あいら シーナ）,お前はまだグンマを知らない,
実（みのる）,お前はまだグンマを知らない,
陣目 研（じんめ けん）,お前はまだグンマを知らない,
轟の母方のおじさん,お前はまだグンマを知らない,
野汁先輩（やじるせんぱい）,お前はまだグンマを知らない,
大石（副会長）と書記,お前はまだグンマを知らない,
ブラック夫人（ブラックふじん）,お前はまだグンマを知らない,
愛知 伊代菜（あいち いよな）,お前はまだグンマを知らない,
吉田松陰,お前はまだグンマを知らない,
楫取素彦（小田村伊之助）,お前はまだグンマを知らない,
浦野匡彦,お前はまだグンマを知らない,
グンマ,お前はまだグンマを知らない,
トチギ,お前はまだグンマを知らない,
イバラキ,お前はまだグンマを知らない,
ザスパクサツ群馬,お前はまだグンマを知らない,
セーブオン,お前はまだグンマを知らない,
スマーク伊勢崎,お前はまだグンマを知らない,
宇田宙介,おまかせスクラッパーズ,4
シャッキー,おまかせスクラッパーズ,
橘さゆり,おまかせスクラッパーズ,
スプリンガ,おまかせスクラッパーズ,
デンQ、成増,おまかせスクラッパーズ,
虫虫,おまかせスクラッパーズ,
ニッカド、ジェントル,おまかせスクラッパーズ,
宇田恵子、クリック,おまかせスクラッパーズ,
宇田ユキ、ジュースケ,おまかせスクラッパーズ,
赤川 ぽこ美（あかがわ ぽこみ）,おまかせ!みらくるキャット団,4
赤川 夏彦（あかがわ なつひこ）,おまかせ!みらくるキャット団,
赤川 礼子（あかがわ れいこ）,おまかせ!みらくるキャット団,
白田 悦子（しろた えつこ）,おまかせ!みらくるキャット団,
藤 桜子（ふじ さくらこ）,おまかせ!みらくるキャット団,
大河原 河大（おおがわら かわひろ）,おまかせ!みらくるキャット団,
小山 研太（こやま けんた）,おまかせ!みらくるキャット団,
佐々木 俊太郎（ささき しゅんたろう）,おまかせ!みらくるキャット団,
ブルース・ジャッキー,おまかせ!みらくるキャット団,
梅木 次郎（うめき じろう）,おまかせ!みらくるキャット団,
ルリックス姫,おまかせ!みらくるキャット団,
マミタス☆,おまかせ!みらくるキャット団,
しろのすけ,おまかせ!みらくるキャット団,
ショコラ☆,おまかせ!みらくるキャット団,
タリン,おまかせ!みらくるキャット団,
らい次郎（らいじろう）☆,おまかせ!みらくるキャット団,
りんたろう,おまかせ!みらくるキャット団,
りんのすけ,おまかせ!みらくるキャット団,
ちょび太（ちょびた）,おまかせ!みらくるキャット団,
マイケル,おまかせ!みらくるキャット団,
ミルクバン☆,おまかせ!みらくるキャット団,
緋鞠（ひまり）,おまもりひまり,4
天河 優人（あまかわ ゆうと）,おまもりひまり,
九崎 凛子（くざき りんこ）,おまもりひまり,
静水久（しずく）,おまもりひまり,
リズリット・L・チェルシー,おまもりひまり,
神宮寺 くえす（じんぐうじ くえす）,おまもりひまり,
土御門 愛路（つちみかど あいじ）,おまもりひまり,
上櫻 巌堂（かみざくら げんどう）,おまもりひまり,
各務森 飛白（かがみもり かすり）,おまもりひまり,
夜光院 柩（やこういん ひつぎ）,おまもりひまり,
天河 源之介（あまかわ げんのすけ）,おまもりひまり,
各務森 飛鈴（かがみもり ひすず）,おまもりひまり,
三雁 蘭華（みかり らんか）,おまもりひまり,
土御門 麻輝（つちみかど まき）,おまもりひまり,
土御門 志土（つちみかど しど）,おまもりひまり,
柾木 泰三（まさき たいぞう）,おまもりひまり,
柾木 ハル（まさき はる）,おまもりひまり,
嶋村 有（しまむら ゆう） / いいんちょ,おまもりひまり,
如月 冴（きさらぎ さえ）,おまもりひまり,
マスター,おまもりひまり,
鏑木 兵吾（かぶらぎ ひょうご）,おまもりひまり,
阿久津 悠子（あくつ ゆうこ）,おまもりひまり,
真川（しんかわ）,おまもりひまり,
加耶（かや）,おまもりひまり,
文（あや）,おまもりひまり,
影月（かげつき）,おまもりひまり,
明夏羽（あげは）,おまもりひまり,
沙砂（ささ）,おまもりひまり,
大太法師（ダイダラボッチ）,おまもりひまり,
然樹（ゼンジュ）,おまもりひまり,
小冬（こふゆ）,おまもりひまり,
閃蟷螂の薙蘇魔（セントウロウのテスマ）,おまもりひまり,
雅羅（ガラ）,おまもりひまり,
ヒメ（ひめ）,おまもりひまり,
恵香（エコー）,おまもりひまり,
黒桜（くろざくら）,おまもりひまり,
アカハラ,おまもりひまり,
タマ（白面金毛九尾の狐）,おまもりひまり,
酒呑童子（しゅてんどうじ）（鬼）,おまもりひまり,
夜魔姫（やまひめ）,おまもりひまり,
銀子（ぎんこ）,おまもりひまり,
華（はな）,おまもりひまり,
佐藤 陽菜 （さとう ひな）,想いのかけら,4
陽菜の父,想いのかけら,
陽菜の母,想いのかけら,
木村みちる,想いのかけら,
コーチ,想いのかけら,
れな,想いのかけら,
ちさき,想いのかけら,
杏子,想いのかけら,
親指トム - tom thumb (1958),親指トム,4
親指トムの奇妙な冒険 - The Secret Adventures of Tom Thumb（1993年イギリス）,親指トム,
残酷メルヘン　親指トムの冒険 - LE PETIT POUCET（2010年フランス,親指トム,
マーヤ,おやゆび姫物語,4
ノーブル,おやゆび姫物語,
ママ,おやゆび姫物語,
ケロ太,おやゆび姫物語,
ガマ子,おやゆび姫物語,
ゾビル,おやゆび姫物語,
魔法使いのおばあさん,おやゆび姫物語,
エンゼラー,おやゆび姫物語,
ヘルーラ,おやゆび姫物語,
オヨヨネコ（ぶーにゃん）,オヨネコぶーにゃん,4
ゆでた たまご,オヨネコぶーにゃん,
ゆでた うずら,オヨネコぶーにゃん,
ママ,オヨネコぶーにゃん,
ゆでた きみお,オヨネコぶーにゃん,
雪山 モンブラン,オヨネコぶーにゃん,
花野 ひなぎく,オヨネコぶーにゃん,
栗小路 まろん,オヨネコぶーにゃん,
黒子,オヨネコぶーにゃん,
大判焼 ウマ夫,オヨネコぶーにゃん,
アレレ,オヨネコぶーにゃん,
レモンティー,オヨネコぶーにゃん,
チューパー（しっぽきれネズミ）,オヨネコぶーにゃん,
神楽坂 公人（かぐらざか きみと）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,4
天空橋 愛佳（てんくうばし あいか）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
有栖川 麗子（ありすがわ れいこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
汐留 白亜（しおどめ はくあ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
神領 可憐（じんりょう かれん）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
九条 みゆき（くじょう みゆき）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
花江 恵理（はなえ えり）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
東城 香絵（とうじょう かえ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
末広 瑞穂（すえひろ みずほ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
壬生 麻矢（みぶ まや）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
桂木 裕美（かつらぎ ゆみ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
蓮花寺 敦子（れんげじ あつこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
六合 清子（ろくごう きよこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
神領 雅（じんりょう みやび）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
董（かおる）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
紹子（しょうこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
操（みさお）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
徳美（とくみ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
権子（けんこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
霧生 菫（きりゅう すみれ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
崎守（さきもり）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
黒江（くろえ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
来待 早百合（きまち さゆり）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
有栖川 鳳子（ありすがわ ほうこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
有栖川 正臣（ありすがわ まさおみ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
天空橋 美子（てんくうばし よしこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
天空橋 和眞（てんくうばし かずま）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
汐留 紅子（しおどめ こうこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
神領 静（じんりょう しずか）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
九条 一（くじょう いつき）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
佐々木 小鞠（ささき こまり）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
夕霧 瑠璃子（ゆうぎり るりこ）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
山田 みさき（やまだ みさき）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
武宮（たけみや）,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
特典ブックレット,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
ゆるゆり,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
ダンディ坂野,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
堀江由衣,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
永見 祐（ながみ ゆう）,俺が好きなのは妹だけど妹じゃない,4
永見 涼花（ながみ すずか）,俺が好きなのは妹だけど妹じゃない,
氷室 舞（ひむろ まい）,俺が好きなのは妹だけど妹じゃない,
アヘ顔Wピース先生（アヘがおダブルピースせんせい）,俺が好きなのは妹だけど妹じゃない,
水無月 桜（みなづき さくら）,俺が好きなのは妹だけど妹じゃない,
神坂 春菜（かんざか はるな）,俺が好きなのは妹だけど妹じゃない,
神坂 秋乃（かんざか あきの）,俺が好きなのは妹だけど妹じゃない,
篠崎 麗華（しのざき れいか）,俺が好きなのは妹だけど妹じゃない,
江坂さん（えさかさん）,俺が好きなのは妹だけど妹じゃない,
桜田 樹（さくらだ いつき）,俺が好きなのは妹だけど妹じゃない,
御手洗 大源（みたらい だいげん）,俺が好きなのは妹だけど妹じゃない,
二階堂 楓（にかいどう かえで）,俺が好きなのは妹だけど妹じゃない,
椎名 琴美（しいな ことみ）,俺が好きなのは妹だけど妹じゃない,
万里小路 寧々（までのこうじ ねね）,俺が好きなのは妹だけど妹じゃない,
榊 瑠璃子（さかき るりこ）,俺が好きなのは妹だけど妹じゃない,
俺牙 ファイヤ（おれが ファイヤ）,オレカバトル,4
ケロゴン,オレカバトル,
内木 デー太（うちき デーた）,オレカバトル,
倉田 岩鉄（くらた がんてつ）,オレカバトル,
楓 真弓（かえで まゆみ）,オレカバトル,
コッコ,オレカバトル,
パンドラ,オレカバトル,
火炎の騎士バーン,オレカバトル,
ヴァルカン,オレカバトル,
火炎召喚士ヒート,オレカバトル,
ウサミコ,オレカバトル,
ロボ壱式,オレカバトル,
魔獣ギリメ,オレカバトル,
スカーレッド・ドラゴン,オレカバトル,
聖騎士クフリン,オレカバトル,
赤魔導ミミ,オレカバトル,
青魔導シシ,オレカバトル,
王子マルドク,オレカバトル,
流水の騎士フロウ,オレカバトル,
魔法騎士マジカ,オレカバトル,
天馬ユニコーン,オレカバトル,
グランブルー・ドラゴン,オレカバトル,
ロボ弐式陸戦型,オレカバトル,
大地の騎士ロック,オレカバトル,
狙撃手ロビン,オレカバトル,
雷神竜ククルカン,オレカバトル,
猛毒竜ベヒモス,オレカバトル,
ロボ弐式,オレカバトル,
ロボ壱式/ロボ壱式採掘型,オレカバトル,
ロボ参式,オレカバトル,
フルド,オレカバトル,
魔人イフリート,オレカバトル,
魔王ムウス,オレカバトル,
闇騎士ゲボルグ,オレカバトル,
魔王リヴィエール,オレカバトル,
死神モート,オレカバトル,
呪師ツクヨミ,オレカバトル,
アシユラ,オレカバトル,
怒る蛇ムシュフシュ,オレカバトル,
堕天王サリエル,オレカバトル,
狂戦士ラクシャーサ,オレカバトル,
デメラ,オレカバトル,
ラマンダー,オレカバトル,
邪神アズール,オレカバトル,
魔海王タツドン,オレカバトル,
吟遊詩人キドリ,オレカバトル,
ブリュー,オレカバトル,
カニクラブ,オレカバトル,
レヴィアタン,オレカバトル,
猛将カブト/勇将クワガ/惨将キリカマー,オレカバトル,
魔海将（まかいしょう）フィスカ,オレカバトル,
ブリザードドラゴン,オレカバトル,
クラーケン,オレカバトル,
魔導師ジョンガリ,オレカバトル,
ロボ参式QQ型,オレカバトル,
