キャラクター,タイトル,
黒羽 寧子（くろは ねこ）,極黒のブリュンヒルデ,
橘 佳奈（たちばな かな）[4],極黒のブリュンヒルデ,
カズミ＝シュリーレンツァウアー (Kazumi Schlierenzauer),極黒のブリュンヒルデ,
鷹鳥 小鳥（たかとり ことり）,極黒のブリュンヒルデ,
斗光 奈波（とこう　ななみ）,極黒のブリュンヒルデ,
若林 初菜（わかばやし はつな）[6],極黒のブリュンヒルデ,
高屋 雅史（たかや）[9],極黒のブリュンヒルデ,
3代目神祇官,極黒のブリュンヒルデ,
村上 勇太（むらかみ ゆうた）,極黒のブリュンヒルデ,
九 千怜（いちじく ちさと）,極黒のブリュンヒルデ,
土屋 邑貴（つちや ゆき）,極黒のブリュンヒルデ,
宅間（たくま）,極黒のブリュンヒルデ,
小野寺（おのでら）,極黒のブリュンヒルデ,
沙織（さおり）,極黒のブリュンヒルデ,
キカコ,極黒のブリュンヒルデ,
斗光 奈波（とこう　ななみ）[11],極黒のブリュンヒルデ,
瑞花（みずか）,極黒のブリュンヒルデ,
藤崎 真子（ふじさき まこ）,極黒のブリュンヒルデ,
フレイヤ,極黒のブリュンヒルデ,
理依（りえ）,極黒のブリュンヒルデ,
美咲（みさき）,極黒のブリュンヒルデ,
るるみ,極黒のブリュンヒルデ,
フリスト,極黒のブリュンヒルデ,
A008,極黒のブリュンヒルデ,
ロキ,極黒のブリュンヒルデ,
かなで,極黒のブリュンヒルデ,
千絵（ちえ）,極黒のブリュンヒルデ,
シノ,極黒のブリュンヒルデ,
茜（あかね）,極黒のブリュンヒルデ,
美樹=ノイマイアー（みき - ）[14],極黒のブリュンヒルデ,
イニシャライザー,極黒のブリュンヒルデ,
長髪の男,極黒のブリュンヒルデ,
短髪の男,極黒のブリュンヒルデ,
黒服,極黒のブリュンヒルデ,
クロネコ,極黒のブリュンヒルデ,
九 怜奈（いちじく れな）,極黒のブリュンヒルデ,
柏木 リサ（かしわぎ リサ）,極黒のブリュンヒルデ,
真希（まき）,極黒のブリュンヒルデ,
八田 結花（はった きつか）,極黒のブリュンヒルデ,
柱谷 小五郎（はしらたに こごろう）,極黒のブリュンヒルデ,
ミヤコ,極黒のブリュンヒルデ,
愛菜（あいな）[16],極黒のブリュンヒルデ,
秋山（あきやま）[17],極黒のブリュンヒルデ,
橘 美奈（たちばな　みな）,極黒のブリュンヒルデ,
根井（ねい）,極黒のブリュンヒルデ,
多恵（たえ）,極黒のブリュンヒルデ,
アメリカ大統領,極黒のブリュンヒルデ,
アフロディーテ,極黒のブリュンヒルデ,
蘭堂 りの（らんどう りの）,極上生徒会,9
神宮司 奏（じんぐうじ かなで）,極上生徒会,
金城 奈々穂（きんじょう ななほ）,極上生徒会,
銀河 久遠（ぎんが くおん）,極上生徒会,
市川 まゆら（いちかわ まゆら）,極上生徒会,
桂 聖奈（かつら せいな）,極上生徒会,
桜梅 歩（おうめ あゆむ）,極上生徒会,
矩継 琴葉（くつぎ ことは）,極上生徒会,
飛田 小百合（ひだ さゆり）,極上生徒会,
角元 れいん（つのもと れいん）,極上生徒会,
和泉 香（いずみ かおり）,極上生徒会,
シンディ 真鍋（シンディ まなべ）,極上生徒会,
桂 みなも（かつら みなも）,極上生徒会,
久川 まあち（ひさかわ まあち）,極上生徒会,
伊丹 ゆきみ（いたみ ゆきみ）,極上生徒会,
平田 わかな（ひらた わかな）,極上生徒会,
プッチャン,極上生徒会,
蘭堂 ちえり（らんどう ちえり）,極上生徒会,
ランス・ビーン,極上生徒会,
金城 一博（きんじょう かずひろ）,極上生徒会,
金城 史朗（きんじょう しろう）,極上生徒会,
岩桜 龍平太（いわざくら りゅうへいた）,極上生徒会,
浜田山 大三郎（はまだやま だいさぶろう）,極上生徒会,
真行寺 馬之助（しんこうじ うまのすけ）,極上生徒会,
権田原 伝右衛門（ごんだわら でんえもん）,極上生徒会,
北神 未海（きたがみ みみ）,極上!!めちゃモテ委員長,9
テモテモ,極上!!めちゃモテ委員長,
東條 潮（とうじょう うしお）,極上!!めちゃモテ委員長,
西崎 青（にしざき あお）,極上!!めちゃモテ委員長,
南雲 波人（なぐも なみと）,極上!!めちゃモテ委員長,
坂下 リカ（さかした リカ）,極上!!めちゃモテ委員長,
星野 姫香（ほしの ひめか）,極上!!めちゃモテ委員長,
春井 香穂（はるい かほ）,極上!!めちゃモテ委員長,
朝倉 理子（あさくら りこ）,極上!!めちゃモテ委員長,
間中 真紀子（まなか まきこ）,極上!!めちゃモテ委員長,
雪下 亜莉沙（ゆきした ありさ）,極上!!めちゃモテ委員長,
佐野 杏樹（さの あんじゅ）,極上!!めちゃモテ委員長,
南 まあさ（みなみ まあさ）,極上!!めちゃモテ委員長,
鈴木 知広（すずき ともひろ）,極上!!めちゃモテ委員長,
中沢 美夏（なかざわ みなつ）,極上!!めちゃモテ委員長,
横峰 かりん（よこみね かりん）,極上!!めちゃモテ委員長,
竹井 沙和（たけい さわ）,極上!!めちゃモテ委員長,
笹本 修二（ささもと しゅうじ）,極上!!めちゃモテ委員長,
四方堂 海里（しほうどう かいり）,極上!!めちゃモテ委員長,
天川 ちより（あまかわ ちより）,極上!!めちゃモテ委員長,
花園 京子（はなぞの きょうこ）,極上!!めちゃモテ委員長,
黄村 千絵里（こむら ちえり）,極上!!めちゃモテ委員長,
白瀬 まりな（しらせ まりな）,極上!!めちゃモテ委員長,
愛理（あいり）,極上!!めちゃモテ委員長,
三条院ハルネ（さんじょういんハルネ）,極上!!めちゃモテ委員長,
香川 正三郎（かがわ しょうざぶろう）,極上!!めちゃモテ委員長,
前原 由羽（まえはら ゆう）,極上!!めちゃモテ委員長,
坂下 マキ（さかした マキ）,極上!!めちゃモテ委員長,
小中 真里（こなか まり）,極上!!めちゃモテ委員長,
須田 佐智子（すだ さちこ）,極上!!めちゃモテ委員長,
姫乃 華恋（ひめの かれん）,極上!!めちゃモテ委員長,
城ヶ崎 ルイ（じょうがさき ルイ）,極上!!めちゃモテ委員長,
桃里 まりん（ももり まりん）,極上!!めちゃモテ委員長,
氷室 衣舞（ひむろ いぶ）,極上!!めちゃモテ委員長,
美村 魔子（みむら まこ）,極上!!めちゃモテ委員長,
金田 利子（かねだ りこ）,極上!!めちゃモテ委員長,
橘　カンナ　（たちばな　カンナ）,極上!!めちゃモテ委員長,
北神 空馬（きたがみ くうま）,極上!!めちゃモテ委員長,
北神 陸馬（きたがみ りくま）,極上!!めちゃモテ委員長,
理事長（りじちょう）,極上!!めちゃモテ委員長,
メル友の彼（名前不明）／芽留 友哉（める ともや）※アニメ版,極上!!めちゃモテ委員長,
高橋先輩（たかはしせんぱい）,極上!!めちゃモテ委員長,
上川 準（かみかわ じゅん）,極上!!めちゃモテ委員長,
皇月 セイン（こうづき セイン）,極上!!めちゃモテ委員長,
剣崎 麗（けんざき れい）,極上!!めちゃモテ委員長,
ジュエル,極上!!めちゃモテ委員長,
遠野 優作（とおの ゆうさく）,極上!!めちゃモテ委員長,
英 明音（はなぶさ あかね）,極上!!めちゃモテ委員長,
天城 高見（あまぎ たかみ）,極上!!めちゃモテ委員長,
七井 アキノリ（なない アキノリ）,極上!!めちゃモテ委員長,
礼太（レータ）,極上!!めちゃモテ委員長,
早乙女 かおり（さおとめ かおり）,極上!!めちゃモテ委員長,
佐藤先生（さとうせんぱい）,極上!!めちゃモテ委員長,
中田 広樹（なかた ひろき）,極上!!めちゃモテ委員長,
利樹（りき）,極上!!めちゃモテ委員長,
大塚 一路（おおつか いちろ）,極上!!めちゃモテ委員長,
戸田 菜花（とだ なのか）,極上!!めちゃモテ委員長,
八王子 梓（はちおうじ あずさ）,極上!!めちゃモテ委員長,
浅井 秋子（あさい あきこ）,極上!!めちゃモテ委員長,
東雲 みーな（しののめ みーな）,極上!!めちゃモテ委員長,
津田 アツシ（つだ アツシ）,極上!!めちゃモテ委員長,
青山 慎一郎（あおやま しんいちろう）,極上!!めちゃモテ委員長,
三倉 望（みくら のぞむ）,極上!!めちゃモテ委員長,
西 康子（にし やすこ）,極上!!めちゃモテ委員長,
西崎 紅子（にしざき こうこ）,極上!!めちゃモテ委員長,
西崎 真白（にしざき ましろ）,極上!!めちゃモテ委員長,
西崎 美鳥（にしざき みどり）,極上!!めちゃモテ委員長,
岡山 しのぶ（おかやま しのぶ）,極上!!めちゃモテ委員長,
練馬 大根（ねりうま おおね）,極上!!めちゃモテ委員長,
二十九先生（にじゅうきゅせんせい）,極上!!めちゃモテ委員長,
Mr.ニック（ミスターニック）,極上!!めちゃモテ委員長,
ユージ,極上!!めちゃモテ委員長,
夏目 力（なつめ りき）,極上!!めちゃモテ委員長,
ダミアン,極上!!めちゃモテ委員長,
ロミオ,極上!!めちゃモテ委員長,
ジュリエット,極上!!めちゃモテ委員長,
ダイ,極上!!めちゃモテ委員長,
魔海（マミ）,極上!!めちゃモテ委員長,
大野 小町（おおの こまち）,極上!!めちゃモテ委員長,
美玲（みれい）,極上!!めちゃモテ委員長,
月ヶ瀬 和花（つきかせ わか）,極上!!めちゃモテ委員長,
木内 潤（きうち じゅん）,極上!!めちゃモテ委員長,
宮根 萌（みやね もえ）,極上!!めちゃモテ委員長,
佐藤 のどか（さとう のどか）,極上!!めちゃモテ委員長,
須和 実花（すわ みか）,極上!!めちゃモテ委員長,
高橋 星華（たかはし せいか）,極上!!めちゃモテ委員長,
野間（のま）,極上!!めちゃモテ委員長,
山口久美子（やまぐち くみこ）,ごくせん,9
沢田慎（さわだ しん）,ごくせん,
黒田龍一郎（くろだ りゅういちろう）,ごくせん,
大島京太郎（おおしま きょうたろう）,ごくせん,
若松弘三（わかまつ こうぞう）,ごくせん,
朝倉てつ（あさくら てつ）,ごくせん,
達川ミノル（たつかわ ミノル）,ごくせん,
川村菊次郎（かわむら きくじろう）,ごくせん,
篠原智也（しのはら ともや）,ごくせん,
黒田富士（くろだ ふじ）,ごくせん,
カルロス翔（カルロス しょう）,ごくせん,
白川権三（しらかわ ごんぞう）,ごくせん,
白川雁一郎（しらかわ がんいちろう）,ごくせん,
猿渡五郎（さわたり ごろう）,ごくせん,
藤山静香（ふじやま しずか）,ごくせん,
三浦弘樹（みうら ひろき）,ごくせん,
丸山昭雄（まるやま あきお）,ごくせん,
岩本康平（いわもと こうへい）,ごくせん,
江口篤史（えぐち あつし）,ごくせん,
八田清（はった きよし）,ごくせん,
幸田悦郎（こうだ えつろう）,ごくせん,
内山春彦（うちやま はるひこ）,ごくせん,
南陽一（みなみ よういち）,ごくせん,
野田猛（のだ たけし）,ごくせん,
熊井輝夫（くまい てるお）,ごくせん,
犬塚公平（いぬづか こうへい）,ごくせん,
鶴田一郎（つるた いちろう）,ごくせん,
久保裕司（くぼゆうじ）,ごくせん,
木下明（きのしたあきら）,ごくせん,
長谷川圭太（はせがわけいた）,ごくせん,
リヒャルト・ハッフナー,ごくせん,
阿部鶴男（あべ つるお）,ごくせん,
柴田洋一,ごくせん,
川田,ごくせん,
熊井さゆり（くまい さゆり）,ごくせん,
沢田郷（さわだ ごう）,ごくせん,
沢田玲（さわだ れい）,ごくせん,
野田あやか（のだ あやか）,ごくせん,
柴田の母,ごくせん,
若松康絵（わかまつ やすえ）,ごくせん,
和田孝介（わだ こうすけ）,ごくせん,
天海（てんかい）,ごくせん,
狸腹（たぬきばら）,ごくせん,
柿田（かきた）,ごくせん,
栗田（くりた）,ごくせん,
猫股（ねこまた）,ごくせん,
犬棒組組長（二代目）,ごくせん,
犬棒組組長（初代）,ごくせん,
古川（ふるかわ）,ごくせん,
鯨岩（くじらいわ）,ごくせん,
岡草,ごくせん,
エフゲニ,ごくせん,
天笑福,ごくせん,
馬場,ごくせん,
上杉律（うえすぎ りつ）,ごくせん,
林崎,ごくせん,
工藤広樹（くどう ひろき）,ごくせん,
今井詩織（いまい しおり）,ごくせん,
吉住りえ（よしずみ りえ）,ごくせん,
竹男（たけお）,ごくせん,
ゴクドー・ユーコット・キカンスキー,ゴクドーくん漫遊記,9
ルーベット・ラ・レェテ,ゴクドーくん漫遊記,
ニアリー,ゴクドーくん漫遊記,
ジン,ゴクドーくん漫遊記,
セイギ,ゴクドーくん漫遊記,
ナーニャ,ゴクドーくん漫遊記,
占いバーサン（雑巾ババア）,ゴクドーくん漫遊記,
一休,ゴクドーくん漫遊記,
羅幽花,ゴクドーくん漫遊記,
詩菫花,ゴクドーくん漫遊記,
うさぎ,ゴクドーくん漫遊記,
八重樫 太一（やえがし たいち）,ココロコネクト,9
永瀬 伊織（ながせ いおり）,ココロコネクト,
稲葉 姫子（いなば ひめこ）,ココロコネクト,
デレばん,ココロコネクト,
桐山 唯（きりやま ゆい）,ココロコネクト,
青木 義文（あおき よしふみ）,ココロコネクト,
宇和 千尋（うわ ちひろ）,ココロコネクト,
円城寺 紫乃（えんじょうじ しの）,ココロコネクト,
加藤 拓海（かとう たくみ）,ココロコネクト,
藤島 麻衣子（ふじしま まいこ）,ココロコネクト,
渡瀬 伸吾（わたせ しんご）,ココロコネクト,
伊藤（いとう）,ココロコネクト,
中山 真理子（なかやま まりこ）,ココロコネクト,
瀬戸内 薫（せとうち かおる）,ココロコネクト,
三原（みはら）、三木谷（みきたに）,ココロコネクト,
音川（おとかわ）,ココロコネクト,
城山 翔斗（しろやま しょうと）,ココロコネクト,
栗原 雪菜（くりはら ゆきな）,ココロコネクト,
海道（かいどう）,ココロコネクト,
大沢 美咲（おおさわ みさき）,ココロコネクト,
後藤 龍善（ごとう りゅうぜん）,ココロコネクト,
石川 大輝（いしかわ だいき）,ココロコネクト,
香取 讓二（かとり じょうじ）,ココロコネクト,
曽根 拓也（そね たくや）,ココロコネクト,
宮上 啓介（みやがみ けいすけ）,ココロコネクト,
紀村 一鉄（きむら いってつ）,ココロコネクト,
下野 知博（しもの ともひろ）,ココロコネクト,
多田 悟（ただ さとる）,ココロコネクト,
東野 道子（とうの みちこ）,ココロコネクト,
奥 智美（おく ともみ）,ココロコネクト,
八重樫 莉奈（やえがし りな）,ココロコネクト,
永瀬 玲佳（ながせ れいか）,ココロコネクト,
伊織の義父,ココロコネクト,
桐山 杏（きりやま あんず）,ココロコネクト,
三橋 千夏（みはし ちなつ）,ココロコネクト,
西野 菜々（にしの なな）,ココロコネクト,
こころ,ココロ図書館,9
あると（PN.ひめみやきりん）,ココロ図書館,
いいな,ココロ図書館,
キット,ココロ図書館,
岡嶋翠（おかじま みどり）,ココロ図書館,
岡嶋朱葉（おかじま あかは）,ココロ図書館,
佐伯さらら（さえき さらら）,ココロ図書館,
エレーヌ・デュフォン,ココロ図書館,
長閑（のどか）先生,ココロ図書館,
君原ことこ（きみはら ことこ）,ココロ図書館,
窪田さえこ（くぼた さえこ）,ココロ図書館,
本の妖精,ココロ図書館,
上沢純（うえざわ じゅん）,ココロ図書館,
星野かえで（ほしの かえで）,ココロ図書館,
バイクメン,ココロ図書館,
深海みさと（ふかみ みさと）,ココロ図書館,
みさとの父,ココロ図書館,
メイド,ココロ図書館,
執事,ココロ図書館,
梶原（かじはら）,ココロ図書館,
カージーズエンジェル,ココロ図書館,
ファニートータス,ココロ図書館,
サン・ジョルディ,ココロ図書館,
朝倉ひびき（あさくら ひびき）,ココロ図書館,
珠音（しゅね）,ココロ図書館,
井上ひかり（いのうえ ひかり）,ココロ図書館,
井上あかり（いのうえ あかり）,ココロ図書館,
百千万理恵（ももち まりえ）,ココロ図書館,
水元らいか（みずもと らいか）,ココロ図書館,
百千（ももち）,ココロ図書館,
ウエザワ,ココロ図書館,
愛亀（あいがめ）,ココロ図書館,
進藤ココロ（しんどう ココロ）,ココロ図書館,
シュリ,ココロ図書館,
将校,ココロ図書館,
うさぎ,ココロ図書館,
少年,ココロ図書館,
来栖みなな（くるす みなな）,ココロ図書館,
二ノ宮 峻護（にのみや しゅんご）,ご愁傷さま二ノ宮くん,9
月村 真由（つきむら まゆ）,ご愁傷さま二ノ宮くん,
北条 麗華（ほうじょう れいか）,ご愁傷さま二ノ宮くん,
「彼女」(かのじょ),ご愁傷さま二ノ宮くん,
保坂 光流（ほさか みつる）,ご愁傷さま二ノ宮くん,
二ノ宮 涼子（にのみや りょうこ）,ご愁傷さま二ノ宮くん,
月村 美樹彦（つきむら みきひこ）,ご愁傷さま二ノ宮くん,
霧島 しのぶ（きりしま しのぶ）,ご愁傷さま二ノ宮くん,
綾川 日奈子（あやかわ ひなこ）,ご愁傷さま二ノ宮くん,
吉田 平介（よしだ へいすけ）,ご愁傷さま二ノ宮くん,
井上 太一（いのうえ たいち）,ご愁傷さま二ノ宮くん,
甲本 陽一（こうもと よういち）,ご愁傷さま二ノ宮くん,
奥城 いろり（おくしろ いろり）,ご愁傷さま二ノ宮くん,
奥城 たすく（おくしろ たすく）,ご愁傷さま二ノ宮くん,
仲丸 ゆきえ（なかまる ゆきえ）,ご愁傷さま二ノ宮くん,
神戎十氏族（かむいじゅっしぞく）,ご愁傷さま二ノ宮くん,
神精（しんせい）,ご愁傷さま二ノ宮くん,
おあいにくさま二ノ宮くん,ご愁傷さま二ノ宮くん,
ココア / 保登 心愛（ほと ここあ）,ご注文はうさぎですか?,9
チノ / 香風 智乃（かふう ちの）,ご注文はうさぎですか?,
リゼ / 天々座 理世（てでざ りぜ）[56][注 4],ご注文はうさぎですか?,
千夜 / 宇治松 千夜（うじまつ ちや）,ご注文はうさぎですか?,
シャロ / 桐間 紗路（きりま しゃろ）,ご注文はうさぎですか?,
ティッピー,ご注文はうさぎですか?,
香風 タカヒロ（かふう タカヒロ）,ご注文はうさぎですか?,
香風 サキ（かふう サキ）[114],ご注文はうさぎですか?,
保登 モカ（ほと モカ）,ご注文はうさぎですか?,
リゼの父,ご注文はうさぎですか?,
千夜の祖母,ご注文はうさぎですか?,
宇治松 千鳥（うじまつ ちどり）[142],ご注文はうさぎですか?,
千夜の父,ご注文はうさぎですか?,
あんこ,ご注文はうさぎですか?,
ワイルドギース,ご注文はうさぎですか?,
ココアの母,ご注文はうさぎですか?,
ココアの兄,ご注文はうさぎですか?,
ココアの父,ご注文はうさぎですか?,
シャロの母,ご注文はうさぎですか?,
シャロの父,ご注文はうさぎですか?,
マヤ / 条河 麻耶（じょうが まや）,ご注文はうさぎですか?,
メグ / 奈津 恵（なつ めぐみ）,ご注文はうさぎですか?,
青山 ブルーマウンテン（あおやま ブルーマウンテン） / 青山 翠（あおやま みどり）,ご注文はうさぎですか?,
真手 凛（まて りん）,ご注文はうさぎですか?,
メグの母,ご注文はうさぎですか?,
狩手結良（かれで ゆら）,ご注文はうさぎですか?,
ナツメ / 神沙 夏明（じんじゃ なつめ）[191],ご注文はうさぎですか?,
エル / 神沙 映月（じんじゃ える）[191],ご注文はうさぎですか?,
フユ / 風衣葉 冬優（ふいば ふゆ）[194],ご注文はうさぎですか?,
ロイヤル・キャッツの副支配人,ご注文はうさぎですか?,
ロイヤル・キャッツの支配人,ご注文はうさぎですか?,
ココア / 保登 心愛（ほと ここあ）,ご注文はうさぎですか??,
チノ / 香風 智乃（かふう ちの）,ご注文はうさぎですか??,
リゼ / 天々座 理世（てでざ りぜ）[56][注 4],ご注文はうさぎですか??,
千夜 / 宇治松 千夜（うじまつ ちや）,ご注文はうさぎですか??,
シャロ / 桐間 紗路（きりま しゃろ）,ご注文はうさぎですか??,
ティッピー,ご注文はうさぎですか??,
香風 タカヒロ（かふう タカヒロ）,ご注文はうさぎですか??,
香風 サキ（かふう サキ）[114],ご注文はうさぎですか??,
保登 モカ（ほと モカ）,ご注文はうさぎですか??,
リゼの父,ご注文はうさぎですか??,
千夜の祖母,ご注文はうさぎですか??,
宇治松 千鳥（うじまつ ちどり）[142],ご注文はうさぎですか??,
千夜の父,ご注文はうさぎですか??,
あんこ,ご注文はうさぎですか??,
ワイルドギース,ご注文はうさぎですか??,
ココアの母,ご注文はうさぎですか??,
ココアの兄,ご注文はうさぎですか??,
ココアの父,ご注文はうさぎですか??,
シャロの母,ご注文はうさぎですか??,
シャロの父,ご注文はうさぎですか??,
マヤ / 条河 麻耶（じょうが まや）,ご注文はうさぎですか??,
メグ / 奈津 恵（なつ めぐみ）,ご注文はうさぎですか??,
青山 ブルーマウンテン（あおやま ブルーマウンテン） / 青山 翠（あおやま みどり）,ご注文はうさぎですか??,
真手 凛（まて りん）,ご注文はうさぎですか??,
メグの母,ご注文はうさぎですか??,
狩手結良（かれで ゆら）,ご注文はうさぎですか??,
ナツメ / 神沙 夏明（じんじゃ なつめ）[191],ご注文はうさぎですか??,
エル / 神沙 映月（じんじゃ える）[191],ご注文はうさぎですか??,
フユ / 風衣葉 冬優（ふいば ふゆ）[194],ご注文はうさぎですか??,
ロイヤル・キャッツの副支配人,ご注文はうさぎですか??,
ロイヤル・キャッツの支配人,ご注文はうさぎですか??,
両津勘吉（りょうつ かんきち）,こちら葛飾区亀有公園前派出所,9
中川圭一（なかがわ けいいち）,こちら葛飾区亀有公園前派出所,
秋本・カトリーヌ・麗子（あきもと・カトリーヌ・れいこ）,こちら葛飾区亀有公園前派出所,
大原大次郎（おおはら だいじろう）,こちら葛飾区亀有公園前派出所,
寺井 洋一（てらい よういち）→丸井ヤング館（まるい ヤングかん）,こちら葛飾区亀有公園前派出所,
麻里愛（あさと あい）,こちら葛飾区亀有公園前派出所,
戸塚 金次（とつか きんじ）,こちら葛飾区亀有公園前派出所,
犬（いぬ）,こちら葛飾区亀有公園前派出所,
ミケ,こちら葛飾区亀有公園前派出所,
屯田 五目須（とんだ ごめす）,こちら葛飾区亀有公園前派出所,
本田速人（ほんだ はやと）,こちら葛飾区亀有公園前派出所,
日暮熟睡男（ひぐらし ねるお）,こちら葛飾区亀有公園前派出所,
ボルボ西郷（ボルボ さいごう）,こちら葛飾区亀有公園前派出所,
左近寺 竜之介（さこんじ たつのすけ）,こちら葛飾区亀有公園前派出所,
擬宝珠纏（ぎぼし まとい）,こちら葛飾区亀有公園前派出所,
磯鷲 早矢（いそわし はや）,こちら葛飾区亀有公園前派出所,
乙姫 菜々（おとひめ なな）,こちら葛飾区亀有公園前派出所,
早乙女 リカ（さおとめ リカ）,こちら葛飾区亀有公園前派出所,
雛野 姫香（ひなの ひめか）,こちら葛飾区亀有公園前派出所,
法条 正義（ほうじょう まさよし）→ 凄苦 残念（すごく ざんねん）,こちら葛飾区亀有公園前派出所,
京香（きょうか）,こちら葛飾区亀有公園前派出所,
小栗 愛美（おぐり まなみ）,こちら葛飾区亀有公園前派出所,
春野 百日（はるの ももか）,こちら葛飾区亀有公園前派出所,
剣 零（つるぎ れい）,こちら葛飾区亀有公園前派出所,
山田 のび太（やまだ のびた）,こちら葛飾区亀有公園前派出所,
根画手部 不吉（ねがてぶ ふきち）,こちら葛飾区亀有公園前派出所,
鳳麟寺 沙羅（ほうりんじ さら）,こちら葛飾区亀有公園前派出所,
雑 学（ざつ まなぶ）,こちら葛飾区亀有公園前派出所,
裸地雄 枷人（らじお かせっと）,こちら葛飾区亀有公園前派出所,
山田中 武太郎（やまたなか たけたろう）,こちら葛飾区亀有公園前派出所,
保可炉 衣土（ほかろ いと）,こちら葛飾区亀有公園前派出所,
風波 峻（かざなみ しゅん）,こちら葛飾区亀有公園前派出所,
有栖川 京華（ありすがわ きょうか）,こちら葛飾区亀有公園前派出所,
EZAKI・Z1（エザキ・ズイワン）,こちら葛飾区亀有公園前派出所,
水元公園前派出所班長,こちら葛飾区亀有公園前派出所,
水元公園前派出所所員,こちら葛飾区亀有公園前派出所,
佐々木 洋子（ささき ようこ）,こちら葛飾区亀有公園前派出所,
原作,こちら葛飾区亀有公園前派出所,
アニメ版,こちら葛飾区亀有公園前派出所,
後流悟 十三（ごるご じゅうぞう）,こちら葛飾区亀有公園前派出所,
前田（まえだ）,こちら葛飾区亀有公園前派出所,
島 雪之城（しま ゆきのじょう）,こちら葛飾区亀有公園前派出所,
石頭 鉄岩（いしず てつお）,こちら葛飾区亀有公園前派出所,
恵比須 海老茶（えびす えびちゃん）,こちら葛飾区亀有公園前派出所,
板池（いたいけ）,こちら葛飾区亀有公園前派出所,
町屋（まちや）,こちら葛飾区亀有公園前派出所,
玉虫 政治（たまむし せいじ）,こちら葛飾区亀有公園前派出所,
軽田 塁巣（かるた るいす）,こちら葛飾区亀有公園前派出所,
ラム,こちら葛飾区亀有公園前派出所,
交通機動隊課長,こちら葛飾区亀有公園前派出所,
家住（いえずみ）,こちら葛飾区亀有公園前派出所,
舞昆（まい こん）,こちら葛飾区亀有公園前派出所,
小野 小町（おのの こまち）,こちら葛飾区亀有公園前派出所,
忘田（わすれた）,こちら葛飾区亀有公園前派出所,
松本 清彦（まつもと きよひこ）,こちら葛飾区亀有公園前派出所,
無加月（むかつき）,こちら葛飾区亀有公園前派出所,
田中（たなか）,こちら葛飾区亀有公園前派出所,
悪魔田 死神（あくまだ しにがみ）,こちら葛飾区亀有公園前派出所,
模手内 正男（もてない まさお）,こちら葛飾区亀有公園前派出所,
屯田（とんだ）,こちら葛飾区亀有公園前派出所,
野口 六郎（のぐち ろくろう）,こちら葛飾区亀有公園前派出所,
股崎（またさき）,こちら葛飾区亀有公園前派出所,
大林（おおばやし）,こちら葛飾区亀有公園前派出所,
岩田（いわた）,こちら葛飾区亀有公園前派出所,
南部（なんぶ）,こちら葛飾区亀有公園前派出所,
次長,こちら葛飾区亀有公園前派出所,
坊那須（ぼうなす）,こちら葛飾区亀有公園前派出所,
太田（おおた）,こちら葛飾区亀有公園前派出所,
鎌田（かまた）,こちら葛飾区亀有公園前派出所,
真平（まったいら）,こちら葛飾区亀有公園前派出所,
吉原 トメ（よしはら トメ） / 白浜 カトリーヌ,こちら葛飾区亀有公園前派出所,
冬本（ふゆもと）,こちら葛飾区亀有公園前派出所,
目太門 比科忠（めたもん ぴかちゅう）,こちら葛飾区亀有公園前派出所,
鬼瓦 桃太郎（おにがわら ももたろう）,こちら葛飾区亀有公園前派出所,
盤 五十六（ばん いそろく）,こちら葛飾区亀有公園前派出所,
警視総監,こちら葛飾区亀有公園前派出所,
水戸 光夫（みと みつお）,こちら葛飾区亀有公園前派出所,
郷田（ごうだ）,こちら葛飾区亀有公園前派出所,
星 逃田（ほし とうでん）,こちら葛飾区亀有公園前派出所,
長谷川 亜里衣（はせがわ ありい）,こちら葛飾区亀有公園前派出所,
佃（つくだ）,こちら葛飾区亀有公園前派出所,
開発001号,こちら葛飾区亀有公園前派出所,
開発002号,こちら葛飾区亀有公園前派出所,
開発003号,こちら葛飾区亀有公園前派出所,
丸出 ダメ太郎（まるで ダメたろう） / 開発004号,こちら葛飾区亀有公園前派出所,
度怒り炎の介（どいかり ほのおのすけ） / 開発005号,こちら葛飾区亀有公園前派出所,
開発006号,こちら葛飾区亀有公園前派出所,
その他のロボット警官（G号、P号、電話ボックス型、交通標識型、マンホール型）,こちら葛飾区亀有公園前派出所,
人造人間（レプリカント）,こちら葛飾区亀有公園前派出所,
大前田 よね助（おおまえだ よねすけ）,こちら葛飾区亀有公園前派出所,
芋頭（いもがしら）,こちら葛飾区亀有公園前派出所,
先代署長,こちら葛飾区亀有公園前派出所,
御堂 春（みどう はる）,こちら葛飾区亀有公園前派出所,
浪花（なにわ）,こちら葛飾区亀有公園前派出所,
芦原 レイ（あしはら れい）,こちら葛飾区亀有公園前派出所,
海鞘（ほや）,こちら葛飾区亀有公園前派出所,
後場（ごば）,こちら葛飾区亀有公園前派出所,
比栗（びっくり）,こちら葛飾区亀有公園前派出所,
貫井崎（ぬくいざき）,こちら葛飾区亀有公園前派出所,
巻波（まきなみ）,こちら葛飾区亀有公園前派出所,
署長,こちら葛飾区亀有公園前派出所,
眼鏡をかけた署員,こちら葛飾区亀有公園前派出所,
デビッド,こちら葛飾区亀有公園前派出所,
サンディ,こちら葛飾区亀有公園前派出所,
マックス,こちら葛飾区亀有公園前派出所,
ポール,こちら葛飾区亀有公園前派出所,
