キャラクター,タイトル,
タンデ,アラタカンガタリ～革神語～,
トルマキ,アラタカンガタリ～革神語～,
フタイ,アラタカンガタリ～革神語～,
ヤタカの属鞘,アラタカンガタリ～革神語～,
オキマ,アラタカンガタリ～革神語～,
アオイ,アラタカンガタリ～革神語～,
ハルナワの属鞘,アラタカンガタリ～革神語～,
ムナカタ,アラタカンガタリ～革神語～,
アカチの属鞘,アラタカンガタリ～革神語～,
カバネ,アラタカンガタリ～革神語～,
ケルタ,アラタカンガタリ～革神語～,
ナチル,アラタカンガタリ～革神語～,
五人神楽,アラタカンガタリ～革神語～,
タギリ,アラタカンガタリ～革神語～,
シチケ,アラタカンガタリ～革神語～,
カダカ,アラタカンガタリ～革神語～,
コキ,アラタカンガタリ～革神語～,
バテイ,アラタカンガタリ～革神語～,
アメエノの属鞘,アラタカンガタリ～革神語～,
ナサケ,アラタカンガタリ～革神語～,
ツツガ,アラタカンガタリ～革神語～,
ナグ,アラタカンガタリ～革神語～,
日輪ノ大王（ヒノワノオオキミ）,アラタカンガタリ～革神語～,
サタ,アラタカンガタリ～革神語～,
サルタ,アラタカンガタリ～革神語～,
ヤクニ,アラタカンガタリ～革神語～,
ヒコナ,アラタカンガタリ～革神語～,
マカリ,アラタカンガタリ～革神語～,
ミヤビ,アラタカンガタリ～革神語～,
ギンチ,アラタカンガタリ～革神語～,
オソメ,アラタカンガタリ～革神語～,
マサヒ,アラタカンガタリ～革神語～,
ザンジ,アラタカンガタリ～革神語～,
ホニ,アラタカンガタリ～革神語～,
フヨウ,アラタカンガタリ～革神語～,
エミス,アラタカンガタリ～革神語～,
エミス（少女）,アラタカンガタリ～革神語～,
サラス,アラタカンガタリ～革神語～,
西島 優（にしじま すぐる）,アラタカンガタリ～革神語～,
日ノ原 仍（ひのはら なお）,アラタカンガタリ～革神語～,
革の母,アラタカンガタリ～革神語～,
革の父,アラタカンガタリ～革神語～,
門脇の父,アラタカンガタリ～革神語～,
因幡 真弥（いなば まや）,アラタカンガタリ～革神語～,
小野寺和紗（おのでらかずさ）,荒ぶる季節の乙女どもよ。,92
菅原新菜（すがわらにいな）,荒ぶる季節の乙女どもよ。,
曾根崎り香（そねざきりか）,荒ぶる季節の乙女どもよ。,
須藤百々子（すどうももこ）,荒ぶる季節の乙女どもよ。,
本郷ひと葉（ほんごうひとは）,荒ぶる季節の乙女どもよ。,
典元泉（のりもといずみ）,荒ぶる季節の乙女どもよ。,
天城駿（あまぎしゅん）,荒ぶる季節の乙女どもよ。,
山岸知明（やまぎしともあき）,荒ぶる季節の乙女どもよ。,
三枝久（さえぐさひさし）,荒ぶる季節の乙女どもよ。,
杉本悟（すぎもとさとる）,荒ぶる季節の乙女どもよ。,
十条園絵（じゅうじょうそのえ）,荒ぶる季節の乙女どもよ。,
浅田恵美（あさだ えみ）,荒ぶる季節の乙女どもよ。,
竹山祐子（たけやま ゆうこ）,荒ぶる季節の乙女どもよ。,
校長,荒ぶる季節の乙女どもよ。,
教頭,荒ぶる季節の乙女どもよ。,
富多笑美（とみた えみ）,荒ぶる季節の乙女どもよ。,
嵯峨野 タカシ（さがの タカシ）,アリスSOS,93
杉田 ひろみ（すぎた ひろみ）,アリスSOS,
和美 トシオ（かずみ トシオ）,アリスSOS,
芦川 ゆかり（あしかわ ゆかり）,アリスSOS,
M1（エムワン）,アリスSOS,
なめくじネコ,アリスSOS,
西村（にしむら）,アリスSOS,
グッチ先生,アリスSOS,
翔野 鋭一郎（しょうや えいいちろう）,アリスSOS,
アリス,アリスSOS,
悪魔の親分,アリスSOS,
忍耐 こずえ（にんたい こずえ）,アリスSOS,
根性 みき（こんじょう みき）,アリスSOS,
感謝 みどり（かんしゃ みどり）,アリスSOS,
シャドーキング,アリスSOS,
ラン,アリスSOS,
おいでおいでバエ,アリスSOS,
ジャキーニ,アリスSOS,
トマトマ,アリスSOS,
キュリキュリ,アリスSOS,
ポス,アリスSOS,
ゴポゴポ,アリスSOS,
イナバ,アリス探偵局,94
アリス,アリス探偵局,
アリスのママ,アリス探偵局,
江戸川 写六（えどがわ しゃろく）,アリス探偵局,
写一（しゃいち）,アリス探偵局,
写三（しゃぞう）,アリス探偵局,
荒井（あらい）警部,アリス探偵局,
ウルフ,アリス探偵局,
グー、スー、ピー,アリス探偵局,
テバコ,アリス探偵局,
ミケコ,アリス探偵局,
ブチオ,アリス探偵局,
キンヤ,アリス探偵局,
荒井（旧姓：白雪） 姫子（あらい<しらゆき> ひめこ）,アリス探偵局,
ネコの継母,アリス探偵局,
ペンギンの専務たち,アリス探偵局,
白馬野 王子（はくばの おうじ）,アリス探偵局,
熊野 金太郎（くまの きんたろう）,アリス探偵局,
森のおばあさん,アリス探偵局,
赤ずきん,アリス探偵局,
森の猟師,アリス探偵局,
竹取 ヒカリ（たけとり ヒカリ）,アリス探偵局,
ヒカリの母,アリス探偵局,
ヒカリの父,アリス探偵局,
みどり カメ吉（みどり カメきち）,アリス探偵局,
みどり カメ丸（みどり カメまる）,アリス探偵局,
カメ太郎,アリス探偵局,
桃太郎（ももたろう）,アリス探偵局,
ハチコー、サスケ、コクチョー,アリス探偵局,
ピーター,アリス探偵局,
三蔵法師（さんぞうほうし）,アリス探偵局,
悟空（ごくう）,アリス探偵局,
八戒（はっかい）,アリス探偵局,
悟浄（ごじょう）,アリス探偵局,
ヒトミ,アリス探偵局,
ナーニ先生,アリス探偵局,
鴨之端 プラ（かものはし プラ）,アリス探偵局,
鴨之端さん,アリス探偵局,
金婆さん（きんばあさん）,アリス探偵局,
八代目 松尾ノ芭蕉（はちだいめ まつおのばしょう）,アリス探偵局,
ハッタリ 半象（ハッタリ はんぞう）,アリス探偵局,
ウットリ全象、オットリ全象,アリス探偵局,
アッチラ大王,アリス探偵局,
王子,アリス探偵局,
謎なぞ男,アリス探偵局,
Dr.ホー（ドクター ホー）,アリス探偵局,
マンデー,アリス探偵局,
花形 千両（はながた せんりょう）,アリス探偵局,
綾小路 局（あやのこうじ つぼね）,アリス探偵局,
キンチャク,アリス探偵局,
ダマス,アリス探偵局,
銀婆さん,アリス探偵局,
盗賊,アリス探偵局,
ランプの精,アリス探偵局,
アリス姫,アリス探偵局,
ニーナ,アリス探偵局,
巨人,アリス探偵局,
ホタテ王子,アリス探偵局,
白馬野王子,アリス探偵局,
王様,アリス探偵局,
南雲 ハジメ（なぐも はじめ）,ありふれた職業で世界最強,95
ユエ,ありふれた職業で世界最強,
シア・ハウリア,ありふれた職業で世界最強,
ティオ・クラルス,ありふれた職業で世界最強,
畑山 愛子（はたやま あいこ）,ありふれた職業で世界最強,
ミュウ,ありふれた職業で世界最強,
天之河 光輝（あまのがわ こうき）,ありふれた職業で世界最強,
白崎 香織（しらさき かおり）,ありふれた職業で世界最強,
八重樫 雫（やえがし しずく）,ありふれた職業で世界最強,
坂上 龍太郎（さかがみ りゅうたろう）,ありふれた職業で世界最強,
谷口 鈴（たにぐち すず）,ありふれた職業で世界最強,
中村 恵里（なかむら えり）,ありふれた職業で世界最強,
檜山 大介（ひやま だいすけ）,ありふれた職業で世界最強,
中野 信治（なかの しんじ）,ありふれた職業で世界最強,
斎藤 良樹（さいとう よしき）,ありふれた職業で世界最強,
近藤 礼一（こんどう れいいち）,ありふれた職業で世界最強,
永山 重吾（ながやま じゅうご）,ありふれた職業で世界最強,
遠藤 浩介（えんどう こうすけ）,ありふれた職業で世界最強,
野村 健太郎（のむら けんたろう）,ありふれた職業で世界最強,
辻 綾子（つじ あやこ）,ありふれた職業で世界最強,
吉野 真央（よしの まお）,ありふれた職業で世界最強,
園部 優花（そのべ ゆうか）,ありふれた職業で世界最強,
菅原 妙子（すがわら たえこ）,ありふれた職業で世界最強,
宮崎 奈々（みやざき なな）,ありふれた職業で世界最強,
相川 昇（あいかわ のぼる）,ありふれた職業で世界最強,
仁村 明人（にむら あきと）,ありふれた職業で世界最強,
玉井 淳史（たまい あつし）,ありふれた職業で世界最強,
清水 幸利（しみず ゆきとし）,ありふれた職業で世界最強,
南雲 愁（なぐも しゅう）,ありふれた職業で世界最強,
南雲 菫（なぐも すみれ）,ありふれた職業で世界最強,
エリヒド・S・B・ハイリヒ,ありふれた職業で世界最強,
ルルアリア・S・B・ハイリヒ,ありふれた職業で世界最強,
リリアーナ・S・B・ハイリヒ,ありふれた職業で世界最強,
ランデル・S・B・ハイリヒ,ありふれた職業で世界最強,
シャルム・バーン,ありふれた職業で世界最強,
メルド・ロギンス,ありふれた職業で世界最強,
ホセ・ランカイド,ありふれた職業で世界最強,
アラン・ソミス,ありふれた職業で世界最強,
クゼリー・レイル,ありふれた職業で世界最強,
ニート・コモルド,ありふれた職業で世界最強,
義妹《ソウルシスター》の女性騎士,ありふれた職業で世界最強,
ヘリーナ,ありふれた職業で世界最強,
ニア,ありふれた職業で世界最強,
ウォルペン・スターク,ありふれた職業で世界最強,
バルス・ラプタ,ありふれた職業で世界最強,
アベル,ありふれた職業で世界最強,
キャサリン,ありふれた職業で世界最強,
ソーナ・マサカ,ありふれた職業で世界最強,
クリスタベル,ありふれた職業で世界最強,
マリアベル,ありふれた職業で世界最強,
フォス・セルオ,ありふれた職業で世界最強,
ロア・バワビス,ありふれた職業で世界最強,
レミア,ありふれた職業で世界最強,
サルゼ,ありふれた職業で世界最強,
モットー・ユンケル,ありふれた職業で世界最強,
ガハルド・D・ヘルシャー,ありふれた職業で世界最強,
バイアス・D・ヘルシャー,ありふれた職業で世界最強,
トレイシー・D・ヘルシャー,ありふれた職業で世界最強,
グリッド・ハーフ,ありふれた職業で世界最強,
ネディル,ありふれた職業で世界最強,
ベスタ,ありふれた職業で世界最強,
アルフレリック・ハイピスト,ありふれた職業で世界最強,
アルテナ・ハイピスト,ありふれた職業で世界最強,
ゼル,ありふれた職業で世界最強,
マオ,ありふれた職業で世界最強,
ルア,ありふれた職業で世界最強,
グゼ,ありふれた職業で世界最強,
ジン・バントン,ありふれた職業で世界最強,
レギン・バントン,ありふれた職業で世界最強,
ギル,ありふれた職業で世界最強,
ゴート,ありふれた職業で世界最強,
カム・ハウリア,ありふれた職業で世界最強,
パル・ハウリア,ありふれた職業で世界最強,
ネア・ハウリア,ありふれた職業で世界最強,
ラナ・ハウリア,ありふれた職業で世界最強,
ミナ・ハウリア,ありふれた職業で世界最強,
ヤオ・ハウリア,ありふれた職業で世界最強,
ヨル・ハウリア,ありふれた職業で世界最強,
リキ・ハウリア,ありふれた職業で世界最強,
イオ・ハウリア,ありふれた職業で世界最強,
モナ・ハウリア,ありふれた職業で世界最強,
イルワ・チャング,ありふれた職業で世界最強,
ドット・クロウ,ありふれた職業で世界最強,
ウィル・クデタ,ありふれた職業で世界最強,
グレイル・クデタ,ありふれた職業で世界最強,
サリア・クデタ,ありふれた職業で世界最強,
リシー,ありふれた職業で世界最強,
プーム・ミン,ありふれた職業で世界最強,
レガニド,ありふれた職業で世界最強,
ハンセン,ありふれた職業で世界最強,
リーマン,ありふれた職業で世界最強,
ランズィ・フォウワード・ゼンゲン,ありふれた職業で世界最強,
ビィズ・フォウワード・ゼンゲン,ありふれた職業で世界最強,
アイリー・フォウワード・ゼンゲン,ありふれた職業で世界最強,
イシュタル・ランゴバルド,ありふれた職業で世界最強,
シモン・リベラール,ありふれた職業で世界最強,
シビル・リベラール,ありふれた職業で世界最強,
フォルビン,ありふれた職業で世界最強,
デビット・ザーラー,ありふれた職業で世界最強,
チェイス・ドミノ,ありふれた職業で世界最強,
ジョシュア・オキーズ,ありふれた職業で世界最強,
ジェイド・ハット,ありふれた職業で世界最強,
フリード・バグアー,ありふれた職業で世界最強,
カトレア,ありふれた職業で世界最強,
ミハイル,ありふれた職業で世界最強,
レイス,ありふれた職業で世界最強,
ローゲン,ありふれた職業で世界最強,
ダヴァロス,ありふれた職業で世界最強,
セレッカ,ありふれた職業で世界最強,
ディヴォフ,ありふれた職業で世界最強,
魔王,ありふれた職業で世界最強,
アドゥル・クラルス,ありふれた職業で世界最強,
ハルガ・クラルス,ありふれた職業で世界最強,
オルナ・クラルス,ありふれた職業で世界最強,
ヴェンリ,ありふれた職業で世界最強,
オスカー・オルクス,ありふれた職業で世界最強,
ミレディ・ライセン,ありふれた職業で世界最強,
ナイズ・グリューエン,ありふれた職業で世界最強,
メイル・メルジーネ,ありふれた職業で世界最強,
ラウス・バーン,ありふれた職業で世界最強,
リューティリス・ハルツィナ,ありふれた職業で世界最強,
ヴァンドゥル・シュネー,ありふれた職業で世界最強,
ベルタ・リエーブル,ありふれた職業で世界最強,
トラウムソルジャー,ありふれた職業で世界最強,
ベヒモス,ありふれた職業で世界最強,
二尾狼,ありふれた職業で世界最強,
蹴りウサギ,ありふれた職業で世界最強,
爪熊,ありふれた職業で世界最強,
バジリスク,ありふれた職業で世界最強,
サイクロプス,ありふれた職業で世界最強,
サソリモドキ,ありふれた職業で世界最強,
エセアルラウネ,ありふれた職業で世界最強,
ヒュドラ,ありふれた職業で世界最強,
ノイント,ありふれた職業で世界最強,
エーアスト,ありふれた職業で世界最強,
アインス・アルサーク,ありふれた職業で世界最強,
エヒト,ありふれた職業で世界最強,
アルヴ,ありふれた職業で世界最強,
トータス,ありふれた職業で世界最強,
リウ・ソーマ（タクト・カネシロ）,アルジェントソーマ,96
ハリエット・バーソロミュー（ハティ）,アルジェントソーマ,
フランク,アルジェントソーマ,
ラナ・イネス,アルジェントソーマ,
マイケル・ハートランド,アルジェントソーマ,
ギネビア・グリーン,アルジェントソーマ,
ダン・シモンズ,アルジェントソーマ,
スー・ハリス,アルジェントソーマ,
スカーレット,アルジェントソーマ,
ジョオン,アルジェントソーマ,
アイ,アルジェントソーマ,
ビオレッタ,アルジェントソーマ,
ツィノーバ,アルジェントソーマ,
スィーニア,アルジェントソーマ,
キルゴア大佐,アルジェントソーマ,
ウィルソン准将,アルジェントソーマ,
リック・シュタイナー,アルジェントソーマ,
マカロフ議長,アルジェントソーマ,
ドクター・スチュワート,アルジェントソーマ,
Mr. X（デビット・ロレンス）,アルジェントソーマ,
マキ・アガタ,アルジェントソーマ,
ユーリ・レオノフ,アルジェントソーマ,
ノグチ博士,アルジェントソーマ,
ハリエットの祖父,アルジェントソーマ,
クローカ,アルジェントソーマ,
エレイン・シモンズ,アルジェントソーマ,
タイプH-2,アルジェントソーマ,
タイプM-1,アルジェントソーマ,
タイプG-4,アルジェントソーマ,
タイプT-1,アルジェントソーマ,
タイプS-1,アルジェントソーマ,
その他のプログレッシブ・エイリアン,アルジェントソーマ,
ザルク （SARG）,アルジェントソーマ,
トート （TOD）,アルジェントソーマ,
ミステル,アルジェントソーマ,
成層圏迎撃機,アルジェントソーマ,
ユリシーズ号,アルジェントソーマ,
ファブニール,アルジェントソーマ,
アルスラーン,アルスラーン戦記,97
ダリューン,アルスラーン戦記,
ナルサス,アルスラーン戦記,
エラム,アルスラーン戦記,
ギーヴ,アルスラーン戦記,
ファランギース,アルスラーン戦記,
アルフリード,アルスラーン戦記,
メルレイン,アルスラーン戦記,
ジャスワント,アルスラーン戦記,
キシュワード,アルスラーン戦記,
クバード,アルスラーン戦記,
トゥース,アルスラーン戦記,
イスファーン,アルスラーン戦記,
ザラーヴァント,アルスラーン戦記,
ジムサ,アルスラーン戦記,
グラーゼ,アルスラーン戦記,
パラフーダ,アルスラーン戦記,
アンドラゴラス三世,アルスラーン戦記,
タハミーネ,アルスラーン戦記,
オスロエス五世,アルスラーン戦記,
ゴタルゼス二世,アルスラーン戦記,
ヴァフリーズ,アルスラーン戦記,
バフマン,アルスラーン戦記,
シャプール,アルスラーン戦記,
ガルシャースフ,アルスラーン戦記,
マヌーチュルフ,アルスラーン戦記,
ハイル、クルプ、クシャエータ,アルスラーン戦記,
（赤鬚）シャガード,アルスラーン戦記,
ルッハーム,アルスラーン戦記,
バルハイ,アルスラーン戦記,
シェーロエス,アルスラーン戦記,
モフタセブ,アルスラーン戦記,
パラザータ,アルスラーン戦記,
バニパール,アルスラーン戦記,
バッツァーニ,アルスラーン戦記,
バーヌ,アルスラーン戦記,
ルーシャン,アルスラーン戦記,
パティアス,アルスラーン戦記,
フスラブ,アルスラーン戦記,
ペラギウス,アルスラーン戦記,
フィルダス,アルスラーン戦記,
カーセム,アルスラーン戦記,
ファラクル,アルスラーン戦記,
マーカーン,アルスラーン戦記,
ホディール,アルスラーン戦記,
テオス,アルスラーン戦記,
ムンズィル,アルスラーン戦記,
ケルマイン,アルスラーン戦記,
ナーマルド,アルスラーン戦記,
カーゼルン,アルスラーン戦記,
ヤズドガル,アルスラーン戦記,
ヘイルターシュ,アルスラーン戦記,
パトナ,アルスラーン戦記,
クーラ,アルスラーン戦記,
ユーリン,アルスラーン戦記,
レイラ,アルスラーン戦記,
パリザード,アルスラーン戦記,
イグリーラス,アルスラーン戦記,
アイーシャ,アルスラーン戦記,
（ギラン出身の）ルッハーム,アルスラーン戦記,
ヨーファネス,アルスラーン戦記,
ハリム,アルスラーン戦記,
カトルネアス,アルスラーン戦記,
告死天使（アズライール）,アルスラーン戦記,
コージャ、バラワー、ベナスカー、ホーラム,アルスラーン戦記,
ナスリーン,アルスラーン戦記,
オフルール（こまかいの）,アルスラーン戦記,
聖賢王ジャムシード,アルスラーン戦記,
英雄王カイ・ホスロー,アルスラーン戦記,
海賊王アハーバック,アルスラーン戦記,
アイヤール,アルスラーン戦記,
ロスタム,アルスラーン戦記,
ヒルメス,アルスラーン戦記,
カーラーン,アルスラーン戦記,
ザンデ,アルスラーン戦記,
サーム,アルスラーン戦記,
蛇王（じゃおう）ザッハーク,アルスラーン戦記,
尊師,アルスラーン戦記,
グルガーン,アルスラーン戦記,
グンディー,アルスラーン戦記,
ガズダハム,アルスラーン戦記,
アルザング,アルスラーン戦記,
サンジェ,アルスラーン戦記,
プーラード,アルスラーン戦記,
ビード,アルスラーン戦記,
イノケンティス七世,アルスラーン戦記,
ギスカール,アルスラーン戦記,
ジャン・ボダン,アルスラーン戦記,
ヒルディゴ,アルスラーン戦記,
ボードワン,アルスラーン戦記,
モンフェラート,アルスラーン戦記,
バラカード,アルスラーン戦記,
ファン・カリエロ,アルスラーン戦記,
ゼリコ,アルスラーン戦記,
ルトルド,アルスラーン戦記,
バルカシオン,アルスラーン戦記,
クレマンス,アルスラーン戦記,
プレージアン,アルスラーン戦記,
ペデラウス,アルスラーン戦記,
ロレンソ,アルスラーン戦記,
オルガス,アルスラーン戦記,
エステル・デ・ラ・ファーノ（エトワール）,アルスラーン戦記,
オラベリア,アルスラーン戦記,
ブラマンテ,アルスラーン戦記,
オルガノ,アルスラーン戦記,
ジャコモ,アルスラーン戦記,
モンテセッコ,アルスラーン戦記,
ゴンザガ,アルスラーン戦記,
フォーラ,アルスラーン戦記,
デ・モーラ,アルスラーン戦記,
ドン・リカルド,アルスラーン戦記,
ベラスコ,アルスラーン戦記,
ラジェンドラ二世,アルスラーン戦記,
ガーデーヴィ,アルスラーン戦記,
カリカーラ二世,アルスラーン戦記,
マヘーンドラ,アルスラーン戦記,
プラダーラタ,アルスラーン戦記,
ゴーヴィン,アルスラーン戦記,
ターラ,アルスラーン戦記,
プラケーシン,アルスラーン戦記,
ダラバーダ,アルスラーン戦記,
クンタヴァー,アルスラーン戦記,
プラージヤ,アルスラーン戦記,
アラヴァリ,アルスラーン戦記,
パルー,アルスラーン戦記,
パルバーニ,アルスラーン戦記,
ナワダ,アルスラーン戦記,
ナタプール,アルスラーン戦記,
アサンガ,アルスラーン戦記,
バリパダ,アルスラーン戦記,
バハードゥル,アルスラーン戦記,
サリーマ,アルスラーン戦記,
イリーナ,アルスラーン戦記,
ミリッツァ,アルスラーン戦記,
コリエンテ,アルスラーン戦記,
ランチェロ,アルスラーン戦記,
ウェスカ,アルスラーン戦記,
アリカンテ,アルスラーン戦記,
カステロ,アルスラーン戦記,
ジョヴァンナ,アルスラーン戦記,
ホサイン三世,アルスラーン戦記,
サーリフ,アルスラーン戦記,
マシニッサ,アルスラーン戦記,
カラマンデス,アルスラーン戦記,
グーリイ,アルスラーン戦記,
ギランのシャガード,アルスラーン戦記,
クシャーフル,アルスラーン戦記,
クオレイン,アルスラーン戦記,
カラベク,アルスラーン戦記,
ビプロス,アルスラーン戦記,
テュニプ,アルスラーン戦記,
ザイード,アルスラーン戦記,
フラマンタス,アルスラーン戦記,
アドリス,アルスラーン戦記,
ラッザーク、セビュック,アルスラーン戦記,
ラヴァン,アルスラーン戦記,
フィトナ,アルスラーン戦記,
ヌンガノ,アルスラーン戦記,
ギルハーネ,アルスラーン戦記,
カルハナ,アルスラーン戦記,
カドフィセス,アルスラーン戦記,
ゴラーブ,アルスラーン戦記,
シング,アルスラーン戦記,
デオ,アルスラーン戦記,
ドラーニー,アルスラーン戦記,
シカンダル,アルスラーン戦記,
プラヤーグ,アルスラーン戦記,
イパム,アルスラーン戦記,
ザッハル,アルスラーン戦記,
ジャライル,アルスラーン戦記,
バイスーン,アルスラーン戦記,
ビサリスク,アルスラーン戦記,
チャマンド,アルスラーン戦記,
トクトミシュ,アルスラーン戦記,
イルテリシュ,アルスラーン戦記,
カルルック,アルスラーン戦記,
タルハーン,アルスラーン戦記,
ボイラ,アルスラーン戦記,
ディザブロス,アルスラーン戦記,
バシュミル,アルスラーン戦記,
ブルハーン,アルスラーン戦記,
ドルグ,アルスラーン戦記,
クトルミシュ,アルスラーン戦記,
バラク,アルスラーン戦記,
アトゥカ,アルスラーン戦記,
カユーマルス,アルスラーン戦記,
銅虎将軍（ドウコ）,アルスラーン戦記,
星涼（シンリァン）,アルスラーン戦記,
江南的四虎（チャンナン・タ・スーフー）,アルスラーン戦記,
太上皇,アルスラーン戦記,
藍妃（ランフー）,アルスラーン戦記,
ムルク,アルスラーン戦記,
アレクサンダー,アレクサンダー戦記,98
フィロタス,アレクサンダー戦記,
クレイトス,アレクサンダー戦記,
プトレマイオス,アレクサンダー戦記,
ヘファイステオン,アレクサンダー戦記,
フィリポスII世,アレクサンダー戦記,
オリュンピアス,アレクサンダー戦記,
アリストテレス,アレクサンダー戦記,
パルメニオン,アレクサンダー戦記,
アンティパトロス,アレクサンダー戦記,
アッタロス,アレクサンダー戦記,
アンティゴノス,アレクサンダー戦記,
カッサンドラ,アレクサンダー戦記,
ダリウスIII世,アレクサンダー戦記,
ロクサネ,アレクサンダー戦記,
ディオゲネス,アレクサンダー戦記,
フィリッポス,アレクサンダー戦記,
プラトン,アレクサンダー戦記,
ディノクラテス,アレクサンダー戦記,
ピュタゴラス,アレクサンダー戦記,
ブケファロス,アレクサンダー戦記,
ペラ,アレクサンダー戦記,
バビロン,アレクサンダー戦記,
ペルセポリス,アレクサンダー戦記,
殺せんせー（ころせんせー）,暗殺教室,99
潮田 渚（しおた なぎさ）,暗殺教室,
赤羽 業（あかばね カルマ）,暗殺教室,
茅野 カエデ （かやの カエデ） / 雪村 あかり（ゆきむら あかり）,暗殺教室,
寺坂 竜馬（てらさか りょうま）,暗殺教室,
村松 拓哉（むらまつ たくや）,暗殺教室,
吉田 大成（よしだ たいせい）,暗殺教室,
狭間 綺羅々（はざま きらら）,暗殺教室,
堀部 糸成（ほりべ イトナ）,暗殺教室,
岡野 ひなた（おかの ひなた）,暗殺教室,
奥田 愛美（おくだ まなみ）,暗殺教室,
片岡 メグ（かたおか メグ）,暗殺教室,
神崎 有希子（かんざき ゆきこ）,暗殺教室,
倉橋 陽菜乃（くらはし ひなの）,暗殺教室,
中村 莉桜（なかむら りお）,暗殺教室,
速水 凛香（はやみ りんか）,暗殺教室,
原 寿美鈴（はら すみれ）,暗殺教室,
不破 優月（ふわ ゆづき）,暗殺教室,
矢田 桃花（やだ とうか）,暗殺教室,
律（りつ） / 自律思考固定砲台（じりつしこうこていほうだい）,暗殺教室,
にせ律 / 尾長 仁瀬（おなが にせ）,暗殺教室,
磯貝 悠馬（いそがい ゆうま）,暗殺教室,
岡島 大河（おかじま たいが）,暗殺教室,
木村 正義（きむら ジャスティス / きむら まさよし）,暗殺教室,
菅谷 創介（すがや そうすけ）,暗殺教室,
杉野 友人（すぎの ともひと）,暗殺教室,
竹林 孝太郎（たけばやし こうたろう）,暗殺教室,
千葉 龍之介（ちば りゅうのすけ）,暗殺教室,
前原 陽斗（まえはら ひろと）,暗殺教室,
三村 航輝（みむら こうき）,暗殺教室,
イリーナ・イェラビッチ,暗殺教室,
雪村 あぐり（ゆきむら あぐり）,暗殺教室,
田中 信太（たなか のぶた）、高田 長助（たかだ ちょうすけ）,暗殺教室,
土屋 果穂（つちや かほ）,暗殺教室,
進藤 一考（しんどう かずたか）,暗殺教室,
多川 心菜（たがわ ここな）,暗殺教室,
浅野 学秀（あさの がくしゅう）,暗殺教室,
榊原 蓮（さかきばら れん）,暗殺教室,
荒木 鉄平（あらき てっぺい）,暗殺教室,
小山 夏彦（こやま なつひこ）,暗殺教室,
瀬尾 智也（せお ともや）,暗殺教室,
ケヴィン,暗殺教室,
カミーユ,暗殺教室,
ジョゼ,暗殺教室,
サンヒョク,暗殺教室,
浅野 學峯（あさの がくほう）,暗殺教室,
大野 健作（おおの けんさく）,暗殺教室,
松村 茂雄（まつむら しげお）,暗殺教室,
烏間 惟臣（からすま ただおみ）,暗殺教室,
園川 雀（ そのかわ すずめ）,暗殺教室,
鶴田 博和（つるた ひろかず）,暗殺教室,
鵜飼 健一（うかい けんいち）,暗殺教室,
尾長 剛毅（おなが ごうき）,暗殺教室,
鷹岡 明（たかおか あきら）,暗殺教室,
レッドアイ,暗殺教室,
ロヴロ・ブロフスキ,暗殺教室,
シロ / 柳沢 誇太郎（やなぎさわ こたろう）,暗殺教室,
スモッグ,暗殺教室,
グリップ,暗殺教室,
ガストロ,暗殺教室,
死神（初代）,暗殺教室,
死神（二代目）,暗殺教室,
クレイグ・ホウジョウ,暗殺教室,
ジェス,暗殺教室,
リュウキ,暗殺教室,
法田 勇治（のりた ユウジ）,暗殺教室,
松方（まつかた）,暗殺教室,
鬼屋敷 さくら（きやしき さくら）,暗殺教室,
潮田 広海（しおた ひろみ）,暗殺教室,
斎藤 綾香（さいとう あやか）,暗殺教室,
プイ（Pui）,暗殺教室,
レア,暗殺教室,
ステルド,暗殺教室,
梓（あずさ）,暗殺教室,
蛍（ほたる）,暗殺教室,
シーカー,暗殺教室,
マリオ,暗殺教室,
チャンタ,暗殺教室,
アベベ=ブリティッシュブルドッグ=ふとし,暗殺教室,
ジェローム・マーチ,暗殺教室,
ラワン,暗殺教室,
脳噛ネウロ,暗殺教室,
桂木弥子,暗殺教室,
笹塚 衛士,暗殺教室,
《光使い》蒼月紗夜（そうげつ さや）,アンジュ・ヴィエルジュ,100
《紅蓮の真祖》アルマリア,アンジュ・ヴィエルジュ,
《絆の天使》エルエル,アンジュ・ヴィエルジュ,
《最速を目指すアンドロイド》コードΩ77ステラ,アンジュ・ヴィエルジュ,
《アヴェンジェリア》ナイア・ラピュセア,アンジュ・ヴィエルジュ,
《かけだしプログレス》彩城天音（あやしろ あまね）,アンジュ・ヴィエルジュ,
《進化する可能性（プログレス）》日向美海（ひなた みうみ）,アンジュ・ヴィエルジュ,
《天才魔女》ソフィーナ,アンジュ・ヴィエルジュ,
《紅玉の妖精》ルビー,アンジュ・ヴィエルジュ,
《一騎刀千》御影葵（みかげ あおい）,アンジュ・ヴィエルジュ,
《羽ばたく片翼》レミエル,アンジュ・ヴィエルジュ,
《戦術級決戦型アンドロイド》コードΩ33カレン,アンジュ・ヴィエルジュ,
《無垢なる機械》SW=コードΩ46 セニア,アンジュ・ヴィエルジュ,
《ミリアルディア》アインス・エクスアウラ,アンジュ・ヴィエルジュ,
アゲハ・サナギ,アンジュ・ヴィエルジュ,
《グリム・フォーゲル》マユカ・サナギ,アンジュ・ヴィエルジュ,
《時の探求者》コードΩ00ユーフィリア,アンジュ・ヴィエルジュ,
