キャラクター,タイトル,
曽根崎、近藤、土方,うみねこのなく頃に,
福音の家の園長,うみねこのなく頃に,
神父,うみねこのなく頃に,
民生委員,うみねこのなく頃に,
霧江の父親（縁寿の母方の祖父）,うみねこのなく頃に,
明日夢の両親,うみねこのなく頃に,
川畑機長,うみねこのなく頃に,
画家,うみねこのなく頃に,
ヱリカの昔の恋人,うみねこのなく頃に,
聖ルチーア学園のクラスメイト,うみねこのなく頃に,
須磨寺霞の護衛,うみねこのなく頃に,
霧江の母（縁寿の祖母）,うみねこのなく頃に,
フェザリーヌ・アウグストゥス・アウローラ,うみねこのなく頃に,
ラムダデルタ,うみねこのなく頃に,
ベルンカステル,うみねこのなく頃に,
ベアトリーチェ,うみねこのなく頃に,
ベアトリーチェ（妹）,うみねこのなく頃に,
ベアトリーチェ（姉）,うみねこのなく頃に,
バトラ,うみねこのなく頃に,
マリア,うみねこのなく頃に,
エンジェ・ベアトリーチェ,うみねこのなく頃に,
プブリウス・ワルギリア・マロ,うみねこのなく頃に,
エヴァ・ベアトリーチェ,うみねこのなく頃に,
ゴールドスミス,うみねこのなく頃に,
ドラノール・A・ノックス,うみねこのなく頃に,
ガートルード,うみねこのなく頃に,
コーネリア,うみねこのなく頃に,
ウィラード・H・ライト,うみねこのなく頃に,
ロノウェ,うみねこのなく頃に,
ガァプ,うみねこのなく頃に,
ゼパル,うみねこのなく頃に,
フルフル,うみねこのなく頃に,
フラウロス,うみねこのなく頃に,
シエスタ00（シエスタだぶるおー）,うみねこのなく頃に,
シエスタ45（シエスタよんじゅうご）,うみねこのなく頃に,
シエスタ410（シエスタよんいちまる）,うみねこのなく頃に,
シエスタ556（シエスタごーごーろく）,うみねこのなく頃に,
ルシファー,うみねこのなく頃に,
レヴィアタン,うみねこのなく頃に,
サタン,うみねこのなく頃に,
ベルフェゴール,うみねこのなく頃に,
マモン,うみねこのなく頃に,
ベルゼブブ,うみねこのなく頃に,
アスモデウス,うみねこのなく頃に,
さくたろう,うみねこのなく頃に,
山羊の従者,うみねこのなく頃に,
クレル・ヴォーブ・ベルナルドゥス,うみねこのなく頃に,
ピピ,海のトリトン,2
トリトンの父,海のトリトン,
トリトンの母,海のトリトン,
トリトンの子供たち,海のトリトン,
プロテウス,海のトリトン,
ルカー,海のトリトン,
イル,海のトリトン,
カル,海のトリトン,
フィン,海のトリトン,
ガノモス,海のトリトン,
メドン,海のトリトン,
ラカン,海のトリトン,
ジェム,海のトリトン,
矢崎和也,海のトリトン,
一平じいさん,海のトリトン,
丹下全膳（原作のみ）,海のトリトン,
沖洋子,海のトリトン,
沖波三,海のトリトン,
ポセイドン,海のトリトン,
ターリン,海のトリトン,
ドデカポーダ,海のトリトン,
ドリッペ,海のトリトン,
オクトポーダ,海のトリトン,
ドリテア,海のトリトン,
ドロテア,海のトリトン,
ヘプタポーダ,海のトリトン,
イボリロ,海のトリトン,
リューダ,海のトリトン,
ゴーブ,海のトリトン,
マーカス,海のトリトン,
ポリペイモス,海のトリトン,
ミノータス,海のトリトン,
マイペス,海のトリトン,
レハール,海のトリトン,
ネレウス,海のトリトン,
ゲルペス,海のトリトン,
ブルーダ,海のトリトン,
ゴルセノス,海のトリトン,
クラゲ,海のトリトン,
ポセイドン族長老,海のトリトン,
老人,海のトリトン,
海鳥,海のトリトン,
イルカ,海のトリトン,
デンカ,ウメ星デンカ,2
中村太郎,ウメ星デンカ,
ウメ星国王,ウメ星デンカ,
ウメ星国王妃,ウメ星デンカ,
ベニショーガ,ウメ星デンカ,
ゴンスケ,ウメ星デンカ,
ナラ子,ウメ星デンカ,
フグ田,ウメ星デンカ,
サンカク,ウメ星デンカ,
みよちゃん,ウメ星デンカ,
祗王 夕月（ぎおう ゆき）,裏切りは僕の名前を知っている,2
ユキ,裏切りは僕の名前を知っている,
ソドム,裏切りは僕の名前を知っている,
叢雨 十瑚（むらさめ とおこ）,裏切りは僕の名前を知っている,
叢雨 九十九（むらさめ つくも）,裏切りは僕の名前を知っている,
蓮城 焔椎真（れんじょう ほつま）,裏切りは僕の名前を知っている,
碓氷 愁生（うすい しゅうせい）,裏切りは僕の名前を知っている,
蓬莱 黒刀（ほうらい くろと）,裏切りは僕の名前を知っている,
降織 千紫郎（ふるおり せんしろう）,裏切りは僕の名前を知っている,
乙撫 リア（おとな リア）,裏切りは僕の名前を知っている,
神命 斎悧（しんめい さいり）,裏切りは僕の名前を知っている,
朧（おぼろ）,裏切りは僕の名前を知っている,
祗王 橘（ぎおう たちばな）,裏切りは僕の名前を知っている,
藤原 彌涼（ふじわら いすず）,裏切りは僕の名前を知っている,
式部 為吹（しきべ いぶき）,裏切りは僕の名前を知っている,
式部 椿姫（しきべ つばき）,裏切りは僕の名前を知っている,
呉羽 冬解（くれは ふゆとき）,裏切りは僕の名前を知っている,
呉羽 綾（くれは あや）,裏切りは僕の名前を知っている,
遠間 克己（とおま かつみ）,裏切りは僕の名前を知っている,
神命 正宗（しんめい まさむね）,裏切りは僕の名前を知っている,
神命 迦耶子（しんめい かやこ）,裏切りは僕の名前を知っている,
神命 朱佐玖（しんめい すざく）,裏切りは僕の名前を知っている,
碓氷 熾束（うすい しづか）,裏切りは僕の名前を知っている,
黎泉 狼（れいぜん ろう）,裏切りは僕の名前を知っている,
呉羽 智秋（くれは ちあき）,裏切りは僕の名前を知っている,
式部 珀幽（しきべ はくゆう）,裏切りは僕の名前を知っている,
観月（みづき）,裏切りは僕の名前を知っている,
神命 大和（しんめい やまと）,裏切りは僕の名前を知っている,
院長先生,裏切りは僕の名前を知っている,
伽藍（がらん）師匠,裏切りは僕の名前を知っている,
ルカ＝クロスゼリア,裏切りは僕の名前を知っている,
アシュレイ,裏切りは僕の名前を知っている,
ジキル,裏切りは僕の名前を知っている,
ハイド,裏切りは僕の名前を知っている,
エレジー,裏切りは僕の名前を知っている,
カデンツァ,裏切りは僕の名前を知っている,
ルゼ＝クロスゼリア,裏切りは僕の名前を知っている,
祗王 有王（ぎおう ありおう）,裏切りは僕の名前を知っている,
祗王 天白（ぎおう たかしろ）,裏切りは僕の名前を知っている,
祗王 冷呀（ぎおう れいが） / 若宮 奏多（わかみや かなた）,裏切りは僕の名前を知っている,
祗王 夜御（ぎおう よみ）,裏切りは僕の名前を知っている,
祗王一族（ぎおういちぞく）,裏切りは僕の名前を知っている,
神の光（かみのひかり）,裏切りは僕の名前を知っている,
戒めの手（ツヴァイルト）,裏切りは僕の名前を知っている,
戒めの手の指輪,裏切りは僕の名前を知っている,
結界（ロックセプト）,裏切りは僕の名前を知っている,
解縛（かいばく）,裏切りは僕の名前を知っている,
聖護盾（ハーロ・ウォー）,裏切りは僕の名前を知っている,
神の癒し手（かみのいやして）,裏切りは僕の名前を知っている,
黄昏館（たそがれかん）,裏切りは僕の名前を知っている,
インフェルヌス,裏切りは僕の名前を知っている,
悪魔（デュラス）とその階級,裏切りは僕の名前を知っている,
魔道書（グリムワール）,裏切りは僕の名前を知っている,
黄泉の落日（よみのらくじつ）,裏切りは僕の名前を知っている,
ワルプルギスの夜,裏切りは僕の名前を知っている,
ブランド・ゼス,裏切りは僕の名前を知っている,
泉摩利学園（いずみまりがくえん）,裏切りは僕の名前を知っている,
朝陽院（あさひいん）,裏切りは僕の名前を知っている,
フライナハト,裏切りは僕の名前を知っている,
玉響 夏陽（たまゆら なつひ）,裏切りは僕の名前を知っている,
玉響 彩臥（たまゆら さいが）,裏切りは僕の名前を知っている,
大沢木 小鉄（おおさわぎ こてつ）,浦安鉄筋家族,2
大沢木 大鉄（おおさわぎ だいてつ）,浦安鉄筋家族,
大沢木 順子（おおさわぎ じゅんこ）,浦安鉄筋家族,
大沢木 金鉄（おおさわぎ きんてつ）,浦安鉄筋家族,
大沢木 晴郎（おおさわぎ はるお）,浦安鉄筋家族,
大沢木 桜（おおさわぎ さくら）,浦安鉄筋家族,
大沢木 裕太（おおさわぎ ゆうた）,浦安鉄筋家族,
ハッチ,浦安鉄筋家族,
スタスキー,浦安鉄筋家族,
青田くん（あおたくん）,浦安鉄筋家族,
ドゥーさん,浦安鉄筋家族,
西川 のり子（にしかわ のりこ）,浦安鉄筋家族,
のり子のお母ん（のりこのおかん）,浦安鉄筋家族,
のり子のお父ん（のりこのおとん）,浦安鉄筋家族,
土井津 仁（どいつ じん）,浦安鉄筋家族,
仁ママ,浦安鉄筋家族,
仁犬（じんいぬ）,浦安鉄筋家族,
仁の父,浦安鉄筋家族,
ピーちゃん,浦安鉄筋家族,
鈴木 フグオ（すずき フグオ）[16],浦安鉄筋家族,
鈴木フグオの父,浦安鉄筋家族,
鈴木フグオの母,浦安鉄筋家族,
菊池 あかね（きくち あかね）[21],浦安鉄筋家族,
菊池あかね・おさむの母,浦安鉄筋家族,
菊池 おさむ（きくち おさむ）,浦安鉄筋家族,
コジャック,浦安鉄筋家族,
あかね・おさむの父,浦安鉄筋家族,
上田 信彦（うえだ のぶひこ）,浦安鉄筋家族,
ノブの母,浦安鉄筋家族,
梅星 涙（うめぼし なみだ）,浦安鉄筋家族,
梅星 球道（うめぼし きゅうどう）,浦安鉄筋家族,
花子（はなこ）,浦安鉄筋家族,
田中（たなか）/ 中田（なかた）,浦安鉄筋家族,
本田 スカイウォーカー（ほんだ スカイウォーカー）,浦安鉄筋家族,
小枝（こえだ）,浦安鉄筋家族,
江戸 五郎（えど ごろう）,浦安鉄筋家族,
少林 次郎（しょうりん じろう）,浦安鉄筋家族,
蛸橋 直子（たこはし なおこ）,浦安鉄筋家族,
蝶野 虫男（ちょうの むしお）,浦安鉄筋家族,
花園 垣（はなぞの がき）,浦安鉄筋家族,
星（ほし）,浦安鉄筋家族,
米異（よねい）,浦安鉄筋家族,
中村 タケシ（なかむら タケシ）,浦安鉄筋家族,
キツネ,浦安鉄筋家族,
ラフボーイ,浦安鉄筋家族,
リトルX（リトルエックス）,浦安鉄筋家族,
中村 ジェット（なかむら ジェット）,浦安鉄筋家族,
ブリーデン,浦安鉄筋家族,
根本 和江（ねもと かずえ）,浦安鉄筋家族,
山崎 民子（やまさき たみこ）,浦安鉄筋家族,
淡口 静香（あわぐち しずか）,浦安鉄筋家族,
穴川 ションジー（あながわ ションジー）,浦安鉄筋家族,
有森 ミサ（ありもり ミサ）,浦安鉄筋家族,
影口（かげぐち）,浦安鉄筋家族,
角田 弁慶（かどた べんけい）,浦安鉄筋家族,
グレート・ジャンボ・ゴリラ,浦安鉄筋家族,
須賀（すが）,浦安鉄筋家族,
大福星 金太（だいふくせい きんた）,浦安鉄筋家族,
直腸 太（ちょくちょう ふとし）,浦安鉄筋家族,
敵烈 藤男（てきれつ ふじお）,浦安鉄筋家族,
不二矢 ペロ（ふじや ペロ）,浦安鉄筋家族,
金子 翼（かねこ つばさ）,浦安鉄筋家族,
赤門 進（あかもん すすむ）,浦安鉄筋家族,
野村幸子（のむら さちこ）,浦安鉄筋家族,
安藤 勇（あんどう いさむ）,浦安鉄筋家族,
安藤 和男（あんどう かずお）,浦安鉄筋家族,
山上 ハイジ子（やまがみ ハイジこ）,浦安鉄筋家族,
黒髭兄弟（くろひげきょうだい）,浦安鉄筋家族,
阿部姉妹（あべ しまい）,浦安鉄筋家族,
シャツ男（シャツお）,浦安鉄筋家族,
ジャージくん,浦安鉄筋家族,
小池 鉄郎（こいけ てつろう）,浦安鉄筋家族,
マッキー,浦安鉄筋家族,
ポッキー,浦安鉄筋家族,
大森（おおもり）,浦安鉄筋家族,
雨森 れいん（あまもり れいん）,浦安鉄筋家族,
牛島 登（うしじま のぼる）,浦安鉄筋家族,
美波 ナミ（みなみ ナミ）,浦安鉄筋家族,
佐渡 勇子（さど ゆうこ）,浦安鉄筋家族,
闇内 カケル（やみうち カケル）,浦安鉄筋家族,
鈴木 鈴（すずき すず）,浦安鉄筋家族,
小原（おはら）,浦安鉄筋家族,
森永 もなか（もりなが もなか）,浦安鉄筋家族,
ヒロミ/ひろみ,浦安鉄筋家族,
花バァさん（はなバァさん）,浦安鉄筋家族,
三郎さん（さぶろうさん）,浦安鉄筋家族,
黒澤ブラザーズ（くろさわブラザーズ）,浦安鉄筋家族,
拓ちゃん（たくちゃん）,浦安鉄筋家族,
ジムじーさん,浦安鉄筋家族,
五郎さん（ごろうさん）,浦安鉄筋家族,
八郎さん（はちろうさん）,浦安鉄筋家族,
嫌な奴（いやなやつ）,浦安鉄筋家族,
シゲさん,浦安鉄筋家族,
源さん（げんさん）,浦安鉄筋家族,
千代さん（ちよさん）,浦安鉄筋家族,
鶴さん（つるさん）,浦安鉄筋家族,
花子の父,浦安鉄筋家族,
テキレツのオヤジ,浦安鉄筋家族,
花園 勇花（はなぞの ゆうか）,浦安鉄筋家族,
花園 咲（はなぞの さき）,浦安鉄筋家族,
金子翼の母,浦安鉄筋家族,
春巻 龍（はるまき りゅう）,浦安鉄筋家族,
長崎屋 奈々子（ながさきや ななこ）,浦安鉄筋家族,
銭高（ぜにだか）,浦安鉄筋家族,
坂上 欽一（さかがみ きんいち）,浦安鉄筋家族,
梅王子 辰夫（うめおうじ たつお）,浦安鉄筋家族,
イタリア 長介（イタリア ちょうすけ）,浦安鉄筋家族,
小鉄達の元クラスの担任,浦安鉄筋家族,
校長,浦安鉄筋家族,
教頭,浦安鉄筋家族,
沼田先生（ぬまたせんせい）,浦安鉄筋家族,
蚤もんたん（のみ もんたん）,浦安鉄筋家族,
晴美先生（はるみせんせい）,浦安鉄筋家族,
武田先生（たけだせんせい）,浦安鉄筋家族,
ジャックさん,浦安鉄筋家族,
芥川 将（あくたがわ しょう）,浦安鉄筋家族,
東増 英二尊（とうます えいじそん）,浦安鉄筋家族,
権藤 総一郎（ごんどう そういちろう）,浦安鉄筋家族,
みなみ先生,浦安鉄筋家族,
鳥野 ねぎま（とりの ねぎま）,浦安鉄筋家族,
鳥野 しろ（とりの しろ）,浦安鉄筋家族,
鳥野 すなぎも（とりの すなぎも）,浦安鉄筋家族,
鳥野 はつ（とりの はつ）,浦安鉄筋家族,
鳥野 つくね（とりの つくね）,浦安鉄筋家族,
鳥野 なんこつ（とりの なんこつ）,浦安鉄筋家族,
鳥野 たん（とりの たん）,浦安鉄筋家族,
闇崎 駿（やみざき はやお）,浦安鉄筋家族,
闇崎 固軟（やみざき こなん）,浦安鉄筋家族,
闇崎 マキ（やみざき マキ）,浦安鉄筋家族,
タクシードライバー,浦安鉄筋家族,
浅野（あさの）,浦安鉄筋家族,
井上（いのうえ）,浦安鉄筋家族,
宇野（うの）,浦安鉄筋家族,
麻岡 ゆみ（あさおか ゆみ）,浦安鉄筋家族,
20本吸いのニコ（にじゅっぽんずいのニコ）,浦安鉄筋家族,
伊藤 洋子（いとう ようこ）,浦安鉄筋家族,
山田 真夜（やまだ まや）,浦安鉄筋家族,
アベベ（あべべ）,浦安鉄筋家族,
宮崎 危機（みやざき きき）,浦安鉄筋家族,
西部劇を守る会のメンバー,浦安鉄筋家族,
東陽町のジェンマ（とうようちょうのジェンマ）,浦安鉄筋家族,
富田（とみた）,浦安鉄筋家族,
妙典のオハラ（みょうでんのオハラ）,浦安鉄筋家族,
船橋のコバーン（ふなばしのコバーン）,浦安鉄筋家族,
行徳のブロンソン（ぎょうとくのブロンソン）,浦安鉄筋家族,
妙典のマックイーン,浦安鉄筋家族,
花丸木（はなまるき）,浦安鉄筋家族,
桃子（ももこ）,浦安鉄筋家族,
椎名 弥生（しいな やよい）,浦安鉄筋家族,
十三階段 ベム（じゅうさんかいだん ベム）,浦安鉄筋家族,
王様（おうさま）,浦安鉄筋家族,
脳田 達規（のうだ たつき）,浦安鉄筋家族,
樋口 和彦（ひぐち かずひこ）,浦安鉄筋家族,
ほずみさん,浦安鉄筋家族,
丸山 ポパイ（まるやま ポパイ）,浦安鉄筋家族,
山羊野 あたま（やぎの あたま）,浦安鉄筋家族,
万田 太郎（まんだ たろう）,浦安鉄筋家族,
万田・α・太郎（まんだ・アルファ・たろう）,浦安鉄筋家族,
板崎 恵介（いたざき けいすけ）,浦安鉄筋家族,
宮田 寿（みやた ことぶき）,浦安鉄筋家族,
神様,浦安鉄筋家族,
大谷 暑司（おおたに あつし）,浦安鉄筋家族,
愛ちゃん（あいちゃん）,浦安鉄筋家族,
江戸紫 桃代（えどむらさき ももよ）,浦安鉄筋家族,
野呂井 死郎（のろい しろう）,浦安鉄筋家族,
丸山 千秋（まるやま ちあき）,浦安鉄筋家族,
柳 梅（やなぎ うめ）,浦安鉄筋家族,
暮石 ひろみ（くれいし ひろみ）,浦安鉄筋家族,
ガニガニ六兄弟（ガニガニろくきょうだい）,浦安鉄筋家族,
アブドラー・ザ・ブッちゃん,浦安鉄筋家族,
大巨人（だいきょじん）,浦安鉄筋家族,
影武者 喜明（かげむしゃ よしあき）,浦安鉄筋家族,
橋友 信也（はしとも しんや）,浦安鉄筋家族,
ボボ・コング,浦安鉄筋家族,
ラム中野,浦安鉄筋家族,
小田輪（おだわ）,浦安鉄筋家族,
ボギー 愛子（ボギー あいこ）,浦安鉄筋家族,
玉子山（たまごやま）,浦安鉄筋家族,
スタン・パンセン,浦安鉄筋家族,
力士（りきし）,浦安鉄筋家族,
超州（ちょうしゅう）,浦安鉄筋家族,
難波 湾（なんば わん）,浦安鉄筋家族,
鬼豚 毒象（おにぶた どくぞう）,浦安鉄筋家族,
ザトペックじいさん,浦安鉄筋家族,
ヒゲじーさん,浦安鉄筋家族,
水野 ピカデリー（みずの ピカデリー）,浦安鉄筋家族,
アパートの大家,浦安鉄筋家族,
ロビン,浦安鉄筋家族,
バリー,浦安鉄筋家族,
モーリス,浦安鉄筋家族,
スーパーモスキート軍団,浦安鉄筋家族,
トム,浦安鉄筋家族,
ジミー,浦安鉄筋家族,
真冬のセミ,浦安鉄筋家族,
国会議員（こっかいぎいん）,浦安鉄筋家族,
稲川 ジューン（いながわ ジューン）,浦安鉄筋家族,
畑 松五郎（はた まつごろう）,浦安鉄筋家族,
ポセイドン 笠原（ポセイドン かさはら）,浦安鉄筋家族,
コルチャック,浦安鉄筋家族,
大五郎（だいごろう）,浦安鉄筋家族,
吉田スモール（よしだスモール）,浦安鉄筋家族,
瀬賀・R・拳（セガ・アール・ケン）,浦安鉄筋家族,
加藤さん・志村さん（かとうさん・しむらさん）,浦安鉄筋家族,
古代 亀（こだい かめ）,浦安鉄筋家族,
弓票 鷹子（ゆんぴょう たかこ）,浦安鉄筋家族,
佐茂飯 禁子（さもはん きんこ）,浦安鉄筋家族,
大福 星子（だいふく せいこ）,浦安鉄筋家族,
橋友 まさひろ（はしとも まさひろ）,浦安鉄筋家族,
星野 虎吉（ほしの とらきち）,浦安鉄筋家族,
春巻のおばあさん（はるまきのおばあさん）,浦安鉄筋家族,
谷村 信司（たにむら しんじ）,浦安鉄筋家族,
一茂（いちも）,浦安鉄筋家族,
犬男（いぬお）,浦安鉄筋家族,
ガスパー,浦安鉄筋家族,
市長（しちょう）,浦安鉄筋家族,
大福 A（だいふく エー）,浦安鉄筋家族,
花梨（はななし）,浦安鉄筋家族,
浦安コブラ会,浦安鉄筋家族,
猪子（いのこ）,浦安鉄筋家族,
力美（りきみ）,浦安鉄筋家族,
辰美（たつみ）,浦安鉄筋家族,
チャーリー,浦安鉄筋家族,
チャパネット高田（チャパネットたかた）,浦安鉄筋家族,
洋田ババア（ようだババア）,浦安鉄筋家族,
渡辺さん（わたなべさん）,浦安鉄筋家族,
森 トム（もり トム）,浦安鉄筋家族,
桜 米助（さくら よねすけ）,浦安鉄筋家族,
星 仙一（ほし せんいち）,浦安鉄筋家族,
田淵 幸二（たぶち こうじ）,浦安鉄筋家族,
稲川 淳子（いながわ じゅんこ）,浦安鉄筋家族,
ロジャー・ボンド,浦安鉄筋家族,
ヤワラ,浦安鉄筋家族,
ホラ吹き爺さん（ホラふきじいさん）,浦安鉄筋家族,
大沢木 鶴子（おおさわぎ つるこ）,浦安鉄筋家族,
郷丸 三平（ごうまる さんぺい）,浦安鉄筋家族,
星 明（ほし あきら）,浦安鉄筋家族,
北路 龍（ほくろ りゅう）,浦安鉄筋家族,
安藤庵のオッチャン（あんどうあんのオッチャン）,浦安鉄筋家族,
ジェシー（店のお人形）,浦安鉄筋家族,
ドリーちゃん,浦安鉄筋家族,
ホラ吹き婆さん,浦安鉄筋家族,
変態笛泥棒,浦安鉄筋家族,
箱の中の人,浦安鉄筋家族,
友部 守護（ともべ まもる）,浦安鉄筋家族,
ヒロ,浦安鉄筋家族,
千矢（ちや）,うらら迷路帖,2
くろう,うらら迷路帖,
巽 紺（たつみ こん）,うらら迷路帖,
お狐様（おきつねさま）,うらら迷路帖,
雪見 小梅（ゆきみ こうめ）,うらら迷路帖,
棗 ノノ（なつめ ノノ）,うらら迷路帖,
マツコ,うらら迷路帖,
二条 臣（にじょう おみ）,うらら迷路帖,
棗 ニナ（なつめ ニナ）,うらら迷路帖,
色井 佐久（いろい さく）,うらら迷路帖,
大島 薫,うらら迷路帖,
塩沢 練子,うらら迷路帖,
花原 椿（はなはら つばき）,うらら迷路帖,
くるみ,うらら迷路帖,
吉田屋先輩（よしだやせんぱい）,うらら迷路帖,
りら,うらら迷路帖,
弁天（べんてん）,うらら迷路帖,
セツ,うらら迷路帖,
マリ・キスピルクエット,うらら迷路帖,
時江（ときえ）,うらら迷路帖,
闇うらら（やみうらら）,うらら迷路帖,
矢見（やみ）,うらら迷路帖,
九郎（くろう）,うらら迷路帖,
占（うらら）,うらら迷路帖,
占物（うらもの）,うらら迷路帖,
札,うらら迷路帖,
占力（せんりょく）,うらら迷路帖,
迷路町（めいろちょう）,うらら迷路帖,
十番地（じゅうばんち）,うらら迷路帖,
占物屋弁天,うらら迷路帖,
棗屋,うらら迷路帖,
巽屋,うらら迷路帖,
白無垢祭,うらら迷路帖,
大蛇の腹,うらら迷路帖,
九番地（きゅうばんち）,うらら迷路帖,
九占塾（きゅうせんじゅく）,うらら迷路帖,
九占祭（きゅうせんさい）,うらら迷路帖,
うらら失踪事件,うらら迷路帖,
八番地（はちばんち）,うらら迷路帖,
なつみ屋,うらら迷路帖,
きららファンタジア,うらら迷路帖,
高砂調（たかさご うさぎ）,浦和の調ちゃん,2
沼影彩湖（ぬまかげ さいこ）,浦和の調ちゃん,
上木崎常盤（かみきざき ときわ）,浦和の調ちゃん,
別所子鹿（べっしょ こじか）,浦和の調ちゃん,
田島桜（たじま さくら）,浦和の調ちゃん,
道祖土緑（さいど みどり）,浦和の調ちゃん,
大谷場南（おおやば みなみ）,浦和の調ちゃん,
三室美園（みむろ みその）,浦和の調ちゃん,
新開先生（しびらき せんせい）(設定のみ),浦和の調ちゃん,
荒神東（あらがみ あずま）,浦和の調ちゃん,
桜木錦（さくらぎ にしき）,浦和の調ちゃん,
寿能栽子（じゅのう さいこ）,浦和の調ちゃん,
清河寺栄（せいがんじ さかえ）,浦和の調ちゃん,
一ノ宮四恩（いちのみや しおん）,浦和の調ちゃん,
ライオンのボス,ウリクペン救助隊,2
ウサギのショータロー,ウリクペン救助隊,
ペンギンのギンタ,ウリクペン救助隊,
リスのピンスケ,ウリクペン救助隊,
イノシシのチョチョ,ウリクペン救助隊,
クマのハチゴロー,ウリクペン救助隊,
トナカイのムーさん,ウリクペン救助隊,
ツルのリンリン,ウリクペン救助隊,
コアラ,ウリクペン救助隊,
ハングルフ,ウリクペン救助隊,
コンドラー,ウリクペン救助隊,
カラス,ウリクペン救助隊,
諸星 あたる（もろぼし あたる）,うる星やつら,2
ラム,うる星やつら,
面堂 終太郎（めんどう しゅうたろう）,うる星やつら,
三宅 しのぶ（みやけ しのぶ）,うる星やつら,
藤波 竜之介（ふじなみ りゅうのすけ）,うる星やつら,
白井 コースケ（しらい コースケ）,うる星やつら,
としちゃん,うる星やつら,
北斗（ほくと）,うる星やつら,
百恵（ももえ）,うる星やつら,
雨森 露子（あまもり つゆこ）,うる星やつら,
メガネ,うる星やつら,
パーマ,うる星やつら,
チビ,うる星やつら,
カクガリ,うる星やつら,
錯乱坊（チェリー）,うる星やつら,
サクラ,うる星やつら,
テン,うる星やつら,
ラン,うる星やつら,
弁天（べんてん）,うる星やつら,
おユキ,うる星やつら,
レイ,うる星やつら,
しゅがあ,うる星やつら,
じんじゃあ,うる星やつら,
ぺっぱあ,うる星やつら,
花和（はなわ）,うる星やつら,
校長先生,うる星やつら,
栗林（くりばやし）,うる星やつら,
尾津乃 つばめ（おづの つばめ）,うる星やつら,
コタツネコ,うる星やつら,
面堂 了子（めんどう りょうこ）,うる星やつら,
水乃小路 飛麿（みずのこうじ とびまろ）,うる星やつら,
水乃小路 飛鳥（みずのこうじ あすか）,うる星やつら,
あたるの父,うる星やつら,
あたるの母,うる星やつら,
ラムの父,うる星やつら,
ラムの母,うる星やつら,
テンの母,うる星やつら,
竜之介の父,うる星やつら,
終太郎・了子の父,うる星やつら,
終太郎・了子の母,うる星やつら,
面堂の祖父,うる星やつら,
飛麿・飛鳥の母,うる星やつら,
飛麿・飛鳥の父,うる星やつら,
しのぶの母、しのぶの父,うる星やつら,
半魚人,うる星やつら,
金太郎,うる星やつら,
クラマ,うる星やつら,
夢邪鬼,うる星やつら,
マコ,うる星やつら,
Ｏ島 （おーしま）,うる星やつら,
佐渡山（さどやま）,うる星やつら,
お銀,うる星やつら,
キツネ,うる星やつら,
因幡（いなば）,うる星やつら,
真吾（しんご）,うる星やつら,
菜造じい（さいぞうじい）,うる星やつら,
潮渡 渚（しおわたり なぎさ）,うる星やつら,
ルパ,うる星やつら,
カルラ,うる星やつら,
ラムの曾祖父,うる星やつら,
ウパ,うる星やつら,
記憶喪失装置,うる星やつら,
エル・ド・ローゼンバッハ,うる星やつら,
ルウ,うる星やつら,
ルピカ,うる星やつら,
ウルトラB,ウルトラB,2
鈴本 ミチオ,ウルトラB,
青葉 タケミ,ウルトラB,
戸坂 タテオ,ウルトラB,
奈良野 ダイブツ,ウルトラB,
ドータ,ウルトラB,
ドージ,ウルトラB,
霧町 キリコ,ウルトラB,
ママ（鈴本 カズヨ）,ウルトラB,
パパ（鈴本 進一）,ウルトラB,
立石亜由（たていし あゆ）,ウルトラマニアック,2
佐倉仁菜（さくら にな） / ニナ・サクレイル,ウルトラマニアック,
架地哲士（かじ てつし）,ウルトラマニアック,
辻合宏基（つじあい ひろき）,ウルトラマニアック,
リオ,ウルトラマニアック,
桐島由多（きりしま ゆた） / ユタ・キリシア,ウルトラマニアック,
仲村紗也香（なかむら さやか）,ウルトラマニアック,
桐島美斗（きりしま みと） / ミト・キリシア,ウルトラマニアック,
織原マヤ（おりはら マヤ） / マヤ・オルフェリア,ウルトラマニアック,
川中島純（かわなかじま じゅん）,ウルトラマニアック,
