キャラクター,タイトル,
上条 当麻（かみじょう とうま）,とある科学の超電磁砲S,
御坂妹（ミサカ10032号）,とある科学の超電磁砲S,
固法 美偉（このり みい）[注 7],とある科学の超電磁砲S,
アケミ、むーちゃん、マコちん,とある科学の超電磁砲S,
硲舎 佳茄（はざまや かな）[注 15],とある科学の超電磁砲S,
木原 幻生（きはら げんせい）[注 7],とある科学の超電磁砲S,
カイツ＝ノックレーベン[注 16],とある科学の超電磁砲S,
黄泉川 愛穂（よみかわ あいほ）,とある科学の超電磁砲S,
一方通行（アクセラレータ）,とある科学の超電磁砲S,
麦野 沈利（むぎの しずり）、フレンダ＝セイヴェルン、絹旗 最愛（きぬはた さいあい）、滝壺 理后（たきつぼ りこう）,とある科学の超電磁砲S,
御坂 美鈴（みさか みすず）,とある科学の超電磁砲S,
インデックス,とある科学の超電磁砲S,
青髪ピアス,とある科学の超電磁砲S,
浜面 仕上（はまづら しあげ）,とある科学の超電磁砲S,
吹寄 制理（ふきよせ せいり）,とある科学の超電磁砲S,
姫神 秋沙（ひめがみ あいさ）,とある科学の超電磁砲S,
警策 看取（こうざく みとり）,とある科学の超電磁砲S,
扶桑 彩愛（ふそう あやめ）,とある科学の超電磁砲S,
リーダー、ヤっくん、清ヶ、ナル,とある科学の超電磁砲S,
木山 春生（きやま はるみ）,とある科学の超電磁砲S,
介旅 初矢（かいたび はつや）[注 16],とある科学の超電磁砲S,
鉄装 綴里（てっそう つづり）[注 7],とある科学の超電磁砲S,
枝先 絆理（えださき ばんり）[注 16],とある科学の超電磁砲S,
丘原 燎多（おかはら りょうた）[注 16],とある科学の超電磁砲S,
鋼盾 掬彦[注 16][注 19],とある科学の超電磁砲S,
トリック[注 16],とある科学の超電磁砲S,
冥土帰し（ヘヴンキャンセラー）,とある科学の超電磁砲S,
釧路 帷子（くしろ かたびら）,とある科学の超電磁砲S,
柳迫 碧美（やなぎさこ あおみ）[注 16],とある科学の超電磁砲S,
絶対等速（イコールスピード）,とある科学の超電磁砲S,
布束 砥信（ぬのたば しのぶ）,とある科学の超電磁砲S,
天井 亜雄（あまい あお）,とある科学の超電磁砲S,
草壁 優美（くさかべ ゆみ）、甘味 栄華（かんみ えいが）[注 16][8],とある科学の超電磁砲S,
ミサカ1号、ミサカ9982号、ミサカ10031号、ミサカ10032号,とある科学の超電磁砲S,
打ち止め（ラストオーダー）,とある科学の超電磁砲S,
山根（やまね）,とある科学の超電磁砲S,
網目（あみめ）,とある科学の超電磁砲S,
等々力（とどろき）,とある科学の超電磁砲S,
重石（おもし）,とある科学の超電磁砲S,
野村（のむら）,とある科学の超電磁砲S,
真桑（まくわ）,とある科学の超電磁砲S,
海原 光貴（うなばら みつき）,とある科学の超電磁砲S,
削板 軍覇（そぎいた ぐんは）,とある科学の超電磁砲S,
月詠 小萌（つくよみ こもえ）,とある科学の超電磁砲S,
雲川 芹亜（くもかわ せりあ）,とある科学の超電磁砲S,
ショチトル,とある科学の超電磁砲S,
馬場 芳郎（ばば よしお）,とある科学の超電磁砲S,
博士,とある科学の超電磁砲S,
美山 写影（みやま しゃえい）,とある科学の超電磁砲S,
大河内 巡観（おおこうち -）[注 25],とある科学の超電磁砲S,
ペロ,とある科学の超電磁砲S,
結標 淡希（むすじめ あわき）,とある科学の超電磁砲S,
芳川 桔梗（よしかわ ききょう）,とある科学の超電磁砲S,
土御門 元春（つちみかど もとはる）,とある科学の超電磁砲S,
郭（くるわ）,とある科学の超電磁砲S,
弓箭 猟虎（ゆみや らっこ）,とある科学の超電磁砲S,
操歯 涼子（くりば りょうこ）,とある科学の超電磁砲S,
ドッペルゲンガー,とある科学の超電磁砲S,
所長,とある科学の超電磁砲S,
春暖 嬉美（ - きみ）,とある科学の超電磁砲S,
青星（あおほし）,とある科学の超電磁砲S,
釣鐘（つりがね）,とある科学の超電磁砲S,
雷斧（らいふ）,とある科学の超電磁砲S,
橋国 亮太（きょうごく -）,とある科学の超電磁砲S,
飯塚（いいづか）,とある科学の超電磁砲S,
山城 昭府（やましろ しょうぶ）,とある科学の超電磁砲S,
近江 手裏（おうみ しゅり）,とある科学の超電磁砲S,
坂田（さかた）、浅井（あさい）、野洲（やす）,とある科学の超電磁砲S,
木原 脳幹（きはら のうかん）,とある科学の超電磁砲S,
黒妻 綿流（くろづま わたる）,とある科学の超電磁砲S,
蛇谷 次雄（へびたに つぐお）,とある科学の超電磁砲S,
タメゾウ,とある科学の超電磁砲S,
春上 衿衣（はるうえ えりい）,とある科学の超電磁砲S,
テレスティーナ＝木原＝ライフライン（テレスティーナ きはら ライフライン、Therestina Kihara Lifeline）,とある科学の超電磁砲S,
フェブリ,とある科学の超電磁砲S,
ジャーニー (Janie),とある科学の超電磁砲S,
有冨 春樹（ありとみ はるき）,とある科学の超電磁砲S,
小佐古 俊一（こさこ - ）、関村 弘忠（せきむら - ）、桜井 純（さくらい - ）、斑目 健治（まだらめ - ）[注 19],とある科学の超電磁砲S,
重福 省帆（じゅうふく みほ）,とある科学の超電磁砲S,
姐御,とある科学の超電磁砲S,
中邑（なかむら）,とある科学の超電磁砲S,
鴻野江 遥希（こうのえ はるき）,とある科学の超電磁砲S,
大圄（だいご）,とある科学の超電磁砲S,
土御門 舞夏（つちみかど まいか）,とある科学の超電磁砲S,
城南 朝来（じょうなん あさこ）,とある科学の超電磁砲S,
みのり,とある科学の超電磁砲S,
カナミン,とある科学の超電磁砲S,
山岳 揚子（さんがく ようこ）[注 31],とある科学の超電磁砲S,
工示 雅影（こうじ まさかげ）[注 32],とある科学の超電磁砲S,
砂皿 緻密（すなざら ちみつ）,とある科学の超電磁砲S,
才郷 良太（さいごう りょうた）,とある科学の超電磁砲S,
ショチトル、トチトリ、テクパトル,とある科学の超電磁砲S,
ビバリー＝シースルー,とある科学の超電磁砲S,
オリーブ＝ホリデイ,とある科学の超電磁砲S,
経営陣,とある科学の超電磁砲S,
レッサー、ランシス、フロリス、ベイローブ,とある科学の超電磁砲S,
セタリー＝S＝スキーニキヤ,とある科学の超電磁砲S,
エニーリャ＝G＝アルゴヌスカヤ,とある科学の超電磁砲S,
カリーチェ＝I＝ニーキノシ,とある科学の超電磁砲S,
ピーター＝ウェイルゴ,とある科学の超電磁砲S,
院内 契（いんない ちぎり）,とある科学の超電磁砲S,
朝霜 冴美（あさじも さえみ）,とある科学の超電磁砲S,
わんこ検察官,とある科学の超電磁砲S,
辻中 京果（つじなか きょうか）,とある科学の超電磁砲S,
朝霜 芽吹（あさじも めぶき）,とある科学の超電磁砲S,
松陸 頼太（まつおか らいた）,とある科学の超電磁砲S,
木原 那由他（きはら なゆた）,とある科学の超電磁砲S,
横須賀（よこすか）,とある科学の超電磁砲S,
原谷 矢文（はらたに やぶみ）,とある科学の超電磁砲S,
悠里 千夜（ゆうり せんや）,とある科学の超電磁砲S,
蜜蟻 愛愉（みつあり あゆ）,とある科学の超電磁砲S,
遠峰 叶理（とおみね かなり）,とある科学の超電磁砲S,
蠢動 俊三（しゅんどう としぞう）,とある科学の超電磁砲S,
一方通行（アクセラレータ）,とある科学の一方通行,18
打ち止め（ラストオーダー）,とある科学の一方通行,
黄泉川 愛穂（よみかわ あいほ）,とある科学の一方通行,
冥土帰し（ヘヴンキャンセラー）,とある科学の一方通行,
芳川 桔梗（よしかわ ききょう）,とある科学の一方通行,
亡本 裏蔵（なきもと りぞう）,とある科学の一方通行,
エステル＝ローゼンタール,とある科学の一方通行,
人皮 挟美（ひとかわ はさみ）,とある科学の一方通行,
禍斗（かと）,とある科学の一方通行,
ミサカ10046号,とある科学の一方通行,
菱形 幹比古（ひしがた みきひこ）,とある科学の一方通行,
菱形 蛭魅（ひしがた ひるみ）,とある科学の一方通行,
檮杌（とうこつ）,とある科学の一方通行,
飯棲 リタ（いいずみ りた）[8],とある科学の一方通行,
作楽木 ナルハ（さくらぎ なるは）[8],とある科学の一方通行,
清ヶ 太郎丸（せいけ たろうまる）[8],とある科学の一方通行,
薬丸 医月（やくまる いつき）[8],とある科学の一方通行,
イサク＝ローゼンタール,とある科学の一方通行,
居村（いむら）,とある科学の一方通行,
初春 飾利（ういはる かざり）,とある科学の一方通行,
佐天 涙子（さてん るいこ）,とある科学の一方通行,
アレイスター＝クロウリー,とある科学の一方通行,
姫戯 茉離（ひめぎ まつり）,とある科学の一方通行,
飛雄 ゆみ（とびお ゆみ）,とある科学の一方通行,
飛雄 まみ（とびお まみ）,とある科学の一方通行,
シェフ,とある科学の一方通行,
スーシェフ,とある科学の一方通行,
鷹田 杳子（たかだ ようこ）,とある科学の一方通行,
名荷原 弘見（なかはら ひろみ）,とある科学の一方通行,
木寺 実莉（きでら みのり）,とある科学の一方通行,
伊東（いとう）、高梁,とある科学の一方通行,
御坂 美琴（みさか みこと）,とある科学の超電磁砲T,18
白井 黒子（しらい くろこ）,とある科学の超電磁砲T,
初春 飾利（ういはる かざり）,とある科学の超電磁砲T,
佐天 涙子（さてん るいこ）,とある科学の超電磁砲T,
湾内 絹保（わんない きぬほ）[注 7],とある科学の超電磁砲T,
泡浮 万彬（あわつき まあや）[注 7],とある科学の超電磁砲T,
婚后 光子（こんごう みつこ）,とある科学の超電磁砲T,
食蜂 操祈（しょくほう みさき）,とある科学の超電磁砲T,
帆風 潤子（ほかぜ じゅんこ）,とある科学の超電磁砲T,
寮監,とある科学の超電磁砲T,
綿辺（わたなべ）,とある科学の超電磁砲T,
切斑 芽実（きりふ めぐみ）,とある科学の超電磁砲T,
口囃子 早鳥（こばやし さとり）,とある科学の超電磁砲T,
牧上 小牧（まきがみ こまき）,とある科学の超電磁砲T,
弓箭 入鹿（ゆみや いるか）,とある科学の超電磁砲T,
北条 彩鈴（ほうじょう あれい）,とある科学の超電磁砲T,
上条 当麻（かみじょう とうま）,とある科学の超電磁砲T,
御坂妹（ミサカ10032号）,とある科学の超電磁砲T,
固法 美偉（このり みい）[注 7],とある科学の超電磁砲T,
アケミ、むーちゃん、マコちん,とある科学の超電磁砲T,
硲舎 佳茄（はざまや かな）[注 15],とある科学の超電磁砲T,
木原 幻生（きはら げんせい）[注 7],とある科学の超電磁砲T,
カイツ＝ノックレーベン[注 16],とある科学の超電磁砲T,
黄泉川 愛穂（よみかわ あいほ）,とある科学の超電磁砲T,
一方通行（アクセラレータ）,とある科学の超電磁砲T,
麦野 沈利（むぎの しずり）、フレンダ＝セイヴェルン、絹旗 最愛（きぬはた さいあい）、滝壺 理后（たきつぼ りこう）,とある科学の超電磁砲T,
御坂 美鈴（みさか みすず）,とある科学の超電磁砲T,
インデックス,とある科学の超電磁砲T,
青髪ピアス,とある科学の超電磁砲T,
浜面 仕上（はまづら しあげ）,とある科学の超電磁砲T,
吹寄 制理（ふきよせ せいり）,とある科学の超電磁砲T,
姫神 秋沙（ひめがみ あいさ）,とある科学の超電磁砲T,
警策 看取（こうざく みとり）,とある科学の超電磁砲T,
扶桑 彩愛（ふそう あやめ）,とある科学の超電磁砲T,
木山 春生（きやま はるみ）,とある科学の超電磁砲T,
介旅 初矢（かいたび はつや）[注 16],とある科学の超電磁砲T,
鉄装 綴里（てっそう つづり）[注 7],とある科学の超電磁砲T,
枝先 絆理（えださき ばんり）[注 16],とある科学の超電磁砲T,
丘原 燎多（おかはら りょうた）[注 16],とある科学の超電磁砲T,
鋼盾 掬彦[注 16][注 19],とある科学の超電磁砲T,
冥土帰し（ヘヴンキャンセラー）,とある科学の超電磁砲T,
釧路 帷子（くしろ かたびら）,とある科学の超電磁砲T,
柳迫 碧美（やなぎさこ あおみ）[注 16],とある科学の超電磁砲T,
絶対等速（イコールスピード）,とある科学の超電磁砲T,
布束 砥信（ぬのたば しのぶ）,とある科学の超電磁砲T,
天井 亜雄（あまい あお）,とある科学の超電磁砲T,
草壁 優美（くさかべ ゆみ）、甘味 栄華（かんみ えいが）[注 16][8],とある科学の超電磁砲T,
山根（やまね）,とある科学の超電磁砲T,
網目（あみめ）,とある科学の超電磁砲T,
等々力（とどろき）,とある科学の超電磁砲T,
重石（おもし）,とある科学の超電磁砲T,
野村（のむら）,とある科学の超電磁砲T,
真桑（まくわ）,とある科学の超電磁砲T,
海原 光貴（うなばら みつき）,とある科学の超電磁砲T,
削板 軍覇（そぎいた ぐんは）,とある科学の超電磁砲T,
月詠 小萌（つくよみ こもえ）,とある科学の超電磁砲T,
雲川 芹亜（くもかわ せりあ）,とある科学の超電磁砲T,
ショチトル,とある科学の超電磁砲T,
馬場 芳郎（ばば よしお）,とある科学の超電磁砲T,
博士,とある科学の超電磁砲T,
美山 写影（みやま しゃえい）,とある科学の超電磁砲T,
大河内 巡観（おおこうち -）[注 25],とある科学の超電磁砲T,
ペロ,とある科学の超電磁砲T,
結標 淡希（むすじめ あわき）,とある科学の超電磁砲T,
芳川 桔梗（よしかわ ききょう）,とある科学の超電磁砲T,
土御門 元春（つちみかど もとはる）,とある科学の超電磁砲T,
郭（くるわ）,とある科学の超電磁砲T,
弓箭 猟虎（ゆみや らっこ）,とある科学の超電磁砲T,
操歯 涼子（くりば りょうこ）,とある科学の超電磁砲T,
ドッペルゲンガー,とある科学の超電磁砲T,
所長,とある科学の超電磁砲T,
春暖 嬉美（ - きみ）,とある科学の超電磁砲T,
青星（あおほし）,とある科学の超電磁砲T,
釣鐘（つりがね）,とある科学の超電磁砲T,
雷斧（らいふ）,とある科学の超電磁砲T,
橋国 亮太（きょうごく -）,とある科学の超電磁砲T,
飯塚（いいづか）,とある科学の超電磁砲T,
山城 昭府（やましろ しょうぶ）,とある科学の超電磁砲T,
近江 手裏（おうみ しゅり）,とある科学の超電磁砲T,
坂田（さかた）、浅井（あさい）、野洲（やす）,とある科学の超電磁砲T,
木原 脳幹（きはら のうかん）,とある科学の超電磁砲T,
黒妻 綿流（くろづま わたる）,とある科学の超電磁砲T,
蛇谷 次雄（へびたに つぐお）,とある科学の超電磁砲T,
タメゾウ,とある科学の超電磁砲T,
春上 衿衣（はるうえ えりい）,とある科学の超電磁砲T,
テレスティーナ＝木原＝ライフライン（テレスティーナ きはら ライフライン、Therestina Kihara Lifeline）,とある科学の超電磁砲T,
フェブリ,とある科学の超電磁砲T,
ジャーニー (Janie),とある科学の超電磁砲T,
有冨 春樹（ありとみ はるき）,とある科学の超電磁砲T,
小佐古 俊一（こさこ - ）、関村 弘忠（せきむら - ）、桜井 純（さくらい - ）、斑目 健治（まだらめ - ）[注 19],とある科学の超電磁砲T,
重福 省帆（じゅうふく みほ）,とある科学の超電磁砲T,
姐御,とある科学の超電磁砲T,
中邑（なかむら）,とある科学の超電磁砲T,
鴻野江 遥希（こうのえ はるき）,とある科学の超電磁砲T,
大圄（だいご）,とある科学の超電磁砲T,
土御門 舞夏（つちみかど まいか）,とある科学の超電磁砲T,
城南 朝来（じょうなん あさこ）,とある科学の超電磁砲T,
みのり,とある科学の超電磁砲T,
カナミン,とある科学の超電磁砲T,
山岳 揚子（さんがく ようこ）[注 31],とある科学の超電磁砲T,
工示 雅影（こうじ まさかげ）[注 32],とある科学の超電磁砲T,
砂皿 緻密（すなざら ちみつ）,とある科学の超電磁砲T,
才郷 良太（さいごう りょうた）,とある科学の超電磁砲T,
ショチトル、トチトリ、テクパトル,とある科学の超電磁砲T,
ビバリー＝シースルー,とある科学の超電磁砲T,
オリーブ＝ホリデイ,とある科学の超電磁砲T,
経営陣,とある科学の超電磁砲T,
レッサー、ランシス、フロリス、ベイローブ,とある科学の超電磁砲T,
セタリー＝S＝スキーニキヤ,とある科学の超電磁砲T,
エニーリャ＝G＝アルゴヌスカヤ,とある科学の超電磁砲T,
カリーチェ＝I＝ニーキノシ,とある科学の超電磁砲T,
ピーター＝ウェイルゴ,とある科学の超電磁砲T,
院内 契（いんない ちぎり）,とある科学の超電磁砲T,
朝霜 冴美（あさじも さえみ）,とある科学の超電磁砲T,
わんこ検察官,とある科学の超電磁砲T,
辻中 京果（つじなか きょうか）,とある科学の超電磁砲T,
朝霜 芽吹（あさじも めぶき）,とある科学の超電磁砲T,
松陸 頼太（まつおか らいた）,とある科学の超電磁砲T,
木原 那由他（きはら なゆた）,とある科学の超電磁砲T,
横須賀（よこすか）,とある科学の超電磁砲T,
原谷 矢文（はらたに やぶみ）,とある科学の超電磁砲T,
悠里 千夜（ゆうり せんや）,とある科学の超電磁砲T,
蜜蟻 愛愉（みつあり あゆ）,とある科学の超電磁砲T,
遠峰 叶理（とおみね かなり）,とある科学の超電磁砲T,
蠢動 俊三（しゅんどう としぞう）,とある科学の超電磁砲T,
守東 桃香（かみあずま とうか）,桃華月憚,18
川壁 桃花（かわかべ ももか）,桃華月憚,
守東 由美子（かみあずま ゆみこ）,桃華月憚,
御堂 寧々（みどう ねね）,桃華月憚,
守東 春彦（かみあずま はるひこ）,桃華月憚,
守東 清春（かみあずま きよはる）,桃華月憚,
守東 益之（かみあずま ますゆき）,桃華月憚,
海部 敦子（かいふ あつこ）,桃華月憚,
五反田 幸子（ごたんだ さちこ）,桃華月憚,
大島（おおしま）,桃華月憚,
北条 美鈴（ほうじょう みすず）,桃華月憚,
犬飼 真琴（いぬかい まこと）,桃華月憚,
白川 明日菜（しらかわ あすな）,桃華月憚,
護国寺 鞠絵（ごこくじ まりえ）,桃華月憚,
上遠野 梨恵（かとおの りえ）,桃華月憚,
六条 章子（ろくじょう しょうこ）,桃華月憚,
藤堂 五月（とうどう さつき）,桃華月憚,
岸辺 斗亞子（きしべ とあこ）,桃華月憚,
水野 美野里（みずの みのり）,桃華月憚,
双葉 理子（ふたば りこ）,桃華月憚,
伊集院 辰也（いじゅういん たつや）,桃華月憚,
松永 俊毅（まつなが としき）,桃華月憚,
高岡 誠二（たかおか せいじ）,桃華月憚,
川田 篤志（かわだ あつし）,桃華月憚,
胡蝶三姉妹（こちょうさんしまい）,桃華月憚,
橘 左近（たちばな さこん）,桃華月憚,
桜 右近（さくら うこん）,桃華月憚,
ノルン三兄弟（ノルンさんきょうだい）,桃華月憚,
鬼梗（ききょう）,桃華月憚,
和智 紀香（わち のりか）,桃華月憚,
東 衣緒（あずま いお）,桃華月憚,
笠木 哲也（かさぎ てつや）,桃華月憚,
天木 恵子（あまぎ けいこ）,桃華月憚,
鏡 映子（かがみ えいこ）,桃華月憚,
セイ,桃華月憚,
ジュナ,桃華月憚,
フウ,桃華月憚,
イサミヒコ,桃華月憚,
ヤフツ王,桃華月憚,
雪牙姫（ゆきひめ）,桃華月憚,
沙羅姫（さらひめ）,桃華月憚,
片桐 杏奈（かたぎり あんな）,桃華月憚,
壇 九重（だん ここのえ）,桃華月憚,
御堂 香陽（みどう かや）,桃華月憚,
謎の占い師（なぞのうらないし）,桃華月憚,
うらしま,桃華月憚,
トウカ,桃華月憚,
春日（かすが）,桃華月憚,
ユーリカ,桃華月憚,
アンディ,桃華月憚,
加賀 浩人（かが ひろと）,桃華月憚,
JJ（ジェイジェイ）,桃華月憚,
上津未原（かみつみはら）,桃華月憚,
浅葱留美奈（あさぎ るみな）,東京アンダーグラウンド,18
ルリ・サラサ,東京アンダーグラウンド,
サラサ,東京アンダーグラウンド,
チェルシー・ローレック,東京アンダーグラウンド,
五十鈴銀之助（いすず ぎんのすけ）,東京アンダーグラウンド,
シエル・メサイア,東京アンダーグラウンド,
テイル・アシュフォード,東京アンダーグラウンド,
シャルマ・ルフィス,東京アンダーグラウンド,
高麗（コウリン）,東京アンダーグラウンド,
羅（ロウ）,東京アンダーグラウンド,
翠（スイ）,東京アンダーグラウンド,
エミリア・ルナリーフ,東京アンダーグラウンド,
ジルハーツ・ミセット,東京アンダーグラウンド,
華泰（カシン）,東京アンダーグラウンド,
白龍（パイロン）,東京アンダーグラウンド,
崇神（スイジェン）,東京アンダーグラウンド,
赤（セキ）,東京アンダーグラウンド,
秋絃（しづる）,東京アンダーグラウンド,
ハイエナ,東京アンダーグラウンド,
キーラ,東京アンダーグラウンド,
ダイオン,東京アンダーグラウンド,
ライチ,東京アンダーグラウンド,
煉照（れんしょう）,東京アンダーグラウンド,
ランス・カッディール,東京アンダーグラウンド,
熱（ねつ）,東京アンダーグラウンド,
影（かげ）,東京アンダーグラウンド,
煙（けむり）,東京アンダーグラウンド,
音（おと）,東京アンダーグラウンド,
ヘキサ,東京アンダーグラウンド,
じじい,東京アンダーグラウンド,
スラムのマスター,東京アンダーグラウンド,
ブラッド,東京アンダーグラウンド,
山賊の親分,東京アンダーグラウンド,
溶（よう）,東京アンダーグラウンド,
神楽幸平（かぐら こうへい）,東京アンダーグラウンド,
アモン,東京アンダーグラウンド,
トビン,東京アンダーグラウンド,
漆葉 リンカ（うるしば りんか）,東京ESP,18
条幕 蓮（じょうまく れん）,東京ESP,
東 京太郎（あずま きょうたろう）,東京ESP,
漆葉 竜胆（うるしば りんどう）,東京ESP,
黒井 小節（くろい こぶし）,東京ESP,
江戸山 紫（えどやま むらさき）,東京ESP,
ペギィ,東京ESP,
養谷 藩田衛門（ようだに ぱんだえもん）,東京ESP,
大空 歩（おおぞら あゆむ）,東京ESP,
鍋島警部（なべしま）,東京ESP,
是臼 鉄矢（ぜうす てつや）,東京ESP,
雲出井 ネネ（うんでい ネネ）,東京ESP,
海老沢（えびさわ）,東京ESP,
腓 対人（こぶら ついひと）,東京ESP,
教授（キョウジュ） / 東 北斎（あずま ほくさい）,東京ESP,
東 美奈実（あずま みなみ）,東京ESP,
黒井 弧月（くろい こづき）,東京ESP,
格之進,東京ESP,
助三郎,東京ESP,
リン・リンチェイ,東京ESP,
奈室 亜美江,東京ESP,
カスミ,東京ESP,
折術トウコ（おりすべ とうこ）,東京ESP,
ケイシーさん,東京ESP,
江戸山（えどやま）,東京ESP,
大空 麗亜（おおぞら れいあ）,東京ESP,
丸山マルメ（まるやま マルメ）,東京ESP,
浅倉アザミ（あさくら あざみ）,東京ESP,
奏先輩（かなで -）,東京ESP,
仏田（ほとけだ）,東京ESP,
米良山（めらやま）,東京ESP,
釘宮小鳩,東京ESP,
虎田（とらだ）,東京ESP,
鷲花（わしばな）,東京ESP,
将軍,東京ESP,
リニエ,東京ESP,
反町 善人,東京ESP,
ペリコ,東京ESP,
ミス・スミス,東京ESP,
ツインズ,東京ESP,
クローディア,東京ESP,
ジョルジュ,東京ESP,
金木 研（かねき けん）,東京喰種トーキョーグール,18
佐々木 琲世（ささき はいせ）,東京喰種トーキョーグール,
霧嶋 董香（きりしま とうか）,東京喰種トーキョーグール,
芳村 功善（よしむら くぜん）,東京喰種トーキョーグール,
四方 蓮示（よも れんじ）,東京喰種トーキョーグール,
西尾 錦（にしお にしき）,東京喰種トーキョーグール,
笛口 雛実（ふえぐち ひなみ）,東京喰種トーキョーグール,
古間 円児（こま えんじ）,東京喰種トーキョーグール,
入見 カヤ（いりみ カヤ）,東京喰種トーキョーグール,
月山 習（つきやま しゅう）,東京喰種トーキョーグール,
月山 観母（つきやま みるも）,東京喰種トーキョーグール,
松前（まつまえ）,東京喰種トーキョーグール,
カナエ＝フォン・ロゼヴァルト,東京喰種トーキョーグール,
マイロ,東京喰種トーキョーグール,
ユウマ,東京喰種トーキョーグール,
アリザ,東京喰種トーキョーグール,
浅田 二郎（あさだ じろう）,東京喰種トーキョーグール,
ティコ・ヨハネス,東京喰種トーキョーグール,
呉井（くれい）,東京喰種トーキョーグール,
万丈 数壱（ばんじょう かずいち）,東京喰種トーキョーグール,
イチミ、ジロ、サンテ,東京喰種トーキョーグール,
ウス,東京喰種トーキョーグール,
モク、テツ,東京喰種トーキョーグール,
コウト,東京喰種トーキョーグール,
ケイ,東京喰種トーキョーグール,
シュウ、ハル,東京喰種トーキョーグール,
霧嶋 絢都（きりしま あやと）,東京喰種トーキョーグール,
ナキ,東京喰種トーキョーグール,
井寺 承正（いでら しょうせい）,東京喰種トーキョーグール,
ホオグロ,東京喰種トーキョーグール,
草刈 ミザ（くさかり みざ）,東京喰種トーキョーグール,
神代 利世（かみしろ りぜ）,東京喰種トーキョーグール,
笛口 リョーコ（ふえぐち リョーコ）,東京喰種トーキョーグール,
吉田 カズオ（よしだ カズオ）,東京喰種トーキョーグール,
桃池 育馬（ももち いくま）,東京喰種トーキョーグール,
三晃（さんこう）,東京喰種トーキョーグール,
エト,東京喰種トーキョーグール,
高槻 泉（たかつき せん）,東京喰種トーキョーグール,
タタラ,東京喰種トーキョーグール,
ノロ,東京喰種トーキョーグール,
霧嶋 絢都,東京喰種トーキョーグール,
瓶兄弟（びんきょうだい）,東京喰種トーキョーグール,
鯱（しゃち）,東京喰種トーキョーグール,
ヤモリ,東京喰種トーキョーグール,
ガギ、グゲ,東京喰種トーキョーグール,
墓盗り（はかとり）,東京喰種トーキョーグール,
スコープ,東京喰種トーキョーグール,
冴木 空男（さえき からお）,東京喰種トーキョーグール,
オウル（タキザワ）,東京喰種トーキョーグール,
ウタ,東京喰種トーキョーグール,
イトリ,東京喰種トーキョーグール,
ニコ,東京喰種トーキョーグール,
帆糸 ロマ（ほいと ロマ）,東京喰種トーキョーグール,
ドナート・ポルポラ,東京喰種トーキョーグール,
宗太（そうた）,東京喰種トーキョーグール,
ガンボ,東京喰種トーキョーグール,
死堪（しこらえ）,東京喰種トーキョーグール,
凜央(りお),東京喰種トーキョーグール,
マダムA,東京喰種トーキョーグール,
タロちゃん,東京喰種トーキョーグール,
安久 黒奈（やすひさ クロナ）,東京喰種トーキョーグール,
安久 奈白（やすひさ ナシロ）,東京喰種トーキョーグール,
和修 常吉（わしゅう つねよし）,東京喰種トーキョーグール,
和修 吉時（わしゅう よしとき）,東京喰種トーキョーグール,
和修 政（わしゅう まつり）,東京喰種トーキョーグール,
旧多 二福（ふるた にむら）,東京喰種トーキョーグール,
有馬 貴将,東京喰種トーキョーグール,
芥子（カイコ）,東京喰種トーキョーグール,
功善（くぜん）,東京喰種トーキョーグール,
ルチ,東京喰種トーキョーグール,
御手洗（みたらい）,東京喰種トーキョーグール,
笛口 アサキ（ふえぐち アサキ）[注 24],東京喰種トーキョーグール,
霧嶋 新（きりしま あらた）,東京喰種トーキョーグール,
霧嶋 ヒカリ（きりしま ヒカリ）,東京喰種トーキョーグール,
ニシキの姉,東京喰種トーキョーグール,
村松 キエ（むらまつ キエ）,東京喰種トーキョーグール,
ハギ,東京喰種トーキョーグール,
ギル,東京喰種トーキョーグール,
オニヤマダ,東京喰種トーキョーグール,
大瀬（おおせ）,東京喰種トーキョーグール,
ビッグマダム,東京喰種トーキョーグール,
三波 麗花（みなみ うるか）,東京喰種トーキョーグール,
加藤 澄晴（かとう すみはる）,東京喰種トーキョーグール,
カイン,東京喰種トーキョーグール,
電車の少女,東京喰種トーキョーグール,
小林（こばやし）,東京喰種トーキョーグール,
ナッツクラッカー,東京喰種トーキョーグール,
冴木の父親,東京喰種トーキョーグール,
スケアクロウ,東京喰種トーキョーグール,
ロウ,東京喰種トーキョーグール,
キンコ,東京喰種トーキョーグール,
凛央の兄,東京喰種トーキョーグール,
亜門 鋼太朗（あもん こうたろう）,東京喰種トーキョーグール,
府河（ふか）,東京喰種トーキョーグール,
有馬 貴将（ありま きしょう）,東京喰種トーキョーグール,
鈴屋 什造（すずや じゅうぞう）,東京喰種トーキョーグール,
篠原 幸紀（しのはら ゆきのり）,東京喰種トーキョーグール,
黒磐 巌（くろいわ いわお）,東京喰種トーキョーグール,
丸手 斎（まるで いつき）,東京喰種トーキョーグール,
法寺 項介（ほうじ こうすけ）,東京喰種トーキョーグール,
宇井 郡（うい こおり）,東京喰種トーキョーグール,
田中丸 望元（たなかまる もうがん）,東京喰種トーキョーグール,
安浦 清子（あうら きよこ）,東京喰種トーキョーグール,
灰崎 深目（はいさき しんめ）,東京喰種トーキョーグール,
御坂 矜持（みさか きょうじ）,東京喰種トーキョーグール,
伊庭 藤重（いば ふじしげ）,東京喰種トーキョーグール,
瓜江 幹人（うりえ みきと）,東京喰種トーキョーグール,
