キャラクター,タイトル,
お茶子の父と母,僕のヒーローアカデミア,
耳郎響徳（じろう きょうとく）、耳郎美香（じろう みか）,僕のヒーローアカデミア,
夜嵐イナサ（よあらし イナサ） / レップウ,僕のヒーローアカデミア,
肉倉精児（ししくら せいじ） / シシクロス,僕のヒーローアカデミア,
現見ケミィ（うつしみ けみぃ） / マボロミケミィ,僕のヒーローアカデミア,
毛原長昌（もうら ながまさ） / チューイー,僕のヒーローアカデミア,
Ms.ジョーク / 福門笑（ふくかど えみ）,僕のヒーローアカデミア,
真堂揺（しんどう よう） / グランド,僕のヒーローアカデミア,
中瓶畳（なかがめ たたみ） / タートルネック,僕のヒーローアカデミア,
真壁漆喰（まかべ しっくい） / Mr.スミス,僕のヒーローアカデミア,
投擲射手次郎（とうてき   いてじろう） / ブーメランマン,僕のヒーローアカデミア,
万偶数羽生子（まんぐうす はぶこ）,僕のヒーローアカデミア,
藤見露召呂（ふじみ ろめろ）,僕のヒーローアカデミア,
赤外可視子（せきがい かしこ）,僕のヒーローアカデミア,
多弾打弾（ただん だだん）,僕のヒーローアカデミア,
印照才子（いんてり さいこ）[61][62],僕のヒーローアカデミア,
志村菜奈（しむら なな）,僕のヒーローアカデミア,
グラントリノ / 酉野空彦（とりの そらひこ）,僕のヒーローアカデミア,
サー・ナイトアイ / 佐々木未来（ささき みらい）,僕のヒーローアカデミア,
シンリンカムイ / 西屋森児（にしや しんじ）,僕のヒーローアカデミア,
Mt.レディ（マウントレディ） / 岳山優（たけやま ゆう）,僕のヒーローアカデミア,
ベストジーニスト / 袴田維（はかまだ つなぐ）,僕のヒーローアカデミア,
マニュアル / 水島正規（みずしま まさき）,僕のヒーローアカデミア,
ガンヘッド,僕のヒーローアカデミア,
フォースカインド,僕のヒーローアカデミア,
ウワバミ,僕のヒーローアカデミア,
セルキー,僕のヒーローアカデミア,
シリウス,僕のヒーローアカデミア,
ワイルド・ワイルド・プッシーキャッツ,僕のヒーローアカデミア,
マンダレイ / 送崎信乃（そうざき しの）,僕のヒーローアカデミア,
ピクシーボブ / 土川流子（つちかわ りゅうこ）,僕のヒーローアカデミア,
ラグドール / 知床知子（しれとこ ともこ）,僕のヒーローアカデミア,
虎（とら） / 茶虎柔（ちゃとら やわら）,僕のヒーローアカデミア,
リューキュウ / 竜間龍子（たつま りゅうこ）,僕のヒーローアカデミア,
ファットガム / 豊満太志郎（とよみつ たいしろう）,僕のヒーローアカデミア,
ホークス / 鷹見啓悟（たかみ けいご）,僕のヒーローアカデミア,
エッジショット / 紙原伸也（かみはら しんや）,僕のヒーローアカデミア,
“個性”：紙肢,僕のヒーローアカデミア,
忍法 千枚通し（にんぽう せんまいどおし）,僕のヒーローアカデミア,
ギャングオルカ / 逆俣空悟（さかまた くうご）,僕のヒーローアカデミア,
“個性”：シャチ,僕のヒーローアカデミア,
超音波アタック（ちょうおんぱアタック）,僕のヒーローアカデミア,
スタンプマン,僕のヒーローアカデミア,
バブルガール / 泡田薫子（あわた かおるこ）,僕のヒーローアカデミア,
“個性”：バブル,僕のヒーローアカデミア,
パフュームバブル,僕のヒーローアカデミア,
センチピーダー / 百足従造（もあし じゅうぞう）,僕のヒーローアカデミア,
“個性”：ムカデ,僕のヒーローアカデミア,
センチコイル,僕のヒーローアカデミア,
ロックロック / 高木鍵（たかぎ けん）,僕のヒーローアカデミア,
“個性”：施錠,僕のヒーローアカデミア,
本締（デッドボルト）,僕のヒーローアカデミア,
ケサギリマン,僕のヒーローアカデミア,
Mr.ブレイブ,僕のヒーローアカデミア,
スナッチ / 日河原砂塵（ひがわら さじん）,僕のヒーローアカデミア,
ブレイブ,僕のヒーローアカデミア,
竹下（たけした）,僕のヒーローアカデミア,
ミルコ / 兎山ルミ（うさぎやま ルミ）,僕のヒーローアカデミア,
クラスト,僕のヒーローアカデミア,
ウォッシュ,僕のヒーローアカデミア,
ヨロイムシャ,僕のヒーローアカデミア,
スキンヘッドの男（仮）,僕のヒーローアカデミア,
志村菜奈,僕のヒーローアカデミア,
オールマイト / 八木俊典,僕のヒーローアカデミア,
緑谷出久 / デク,僕のヒーローアカデミア,
死柄木弔（しがらき とむら） / 志村転弧（しむら てんこ）,僕のヒーローアカデミア,
黒霧（くろぎり）,僕のヒーローアカデミア,
荼毘（だび）,僕のヒーローアカデミア,
トガヒミコ / 渡我被身子（とが ひみこ）,僕のヒーローアカデミア,
トゥワイス / 分倍河原仁（ぶばいがわら じん）,僕のヒーローアカデミア,
Mr.コンプレス / 迫圧紘（さこ あつひろ）,僕のヒーローアカデミア,
スピナー / 伊口秀一（いぐち しゅういち）,僕のヒーローアカデミア,
マグネ / 引石健磁（ひきいし けんじ）,僕のヒーローアカデミア,
マスキュラー,僕のヒーローアカデミア,
マスタード,僕のヒーローアカデミア,
ムーンフィッシュ,僕のヒーローアカデミア,
“オール・フォー・ワン”,僕のヒーローアカデミア,
“ドクター”,僕のヒーローアカデミア,
脳無（のうむ）,僕のヒーローアカデミア,
ギガントマキア,僕のヒーローアカデミア,
ステイン / 赤黒血染（あかぐろ ちぞめ）,僕のヒーローアカデミア,
義爛（ギラン） / 憶田影朧（おくた かげろう）,僕のヒーローアカデミア,
オーバーホール / 治崎廻（ちさき かい）,僕のヒーローアカデミア,
壊理（えり）,僕のヒーローアカデミア,
クロノスタシス / 玄野針（くろの はり）,僕のヒーローアカデミア,
ミミック / 入中常衣（いりなか じょうい）,僕のヒーローアカデミア,
組長,僕のヒーローアカデミア,
鉄砲玉 八斎衆,僕のヒーローアカデミア,
活瓶力也（かつかめ りきや）,僕のヒーローアカデミア,
窃野トウヤ（せつの トウヤ）,僕のヒーローアカデミア,
宝生結（ほうじょう ゆう）,僕のヒーローアカデミア,
多部空満（たべ そらみつ）,僕のヒーローアカデミア,
乱波肩動（らっぱ けんどう）,僕のヒーローアカデミア,
天蓋壁慈（てんがい へきじ）,僕のヒーローアカデミア,
音本真（ねもと しん）,僕のヒーローアカデミア,
酒木泥泥（さかき でいどろ）,僕のヒーローアカデミア,
デストロ / 四ツ橋主税（よつばし ちから）,僕のヒーローアカデミア,
リ・デストロ / 四ツ橋力也（よつばし りきや）,僕のヒーローアカデミア,
キュリオス /  気月置歳（きづき ちとせ）,僕のヒーローアカデミア,
トランペット / 花畑孔腔（はなばた こうくう）,僕のヒーローアカデミア,
スケプティック / 近属友保（ちかぞく ともやす）,僕のヒーローアカデミア,
スライディン・ゴー / 常滑達行（とこなめ たつゆき）,僕のヒーローアカデミア,
ヘドロ・ヴィラン,僕のヒーローアカデミア,
インスマス,僕のヒーローアカデミア,
サヨナラバイツ,僕のヒーローアカデミア,
ドザエモン,僕のヒーローアカデミア,
サンソマン,僕のヒーローアカデミア,
レザボアドッグス,僕のヒーローアカデミア,
ジェントル・クリミナル / 飛田弾柔郎（とびた だんじゅうろう）,僕のヒーローアカデミア,
ラブラバ / 相場愛美（あいば まなみ）,僕のヒーローアカデミア,
張間歐児（はりま おうじ）,僕のヒーローアカデミア,
恥樫照夫（はずかし　てるお）,僕のヒーローアカデミア,
塚内直正（つかうち なおまさ）,僕のヒーローアカデミア,
玉川三茶（たまかわ さんさ）,僕のヒーローアカデミア,
面構犬嗣（つらがまえ けんじ）,僕のヒーローアカデミア,
ゴリさん,僕のヒーローアカデミア,
ツバサ,僕のヒーローアカデミア,
宮城大角（みやぎ だいかく）,僕のヒーローアカデミア,
出水洸汰（いずみ こうた）,僕のヒーローアカデミア,
目良善見（めら よくみる）,僕のヒーローアカデミア,
生駒小麿里（いこま こまり）,僕のヒーローアカデミア,
為田浩（ためだ ひろし）,僕のヒーローアカデミア,
特田種男（とくだ たねお）,僕のヒーローアカデミア,
灰廻航一（はいまわり こういち） / 親切マン→ザ・クロウラー,僕のヒーローアカデミア,
羽根山 和歩（はねやま かずほ） / ポップ☆ステップ,僕のヒーローアカデミア,
雄黒 巌（おぐろ いわお） / ナックルダスター,僕のヒーローアカデミア,
佐間津一目（さまづ いちもく）,僕のヒーローアカデミア,
浪丸十兵衛（なみまる じゅうべえ）,僕のヒーローアカデミア,
塚内 真（つかうち まこと）,僕のヒーローアカデミア,
田沼（たぬま）,僕のヒーローアカデミア,
蜂須賀 九印（はちすか くいん） / 雄黒 珠緒（おぐろ たまお）,僕のヒーローアカデミア,
謎の男,僕のヒーローアカデミア,
久々津真里夫（くくつ まりお）,僕のヒーローアカデミア,
釘崎爪牙（くぎざき そうが）,僕のヒーローアカデミア,
十日夏ラプト（とおかげ ラプト）,僕のヒーローアカデミア,
灯地燃（とうち もゆる）,僕のヒーローアカデミア,
岩甲晶（いわこう あきら）,僕のヒーローアカデミア,
猫,僕のヒーローアカデミア,
鰻沢照生（うなぎさわ てるお）,僕のヒーローアカデミア,
鎌池桐仁（かまち きりひと）,僕のヒーローアカデミア,
田古部烏賊次郎（たこべ いかじろう） / オクトイッド,僕のヒーローアカデミア,
ボマー,僕のヒーローアカデミア,
キャプテン・セレブリティ / クリストファー・スカイライン,僕のヒーローアカデミア,
白雲朧（しらくも おぼろ）/ ラウドクラウド,僕のヒーローアカデミア,
ボルケーノ[72] / 岩田交馬,僕のヒーローアカデミア,
ガストボーイ[72] / 風谷旋,僕のヒーローアカデミア,
ダスティ・アッシュ[72] / 灰田粉子,僕のヒーローアカデミア,
キュレーター,僕のヒーローアカデミア,
ベアヘッド,僕のヒーローアカデミア,
ズーキーパー,僕のヒーローアカデミア,
高橋 七美（たかはし ななみ）,僕等がいた,25
矢野 元晴（やの もとはる）,僕等がいた,
竹内 匡史（たけうち まさふみ）,僕等がいた,
山本 有里（やまもと ゆり）,僕等がいた,
山本 奈々（やまもと なな）,僕等がいた,
水口（みずぐち）,僕等がいた,
竹内 文香（たけうち あやか）,僕等がいた,
千見寺 亜希子（せんげんじ あきこ）,僕等がいた,
功太郎（こうたろう）,僕等がいた,
アツシ,僕等がいた,
矢野 庸子（やの ようこ）,僕等がいた,
ワク / 和久 隆（わく たかし）,ぼくらの,25
コダマ / 小高 勝（こだか まさる）,ぼくらの,
ダイチ / 矢村 大一（やむら だいいち）,ぼくらの,
ナカマ / 半井 摩子（なからい まこ）,ぼくらの,
カコ / 加古 功（かこ いさお）,ぼくらの,
チズ / 本田 千鶴（ほんだ ちづる）,ぼくらの,
モジ / 門司 邦彦（もじ くにひこ）,ぼくらの,
マキ / 阿野 万記（あの まき）,ぼくらの,
キリエ / 切江 洋介（きりえ ようすけ）,ぼくらの,
コモ / 古茂田 孝美（こもだ たかみ）,ぼくらの,
アンコ / 往住 愛子（とこすみ あいこ）,ぼくらの,
カンジ / 吉川 寛治（よしかわ かんじ）,ぼくらの,
カナ / 宇白 可奈（うしろ かな）,ぼくらの,
マチ / 町 洋子（まち ようこ）,ぼくらの,
ウシロ / 宇白 順（うしろ じゅん）,ぼくらの,
田中 美純（たなか みすみ）,ぼくらの,
関 政光（せき まさみつ）,ぼくらの,
佐々見（ささみ）,ぼくらの,
庄治 邦夫（しょうじ くにお）,ぼくらの,
多手（たて）,ぼくらの,
古茂田 巴（こもだ ともえ）,ぼくらの,
畑飼 守弘（はたがい もりひろ）,ぼくらの,
多々良 惣二（たたら そうじ）,ぼくらの,
小田（おだ）,ぼくらの,
本田 市子（ほんだ いちこ）,ぼくらの,
阿野 和宏（あの かずひろ）,ぼくらの,
マキの母,ぼくらの,
往住 明（とこすみ あきら）,ぼくらの,
狩田 淳二（かりた じゅんじ）,ぼくらの,
田中 未来（たなか みく）,ぼくらの,
阿野 一記（あの かずき）,ぼくらの,
ウシロの父,ぼくらの,
アラクネII（ガリア）のパイロット,ぼくらの,
エニグマIIのパイロット,ぼくらの,
ハムバグのパイロット,ぼくらの,
榊原 保（さかきばら たもつ）,ぼくらの,
古茂田 孝一（こもだ こういち）,ぼくらの,
吉川 光枝（よしかわ みつえ）,ぼくらの,
桂木（かつらぎ）,ぼくらの,
長谷川 豊治（はせがわ とよはる）,ぼくらの,
宇白 要次郎（うしろ ようじろう）,ぼくらの,
蓮木 一郎 （はすき いちろう）,ぼくらの,
コズエ / 倉坂 梢（くらさか こずえ）,ぼくらの,
ツバサ / 柊 つばさ（ひいらぎ つばさ）,ぼくらの,
マコ / 阿野 摩子（あの まこ）,ぼくらの,
マリア / 一之瀬 マリア（いちのせ マリア）,ぼくらの,
マーヤ / 槇島 摩耶子（まきしま まやこ）,ぼくらの,
《教師》,ぼくらの,
ジョージ＝ケンネル,ぼくらの,
宇佐 和成（うさ かずなり）,僕らはみんな河合荘,25
河合 律（かわい りつ）,僕らはみんな河合荘,
城崎 志弦（しろさき しづる）,僕らはみんな河合荘,
錦野 麻弓（にしきの まゆみ）,僕らはみんな河合荘,
渡辺 彩花（わたなべ さやか）,僕らはみんな河合荘,
河合 住子（かわい すみこ）[20],僕らはみんな河合荘,
千夏（ちなつ[21]）,僕らはみんな河合荘,
田神（たがみ）,僕らはみんな河合荘,
北条（ほうじょう）,僕らはみんな河合荘,
黒川（くろかわ）,僕らはみんな河合荘,
林（はやし）,僕らはみんな河合荘,
篠原タエ[22][注 21],僕らはみんな河合荘,
常田 美晴（つねだ みはる）,僕らはみんな河合荘,
前村（まえむら）,僕らはみんな河合荘,
三井（みつい）,僕らはみんな河合荘,
佐久間 範弘（さくま のりひろ）,僕らはみんな河合荘,
安藤,僕らはみんな河合荘,
瀬戸 愛美（せと まなみ）,僕らはみんな河合荘,
アキラ,僕らはみんな河合荘,
馬淵 陽子（まぶち ようこ）,僕らはみんな河合荘,
宇佐の母,僕らはみんな河合荘,
律の母,僕らはみんな河合荘,
高橋,僕らはみんな河合荘,
椎名（しいな）,僕らはみんな河合荘,
広瀬,僕らはみんな河合荘,
彩花の父,僕らはみんな河合荘,
彩花の母,僕らはみんな河合荘,
先輩,僕らはみんな河合荘,
ポコニャン,ポコニャン!,25
太郎（たろう）,ポコニャン!,
太郎の父,ポコニャン!,
太郎の母,ポコニャン!,
みきちゃん / みき子,ポコニャン!,
ヒヒ山（ヒヒやま）,ポコニャン!,
ラッキョ,ポコニャン!,
おしゃれカメラ,ポコニャン!,
こどくガス,ポコニャン!,
マジック・コントロール,ポコニャン!,
過去へ手紙を出すポスト,ポコニャン!,
インドア・スノー,ポコニャン!,
ミニミニ・スキー,ポコニャン!,
手品ステッキ,ポコニャン!,
メモリーキャップ,ポコニャン!,
泳げるきかい,ポコニャン!,
エアコンジオラマアルバム,ポコニャン!,
トイレットペーパーみたいな紙,ポコニャン!,
強力な瞬間接着剤,ポコニャン!,
お年玉箱,ポコニャン!,
実物時間逆転機,ポコニャン!,
パニック機,ポコニャン!,
レール・チューブ,ポコニャン!,
引力さえぎりガス,ポコニャン!,
もしもしメガホン,ポコニャン!,
人間を煙に変える煙突,ポコニャン!,
ねがい星花火,ポコニャン!,
ドリームねんど,ポコニャン!,
NHK総合テレビ,ポコニャン!,
NHK教育テレビ,ポコニャン!,
木の葉 ミキ（このは ミキ）,ポコニャン!,
木の葉 ミドリ（このは ミドリ）,ポコニャン!,
木の葉 シゲル（このは シゲル）,ポコニャン!,
いっぽんぎ 幹の助（いっぽんぎ みきのすけ）,ポコニャン!,
檜 秀作（ひのき しゅうさく）,ポコニャン!,
檜 ユウ（ひのき ユウ）,ポコニャン!,
花田 菊の助（はなだ きくのすけ）,ポコニャン!,
菊の助の母,ポコニャン!,
桜 アタリ（さくら アタリ）,ポコニャン!,
楠木 ノボル（くすのき ノボル）,ポコニャン!,
若葉 モモコ（わかば モモコ）,ポコニャン!,
ハエさん,ポコニャン!,
チンプク,ポコニャン!,
ポン吉（ポンきち）,ポコニャン!,
コン太（コンた）,ポコニャン!,
桂木 眞己（かつらぎ まき）,星合の空,25
新城 柊真（しんじょう とうま）,星合の空,
布津 凜太朗（ふつ りんたろう）,星合の空,
曽我 翅（そが つばさ）,星合の空,
竹ノ内 晋吾（たけのうち しんご）,星合の空,
雨野 樹（あめの いつき）,星合の空,
月ノ瀬 直央（つきのせ なお）,星合の空,
石上 太洋（いしがみ たいよう）,星合の空,
飛鳥 悠汰（あすか ゆうた）,星合の空,
桜井 隆幸（さくらい たかゆき）,星合の空,
村上 拓人（むらかみ たくと）,星合の空,
高田 希唯（たかだ けい）,星合の空,
雨野 奈美恵（あめの なみえ）,星合の空,
室生 さくら（むろお さくら）,星合の空,
御杖 夏南子（みつえ かなこ）,星合の空,
春日 絹代（かすが きぬよ）,星合の空,
校長,星合の空,
中尾、藤田,星合の空,
王寺 アラシ,星合の空,
須永 真士郎,星合の空,
三輪 一海,星合の空,
柳下 晃崇,星合の空,
田中 猛,星合の空,
佐々木 真士,星合の空,
川上 翔,星合の空,
門脇 守,星合の空,
日ノ部 ジョイ,星合の空,
五瀬 陸・穹,星合の空,
足高 智嗣,星合の空,
村井 希,星合の空,
桂木 あや（かつらぎ あや）,星合の空,
京終 健二（きょうばて けんじ）,星合の空,
新城 涼真（しんじょう りょうま）,星合の空,
柊真の母,星合の空,
星野 一馬（ほしの かずま）,星空へ架かる橋,25
長瀬 準一（ながせ じゅんいち）,星空へ架かる橋,
中津川 初（なかつがわ うい）,星空へ架かる橋,
日向 伊吹（ひなた いぶき）,星空へ架かる橋,
藤堂 つむぎ（とうどう つむぎ）,星空へ架かる橋,
藤堂 こより（とうどう こより）,星空へ架かる橋,
酒井 陽菜（さかい ひな）,星空へ架かる橋,
神本 円佳（こうもと まどか）,星空へ架かる橋,
七森 星羅（ななもり せいら）,星空へ架かる橋,
万 千歌（よろず せんか）,星空へ架かる橋,
藤堂 かさね（とうどう かさね）,星空へ架かる橋,
星野 歩（ほしの あゆむ）,星空へ架かる橋,
南国原 大吾（みなみこくばる だいご）,星空へ架かる橋,
南国原（みなみこくばる）先生,星空へ架かる橋,
藤宮 詩（ふじみや しい）,星空へ架かる橋,
長瀬 湊（ながせ みなと）,星空へ架かる橋,
よっちゃん,星空へ架かる橋,
白石 なごみ（しらいし なごみ）,星空へ架かる橋,
椎名 観月（しいな みつき）,星空へ架かる橋,
酒井 泰造（さかい たいぞう）,星空へ架かる橋,
森崎 源五郎（もりさき げんごろう）,星空へ架かる橋,
神主,星空へ架かる橋,
平二郎（へいじろう）,星空へ架かる橋,
西（にし）、東海林（しょうじ）,星空へ架かる橋,
白井 澄香（しらい すみか）,星空へ架かる橋,
陽菜の母,星空へ架かる橋,
山川 蛍太（やまかわ けいた）,星空へ架かる橋,
初の父,星空へ架かる橋,
初の母,星空へ架かる橋,
円佳の母,星空へ架かる橋,
団 優歌（だん ゆうか）,星空へ架かる橋,
ワドルディ,星のカービィ,25
ブロントバート / クーザー,星のカービィ,
ポピーブロスJr.,星のカービィ,
ツイジー / トゥーキー,星のカービィ,
キャピィ / ブロッパー,星のカービィ,
グリゾー,星のカービィ,
ワドルドゥ,星のカービィ,
ゴルドー,星のカービィ,
シャッツォ / ブラッチー,星のカービィ,
グランク,星のカービィ,
フラッパー,星のカービィ,
ブーラー / ギャスパー,星のカービィ,
ブルームハッター,星のカービィ,
ハーリー / チャッキー,星のカービィ,
トゥーフェイス / ミスター・ピー・アンプキン,星のカービィ,
マンビーズ / スカラー,星のカービィ,
スクイッシー / フロッツォ,星のカービィ,
ブリッパー,星のカービィ,
ウィザー / ピーザー,星のカービィ,
カブー / グランプルス,星のカービィ,
コナー,星のカービィ,
ディジー / ベニー,星のカービィ,
スカーフィ,星のカービィ,
クークラー / ウィスカース,星のカービィ,
サーキブル / ブーマー,星のカービィ,
パフィー / カウカン,星のカービィ,
パラソル,星のカービィ,
ポピーブロスSr.（ステージ1）,星のカービィ,
ロロロ（ステージ2）,星のカービィ,
クラッコ（ステージ4）,星のカービィ,
ウィスピーウッズ（ステージ1）,星のカービィ,
ロロロ&ラララ（ステージ2）,星のカービィ,
カブーラー（ステージ3）,星のカービィ,
デデデ大王（ステージ5）,星のカービィ,
チョビン,星の子チョビン,25
エクレア王妃,星の子チョビン,
天川ルリ,星の子チョビン,
天川博士,星の子チョビン,
クマンどん,星の子チョビン,
チロチョン,星の子チョビン,
うさタン,星の子チョビン,
アカベエ,星の子チョビン,
ケロ,星の子チョビン,
ふくろう,星の子チョビン,
サギリ,星の子チョビン,
ブルンガ,星の子チョビン,
レーダーこうもり,星の子チョビン,
ポロン,星の子ポロン,25
フローク,ボスコアドベンチャー,25
タッティ,ボスコアドベンチャー,
オッター,ボスコアドベンチャー,
アプリ/アプリコット,ボスコアドベンチャー,
スピーク,ボスコアドベンチャー,
エンダー,ボスコアドベンチャー,
フードマン,ボスコアドベンチャー,
ジャック,ボスコアドベンチャー,
フランツ,ボスコアドベンチャー,
ダミア,ボスコアドベンチャー,
スコーピオン,ボスコアドベンチャー,
森山 素直（もりやま すなお）,ぽてまよ,25
ぽてまよ,ぽてまよ,
とり,ぽてまよ,
たまチー,ぽてまよ,
夏 みかん（なつ みかん）,ぽてまよ,
高見盛 京（たかみもり きょう）,ぽてまよ,
ぐちゅ子（ぐちゅこ）,ぽてまよ,
まめ,ぽてまよ,
夏 哉純（なつ やすみ）,ぽてまよ,
関 とまり（せき とまり）,ぽてまよ,
春日乃 ねね（かすがの ねね）,ぽてまよ,
桐原 無道（きりはら むどう）,ぽてまよ,
初芝 薫（はつしば かおる）,ぽてまよ,
英 英子（はなぶさ えいこ）,ぽてまよ,
蜂谷 美美（はちや よしみ）,ぽてまよ,
椎名 静（しいな しずか）,ぽてまよ,
ジャージ先生,ぽてまよ,
百ノ瀬（もものせ）,ぽてまよ,
森山 皇大（もりやま こうだい）,ぽてまよ,
森山 未来（もりやま みく）,ぽてまよ,
モリオ,ぽてまよ,
春日乃 綺蘭（かすがの きら）,ぽてまよ,
春日乃・兄者ズ,ぽてまよ,
高見盛 弘史（たかみもり ひろし）,ぽてまよ,
高見盛（母）,ぽてまよ,
初芝 光（はつしば ひかる）,ぽてまよ,
桐原（母）,ぽてまよ,
ダニー・リトル,ぽてまよ,
犬山（いぬやま）,ぽてまよ,
猫山（ねこやま）,ぽてまよ,
ジュディ / アリシア・ブレンデル,炎のアルペンローゼ,25
ランディ / ランディ・コルトー,炎のアルペンローゼ,
レオン / レオンハルト・アッシェンバッハ,炎のアルペンローゼ,
ジョルジュ・ド・グールモン伯爵,炎のアルペンローゼ,
タランチュラ / ジャン・ジャック・コルトー,炎のアルペンローゼ,
フリードリヒ・ブレンデル,炎のアルペンローゼ,
エレーヌ・ブレンデル,炎のアルペンローゼ,
ジャック・デュナン,炎のアルペンローゼ,
クリスチーヌ・デュナン,炎のアルペンローゼ,
デュナン家の執事,炎のアルペンローゼ,
アンリ・ギザン,炎のアルペンローゼ,
プランタン,炎のアルペンローゼ,
エトゥアール,炎のアルペンローゼ,
フランツ・コルトー,炎のアルペンローゼ,
マリエール・コルトー,炎のアルペンローゼ,
ランディのおじ・おば,炎のアルペンローゼ,
ジャンヌおばさん,炎のアルペンローゼ,
テオドール・シュトラッサー,炎のアルペンローゼ,
ルイーズ・シュトラッサー,炎のアルペンローゼ,
マリー・シュトラッサー,炎のアルペンローゼ,
ルイーズ,炎のアルペンローゼ,
ルドヴィッヒ,炎のアルペンローゼ,
シュトラッサー,炎のアルペンローゼ,
フランツ・アッシェンバッハ,炎のアルペンローゼ,
エレオノーラ・アッシェンバッハ,炎のアルペンローゼ,
ハインリヒ・グラーフ,炎のアルペンローゼ,
ロバート・ルイス,炎のアルペンローゼ,
マドゥレーヌ・トロンシャン,炎のアルペンローゼ,
リーズル,炎のアルペンローゼ,
ヨハン,炎のアルペンローゼ,
マリエ・ミュラー,炎のアルペンローゼ,
ミュラー,炎のアルペンローゼ,
ルドルフ・ルーデンドルフ,炎のアルペンローゼ,
クララ,炎のアルペンローゼ,
ハンス,炎のアルペンローゼ,
マルタ,炎のアルペンローゼ,
エバ・フィッシャー,炎のアルペンローゼ,
エバの母,炎のアルペンローゼ,
フランソワーズ・ド・グールモン,炎のアルペンローゼ,
ルノー・デュボワ,炎のアルペンローゼ,
ミシェル・トロンシャン,炎のアルペンローゼ,
マチルダ・トロンシャン,炎のアルペンローゼ,
アンナ,炎のアルペンローゼ,
シュライヤー,炎のアルペンローゼ,
ボルマン,炎のアルペンローゼ,
バジル・ザハロフ,炎のアルペンローゼ,
アドルフ・ヒトラー,炎のアルペンローゼ,
シャルル・ド・ゴール,炎のアルペンローゼ,
ぼのぼの,ぼのぼの,25
シマリスくん,ぼのぼの,
アライグマくん,ぼのぼの,
クズリくん,ぼのぼの,
スナドリネコさん,ぼのぼの,
ヒグマの大将[25],ぼのぼの,
フェネックギツネくん[29],ぼのぼの,
ボーズくん,ぼのぼの,
アナグマくん,ぼのぼの,
ヤマビーバーくん[36],ぼのぼの,
ポポスくん,ぼのぼの,
レリちゃん,ぼのぼの,
テン助,ぼのぼの,
スカーフェイス,ぼのぼの,
アカカくん★,ぼのぼの,
ジョボくん★,ぼのぼの,
キネちゃん★,ぼのぼの,
ポテ助くん,ぼのぼの,
キン吉くん,ぼのぼの,
プレーリードックくん,ぼのぼの,
テントウムシくん,ぼのぼの,
キツネくん,ぼのぼの,
ゴマメちゃん,ぼのぼの,
キョーモちゃん,ぼのぼの,
フナギモくん,ぼのぼの,
シシーくん,ぼのぼの,
メガネヤマネくん,ぼのぼの,
カンガルーネズミくん,ぼのぼの,
チンチラくん,ぼのぼの,
ペンギンくん,ぼのぼの,
ボスケくん,ぼのぼの,
グジャドロロくん,ぼのぼの,
ヨンジャさん,ぼのぼの,
タンペ,ぼのぼの,
モンチー,ぼのぼの,
キロコさん,ぼのぼの,
ボハルデくん★,ぼのぼの,
ツボじい,ぼのぼの,
ぼのぼののおとうさん,ぼのぼの,
ラコ,ぼのぼの,
ショーねえちゃん,ぼのぼの,
ダイねえちゃん,ぼのぼの,
マホモくん[49],ぼのぼの,
コリスちゃん,ぼのぼの,
シマリスくんのおとうさん,ぼのぼの,
シマリスくんのおかあさん,ぼのぼの,
シマリスくんのおにいさん,ぼのぼの,
シマリスくんのおにいさんの母,ぼのぼの,
シマリスくんのおじいさん,ぼのぼの,
シマリスくんのおじさん★,ぼのぼの,
シマリスくんのおばさん,ぼのぼの,
ピッポさん,ぼのぼの,
ピッポさんのお父さん,ぼのぼの,
アライグマくんのおとうさん,ぼのぼの,
アライグマくんのおかあさん,ぼのぼの,
クズリくんのおとうさん,ぼのぼの,
コヒグマくん,ぼのぼの,
ヒグマさん,ぼのぼの,
フェネックギツネくんのおとうさん[61],ぼのぼの,
フェネックギツネくんのおかあさん[62],ぼのぼの,
アナグマくんのおとうさん,ぼのぼの,
ビーバーさん,ぼのぼの,
ボーズくんのおかあさん,ぼのぼの,
シャチの長老,ぼのぼの,
メスのシャチ,ぼのぼの,
キネちゃんのお母さん,ぼのぼの,
ポポスくんのおとうさん,ぼのぼの,
スレイさん,ぼのぼの,
モドリウサギ,ぼのぼの,
イノシシさん,ぼのぼの,
アソビちゃん,ぼのぼの,
キュピーちゃん,ぼのぼの,
チンチョン,ぼのぼの,
ガーくん★,ぼのぼの,
クズリくんのお父さんの昔のともだち,ぼのぼの,
ミミトさん★,ぼのぼの,
グラペロスさん,ぼのぼの,
ゲロスさん,ぼのぼの,
ゴルザベスくん★,ぼのぼの,
モルセーくん,ぼのぼの,
ジロッキさん,ぼのぼの,
ウマちゃん,ぼのぼの,
キロキロムシ,ぼのぼの,
ゴモクムシ,ぼのぼの,
ケラちゃん[65],ぼのぼの,
そいつシャチ,ぼのぼの,
カシラ,ぼのぼの,
ゴンゾ,ぼのぼの,
カシラの手下2人,ぼのぼの,
オオサンショウウオさん,ぼのぼの,
カエルくん,ぼのぼの,
トド,ぼのぼの,
イタチのおっさん,ぼのぼの,
リスさん,ぼのぼの,
子持ちリスさん,ぼのぼの,
物知りリスさん,ぼのぼの,
テンの母親,ぼのぼの,
チロちゃん,ぼのぼの,
夏屋さん,ぼのぼの,
音虫★,ぼのぼの,
